CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	out_0.0	in_0.0
30248	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30249	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30250	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30251	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30252	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30253	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30254	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30255	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30256	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30257	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30258	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30259	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30260	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30261	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30262	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30263	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30264	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30265	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30266	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30267	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30268	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30269	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30270	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30271	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30272	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30273	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30274	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30275	0.000	0.000	0.000	0.000	0.000	0.000	0	0
30276	0.001	0.000	0.000	0.000	0.000	0.000	0	0
30277	0.002	0.000	0.000	0.000	0.000	0.000	0	0
30278	0.004	0.000	0.000	0.000	0.000	0.000	0	0
30279	0.008	0.000	0.000	0.000	0.000	0.000	0	0
30280	0.014	0.000	0.000	0.000	0.000	0.000	0	0
30281	0.023	0.000	0.000	0.000	0.000	0.000	0	0
30282	0.034	0.000	0.000	0.000	0.000	0.000	0	0
30283	0.049	0.000	0.000	0.000	0.000	0.000	0	0
30284	0.067	0.000	0.000	0.000	0.000	0.000	0	0
30285	0.089	0.000	0.000	0.000	0.000	0.000	0	0
30286	0.115	0.000	0.000	0.000	0.000	0.000	0	0
30287	0.146	0.000	0.000	0.000	0.000	0.000	0	0
30288	0.183	0.000	0.000	0.000	0.000	0.000	0	0
30289	0.225	0.000	0.000	0.000	0.000	0.000	0	0
30290	0.273	0.000	0.000	0.000	0.000	0.000	0	0
30291	0.328	0.000	0.000	0.000	0.000	0.000	0	0
30292	0.389	0.000	0.000	0.000	0.000	0.000	0	0
30293	0.457	0.000	0.000	0.000	0.000	0.000	0	0
30294	0.533	0.000	0.000	0.000	0.000	0.000	0	0
30295	0.617	0.000	0.000	0.000	0.000	0.000	0	0
30296	0.710	0.000	0.000	0.000	0.000	0.000	0	0
30297	0.811	0.000	0.000	0.000	0.000	0.000	0	0
30298	0.922	0.000	0.000	0.000	0.000	0.000	0	0
30299	1.042	0.000	0.000	0.000	0.000	0.000	0	0
30300	1.172	0.000	0.000	0.000	0.000	0.000	0	0
30301	1.312	0.000	0.000	0.000	0.000	0.000	0	0
30302	1.463	0.000	0.000	0.000	0.000	0.000	0	0
30303	1.626	0.000	0.000	0.000	0.000	0.000	0	0
30304	1.800	0.000	0.000	0.000	0.000	0.000	0	0
30305	1.986	0.000	0.000	0.000	0.000	0.000	0	0
30306	2.185	0.000	0.000	0.000	0.000	0.000	0	0
30307	2.396	0.000	0.000	0.000	0.000	0.000	0	0
30308	2.620	0.000	0.000	0.000	0.000	0.000	0	0
30309	2.858	0.000	0.000	0.000	0.000	0.000	0	0
30310	3.110	0.000	0.000	0.000	0.000	0.000	0	0
30311	3.377	0.000	0.000	0.000	0.000	0.000	0	0
30312	3.658	0.000	0.000	0.000	0.000	0.000	0	0
30313	3.955	0.000	0.000	0.000	0.000	0.000	0	0
30314	4.267	0.000	0.000	0.000	0.000	0.000	0	0
30315	4.595	0.000	0.000	0.000	0.000	0.000	0	0
30316	4.939	0.000	0.000	0.000	0.000	0.000	0	0
30317	5.300	0.000	0.000	0.000	0.000	0.000	0	0
30318	5.679	0.000	0.000	0.000	0.000	0.000	0	0
30319	6.075	0.000	0.000	0.000	0.000	0.000	0	0
30320	6.489	0.000	0.000	0.000	0.000	0.000	0	0
30321	6.922	0.000	0.000	0.000	0.000	0.000	0	0
30322	7.373	0.000	0.000	0.000	0.000	0.000	0	0
30323	7.843	0.000	0.000	0.000	0.000	0.000	0	0
30324	8.333	0.000	0.000	0.000	0.000	0.000	0	0
30325	8.843	0.000	0.000	0.000	0.000	0.000	0	0
30326	9.373	0.000	0.000	0.000	0.000	0.000	0	0
30327	9.922	0.000	0.000	0.000	0.000	0.000	0	0
30328	10.489	0.000	0.000	0.000	0.000	0.000	0	0
30329	11.075	0.000	0.000	0.000	0.000	0.000	0	0
30330	11.679	0.000	0.000	0.000	0.000	0.000	0	0
30331	12.300	0.000	0.000	0.000	0.000	0.000	0	0
30332	12.939	0.000	0.000	0.000	0.000	0.000	0	0
30333	13.595	0.000	0.000	0.000	0.000	0.000	0	0
30334	14.267	0.000	0.000	0.000	0.000	0.000	0	0
30335	14.955	0.000	0.000	0.000	0.000	0.000	0	0
30336	15.658	0.000	0.000	0.000	0.000	0.000	0	0
30337	16.377	0.000	0.000	0.000	0.000	0.000	0	0
30338	17.110	0.000	0.000	0.000	0.000	0.000	0	0
30339	17.858	0.000	0.000	0.000	0.000	0.000	0	0
30340	18.620	0.000	0.000	0.000	0.000	0.000	0	0
30341	19.396	0.000	0.000	0.000	0.000	0.000	0	0
30342	20.185	0.000	0.000	0.000	0.000	0.000	0	0
30343	20.986	0.000	0.000	0.000	0.000	0.000	0	0
30344	21.800	0.000	0.000	0.000	0.000	0.000	0	0
30345	22.626	0.000	0.000	0.000	0.000	0.000	0	0
30346	23.463	0.000	0.000	0.000	0.000	0.000	0	0
30347	24.312	0.000	0.000	0.000	0.000	0.000	0	0
30348	25.172	0.000	0.000	0.000	0.000	0.000	0	0
30349	26.042	0.000	0.000	0.000	0.000	0.000	0	0
30350	26.922	0.000	0.000	0.000	0.000	0.000	0	0
30351	27.811	0.000	0.000	0.000	0.000	0.000	0	0
30352	28.710	0.000	0.000	0.000	0.000	0.000	0	0
30353	29.617	0.000	0.000	0.000	0.000	0.000	0	0
30354	30.533	0.000	0.000	0.000	0.000	0.000	0	0
30355	31.457	0.000	0.000	0.000	0.000	0.000	0	0
30356	32.389	0.000	0.000	0.000	0.000	0.000	0	0
30357	33.328	0.000	0.000	0.000	0.000	0.000	0	0
30358	34.273	0.000	0.000	0.000	0.000	0.000	0	0
30359	35.225	0.000	0.000	0.000	0.000	0.000	0	0
30360	36.183	0.000	0.000	0.000	0.000	0.000	0	0
30361	37.146	0.000	0.000	0.000	0.000	0.000	0	0
30362	38.115	0.000	0.000	0.000	0.000	0.000	0	0
30363	39.089	0.000	0.000	0.000	0.000	0.000	0	0
30364	40.067	0.000	0.000	0.000	0.000	0.000	0	0
30365	41.049	0.000	0.000	0.000	0.000	0.000	0	0
30366	42.034	0.000	0.000	0.000	0.000	0.000	0	0
30367	43.023	0.000	0.000	0.000	0.000	0.000	0	0
30368	44.014	0.000	0.000	0.000	0.000	0.000	0	0
30369	45.008	0.000	0.000	0.000	0.000	0.000	0	0
30370	46.004	0.000	0.000	0.000	0.000	0.000	0	0
30371	47.002	0.000	0.000	0.000	0.000	0.000	0	0
30372	48.001	0.000	0.000	0.000	0.000	0.000	0	0
30373	49.000	0.000	0.000	0.000	0.000	0.000	0	0
30374	50.000	0.000	0.000	0.000	0.000	0.000	0	0
30375	51.000	0.000	0.000	0.000	0.000	0.000	0	0
30376	52.000	0.000	0.000	0.000	0.000	0.000	0	0
30377	52.999	0.000	0.000	0.000	0.000	0.000	0	0
30378	53.998	0.000	0.000	0.000	0.000	0.000	0	0
30379	54.996	0.000	0.000	0.000	0.000	0.000	0	0
30380	55.992	0.000	0.000	0.000	0.000	0.000	0	0
30381	56.986	0.000	0.000	0.000	0.000	0.000	0	0
30382	57.977	0.000	0.000	0.000	0.000	0.000	0	0
30383	58.966	0.000	0.000	0.000	0.000	0.000	0	0
30384	59.951	0.000	0.000	0.000	0.000	0.000	0	0
30385	60.933	0.000	0.000	0.000	0.000	0.000	0	0
30386	61.911	0.000	0.000	0.000	0.000	0.000	0	0
30387	62.885	0.000	0.000	0.000	0.000	0.000	0	0
30388	63.854	0.000	0.000	0.000	0.000	0.000	0	0
30389	64.817	0.000	0.000	0.000	0.000	0.000	0	0
30390	65.775	0.000	0.000	0.000	0.000	0.000	0	0
30391	66.727	0.000	0.000	0.000	0.000	0.000	0	0
30392	67.672	0.000	0.000	0.000	0.000	0.000	0	0
30393	68.611	0.000	0.000	0.000	0.000	0.000	0	0
30394	69.543	0.000	0.000	0.000	0.000	0.000	0	0
30395	70.467	0.000	0.000	0.000	0.000	0.000	0	0
30396	71.383	0.000	0.000	0.000	0.000	0.000	0	0
30397	72.290	0.000	0.000	0.000	0.000	0.000	0	0
30398	73.189	0.000	0.000	0.000	0.000	0.000	0	0
30399	74.078	0.000	0.000	0.000	0.000	0.000	0	0
30400	74.958	0.000	0.000	0.000	0.000	0.000	0	0
30401	75.828	0.000	0.000	0.000	0.000	0.000	0	0
30402	76.688	0.000	0.000	0.000	0.000	0.000	0	0
30403	77.537	0.000	0.000	0.000	0.000	0.000	0	0
30404	78.374	0.000	0.000	0.000	0.000	0.000	0	0
30405	79.200	0.000	0.000	0.000	0.000	0.000	0	0
30406	80.014	0.000	0.000	0.000	0.000	0.000	0	0
30407	80.815	0.000	0.000	0.000	0.000	0.000	0	0
30408	81.604	0.000	0.000	0.000	0.000	0.000	0	0
30409	82.380	0.000	0.000	0.000	0.000	0.000	0	0
30410	83.142	0.000	0.000	0.000	0.000	0.000	0	0
30411	83.890	0.000	0.000	0.000	0.000	0.000	0	0
30412	84.623	0.000	0.000	0.000	0.000	0.000	0	0
30413	85.342	0.000	0.000	0.000	0.000	0.000	0	0
30414	86.045	0.000	0.000	0.000	0.000	0.000	0	0
30415	86.733	0.000	0.000	0.000	0.000	0.000	0	0
30416	87.405	0.000	0.000	0.000	0.000	0.000	0	0
30417	88.061	0.000	0.000	0.000	0.000	0.000	0	0
30418	88.700	0.000	0.000	0.000	0.000	0.000	0	0
30419	89.321	0.000	0.000	0.000	0.000	0.000	0	0
30420	89.925	0.000	0.000	0.000	0.000	0.000	0	0
30421	90.511	0.000	0.000	0.000	0.000	0.000	0	0
30422	91.078	0.000	0.000	0.000	0.000	0.000	0	0
30423	91.627	0.000	0.000	0.000	0.000	0.000	0	0
30424	92.157	0.000	0.000	0.000	0.000	0.000	0	0
30425	92.667	0.000	0.000	0.000	0.000	0.000	0	0
30426	93.157	0.000	0.000	0.000	0.000	0.000	0	0
30427	93.627	0.000	0.000	0.000	0.000	0.000	0	0
30428	94.078	0.000	0.000	0.000	0.000	0.000	0	0
30429	94.511	0.000	0.000	0.000	0.000	0.000	0	0
30430	94.925	0.000	0.000	0.000	0.000	0.000	0	0
30431	95.321	0.000	0.000	0.000	0.000	0.000	0	0
30432	95.700	0.000	0.000	0.000	0.000	0.000	0	0
30433	96.061	0.000	0.000	0.000	0.000	0.000	0	0
30434	96.405	0.000	0.000	0.000	0.000	0.000	0	0
30435	96.733	0.000	0.000	0.000	0.000	0.000	0	0
30436	97.045	0.000	0.000	0.000	0.000	0.000	0	0
30437	97.342	0.000	0.000	0.000	0.000	0.000	0	0
30438	97.623	0.000	0.000	0.000	0.000	0.000	0	0
30439	97.890	0.000	0.000	0.000	0.000	0.000	0	0
30440	98.142	0.000	0.000	0.000	0.000	0.000	0	0
30441	98.380	0.000	0.000	0.000	0.000	0.000	0	0
30442	98.604	0.000	0.000	0.000	0.000	0.000	0	0
30443	98.815	0.000	0.000	0.000	0.000	0.000	0	0
30444	99.014	0.000	0.000	0.000	0.000	0.000	0	0
30445	99.200	0.000	0.000	0.000	0.000	0.000	0	0
30446	99.374	0.000	0.000	0.000	0.000	0.000	0	0
30447	99.537	0.000	0.000	0.000	0.000	0.000	0	0
30448	99.688	0.000	0.000	0.000	0.000	0.000	0	0
30449	99.828	0.000	0.000	0.000	0.000	0.000	0	0
30450	99.958	0.000	0.000	0.000	0.000	0.000	0	0
30451	100.078	0.000	0.000	0.000	0.000	0.000	0	0
30452	100.189	0.000	0.000	0.000	0.000	0.000	0	0
30453	100.290	0.000	0.000	0.000	0.000	0.000	0	0
30454	100.383	0.000	0.000	0.000	0.000	0.000	0	0
30455	100.467	0.000	0.000	0.000	0.000	0.000	0	0
30456	100.543	0.000	0.000	0.000	0.000	0.000	0	0
30457	100.611	0.000	0.000	0.000	0.000	0.000	0	0
30458	100.672	0.000	0.000	0.000	0.000	0.000	0	0
30459	100.727	0.000	0.000	0.000	0.000	0.000	0	0
30460	100.775	0.000	0.000	0.000	0.000	0.000	0	0
30461	100.817	0.000	0.000	0.000	0.000	0.000	0	0
30462	100.854	0.000	0.000	0.000	0.000	0.000	0	0
30463	100.885	0.000	0.000	0.000	0.000	0.000	0	0
30464	100.911	0.000	0.000	0.000	0.000	0.000	0	0
30465	100.933	0.000	0.000	0.000	0.000	0.000	0	0
30466	100.951	0.000	0.000	0.000	0.000	0.000	0	0
30467	100.966	0.000	0.000	0.000	0.000	0.000	0	0
30468	100.977	0.000	0.000	0.000	0.000	0.000	0	0
30469	100.986	0.000	0.000	0.000	0.000	0.000	0	0
30470	100.992	0.000	0.000	0.000	0.000	0.000	0	0
30471	100.996	0.000	0.000	0.000	0.000	0.000	0	0
30472	100.998	0.000	0.000	0.000	0.000	0.000	0	0
30473	100.999	0.000	0.000	0.000	0.000	0.000	0	0
30474	101.000	0.000	0.000	0.000	0.000	0.000	0	0
30475	101.000	0.000	0.000	0.000	0.000	0.000	0	0
30476	101.000	0.000	0.000	0.000	0.000	0.000	0	0
30477	101.000	0.000	0.000	0.000	0.000	0.000	0	0
30478	101.000	0.000	0.000	0.000	0.000	0.000	0	0
30479	101.000	0.001	0.000	0.000	0.000	0.000	0	0
30480	101.000	0.003	0.000	0.000	0.000	0.000	0	0
30481	101.000	0.005	0.000	0.000	0.000	0.000	0	0
30482	101.000	0.009	0.000	0.000	0.000	0.000	0	0
30483	101.000	0.015	0.000	0.000	0.000	0.000	0	0
30484	101.000	0.022	0.000	0.000	0.000	0.000	0	0
30485	101.000	0.031	0.000	0.000	0.000	0.000	0	0
30486	101.000	0.042	0.000	0.000	0.000	0.000	0	0
30487	101.000	0.056	0.000	0.000	0.000	0.000	0	0
30488	101.000	0.073	0.000	0.000	0.000	0.000	0	0
30489	101.000	0.092	0.000	0.000	0.000	0.000	0	0
30490	101.000	0.115	0.000	0.000	0.000	0.000	0	0
30491	101.000	0.141	0.000	0.000	0.000	0.000	0	0
30492	101.000	0.170	0.000	0.000	0.000	0.000	0	0
30493	101.000	0.203	0.000	0.000	0.000	0.000	0	0
30494	101.000	0.241	0.000	0.000	0.000	0.000	0	0
30495	101.000	0.282	0.000	0.000	0.000	0.000	0	0
30496	101.000	0.328	0.000	0.000	0.000	0.000	0	0
30497	101.000	0.378	0.000	0.000	0.000	0.000	0	0
30498	101.000	0.433	0.000	0.000	0.000	0.000	0	0
30499	101.000	0.493	0.000	0.000	0.000	0.000	0	0
30500	101.000	0.558	0.000	0.000	0.000	0.000	0	0
30501	101.000	0.629	0.000	0.000	0.000	0.000	0	0
30502	101.000	0.704	0.000	0.000	0.000	0.000	0	0
30503	101.000	0.786	0.000	0.000	0.000	0.000	0	0
30504	101.000	0.874	0.000	0.000	0.000	0.000	0	0
30505	101.000	0.967	0.000	0.000	0.000	0.000	0	0
30506	101.000	1.067	0.000	0.000	0.000	0.000	0	0
30507	101.000	1.172	0.000	0.000	0.000	0.000	0	0
30508	101.000	1.285	0.000	0.000	0.000	0.000	0	0
30509	101.000	1.404	0.000	0.000	0.000	0.000	0	0
30510	101.000	1.530	0.000	0.000	0.000	0.000	0	0
30511	101.000	1.662	0.000	0.000	0.000	0.000	0	0
30512	101.000	1.802	0.000	0.000	0.000	0.000	0	0
30513	101.000	1.949	0.000	0.000	0.000	0.000	0	0
30514	101.000	2.104	0.000	0.000	0.000	0.000	0	0
30515	101.000	2.266	0.000	0.000	0.000	0.000	0	0
30516	101.000	2.435	0.000	0.000	0.000	0.000	0	0
30517	101.000	2.612	0.000	0.000	0.000	0.000	0	0
30518	101.000	2.797	0.000	0.000	0.000	0.000	0	0
30519	101.000	2.991	0.000	0.000	0.000	0.000	0	0
30520	101.000	3.192	0.000	0.000	0.000	0.000	0	0
30521	101.000	3.401	0.000	0.000	0.000	0.000	0	0
30522	101.000	3.619	0.000	0.000	0.000	0.000	0	0
30523	101.000	3.845	0.000	0.000	0.000	0.000	0	0
30524	101.000	4.079	0.000	0.000	0.000	0.000	0	0
30525	101.000	4.323	0.000	0.000	0.000	0.000	0	0
30526	101.000	4.575	0.000	0.000	0.000	0.000	0	0
30527	101.000	4.835	0.000	0.000	0.000	0.000	0	0
30528	101.000	5.105	0.000	0.000	0.000	0.000	0	0
30529	101.000	5.384	0.000	0.000	0.000	0.000	0	0
30530	101.000	5.671	0.000	0.000	0.000	0.000	0	0
30531	101.000	5.968	0.000	0.000	0.000	0.000	0	0
30532	101.000	6.274	0.000	0.000	0.000	0.000	0	0
30533	101.000	6.589	0.000	0.000	0.000	0.000	0	0
30534	101.000	6.914	0.000	0.000	0.000	0.000	0	0
30535	101.000	7.248	0.000	0.000	0.000	0.000	0	0
30536	101.000	7.591	0.000	0.000	0.000	0.000	0	0
30537	101.000	7.944	0.000	0.000	0.000	0.000	0	0
30538	101.000	8.307	0.000	0.000	0.000	0.000	0	0
30539	101.000	8.679	0.000	0.000	0.000	0.000	0	0
30540	101.000	9.061	0.000	0.000	0.000	0.000	0	0
30541	101.000	9.452	0.000	0.000	0.000	0.000	0	0
30542	101.000	9.853	0.000	0.000	0.000	0.000	0	0
30543	101.000	10.264	0.000	0.000	0.000	0.000	0	0
30544	101.000	10.685	0.000	0.000	0.000	0.000	0	0
30545	101.000	11.116	0.000	0.000	0.000	0.000	0	0
30546	101.000	11.556	0.000	0.000	0.000	0.000	0	0
30547	101.000	12.007	0.000	0.000	0.000	0.000	0	0
30548	101.000	12.467	0.000	0.000	0.000	0.000	0	0
30549	101.000	12.937	0.000	0.000	0.000	0.000	0	0
30550	101.000	13.417	0.000	0.000	0.000	0.000	0	0
30551	101.000	13.907	0.000	0.000	0.000	0.000	0	0
30552	101.000	14.407	0.000	0.000	0.000	0.000	0	0
30553	101.000	14.917	0.000	0.000	0.000	0.000	0	0
30554	101.000	15.437	0.000	0.000	0.000	0.000	0	0
30555	101.000	15.967	0.000	0.000	0.000	0.000	0	0
30556	101.000	16.507	0.000	0.000	0.000	0.000	0	0
30557	101.000	17.056	0.000	0.000	0.000	0.000	0	0
30558	101.000	17.616	0.000	0.000	0.000	0.000	0	0
30559	101.000	18.185	0.000	0.000	0.000	0.000	0	0
30560	101.000	18.764	0.000	0.000	0.000	0.000	0	0
30561	101.000	19.353	0.000	0.000	0.000	0.000	0	0
30562	101.000	19.952	0.000	0.000	0.000	0.000	0	0
30563	101.000	20.561	0.000	0.000	0.000	0.000	0	0
30564	101.000	21.179	0.000	0.000	0.000	0.000	0	0
30565	101.000	21.807	0.000	0.000	0.000	0.000	0	0
30566	101.000	22.444	0.000	0.000	0.000	0.000	0	0
30567	101.000	23.091	0.000	0.000	0.000	0.000	0	0
30568	101.000	23.748	0.000	0.000	0.000	0.000	0	0
30569	101.000	24.414	0.000	0.000	0.000	0.000	0	0
30570	101.000	25.089	0.000	0.000	0.000	0.000	0	0
30571	101.000	25.774	0.000	0.000	0.000	0.000	0	0
30572	101.000	26.468	0.000	0.000	0.000	0.000	0	0
30573	101.000	27.171	0.000	0.000	0.000	0.000	0	0
30574	101.000	27.884	0.000	0.000	0.000	0.000	0	0
30575	101.000	28.605	0.000	0.000	0.000	0.000	0	0
30576	101.000	29.335	0.000	0.000	0.000	0.000	0	0
30577	101.000	30.075	0.000	0.000	0.000	0.000	0	0
30578	101.000	30.823	0.000	0.000	0.000	0.000	0	0
30579	101.000	31.579	0.000	0.000	0.000	0.000	0	0
30580	101.000	32.345	0.000	0.000	0.000	0.000	0	0
30581	101.000	33.119	0.000	0.000	0.000	0.000	0	0
30582	101.000	33.901	0.000	0.000	0.000	0.000	0	0
30583	101.000	34.692	0.000	0.000	0.000	0.000	0	0
30584	101.000	35.491	0.000	0.000	0.000	0.000	0	0
30585	101.000	36.297	0.000	0.000	0.000	0.000	0	0
30586	101.000	37.112	0.000	0.000	0.000	0.000	0	0
30587	101.000	37.935	0.000	0.000	0.000	0.000	0	0
30588	101.000	38.766	0.000	0.000	0.000	0.000	0	0
30589	101.000	39.604	0.000	0.000	0.000	0.000	0	0
30590	101.000	40.449	0.000	0.000	0.000	0.000	0	0
30591	101.000	41.302	0.000	0.000	0.000	0.000	0	0
30592	101.000	42.162	0.000	0.000	0.000	0.000	0	0
30593	101.000	43.030	0.000	0.000	0.000	0.000	0	0
30594	101.000	43.904	0.000	0.000	0.000	0.000	0	0
30595	101.000	44.785	0.000	0.000	0.000	0.000	0	0
30596	101.000	45.672	0.000	0.000	0.000	0.000	0	0
30597	101.000	46.567	0.000	0.000	0.000	0.000	0	0
30598	101.000	47.467	0.000	0.000	0.000	0.000	0	0
30599	101.000	48.374	0.000	0.000	0.000	0.000	0	0
30600	101.000	49.286	0.000	0.000	0.000	0.000	0	0
30601	101.000	50.204	0.000	0.000	0.000	0.000	0	0
30602	101.000	51.129	0.000	0.000	0.000	0.000	0	0
30603	101.000	52.058	0.000	0.000	0.000	0.000	0	0
30604	101.000	52.993	0.000	0.000	0.000	0.000	0	0
30605	101.000	53.933	0.000	0.000	0.000	0.000	0	0
30606	101.000	54.878	0.000	0.000	0.000	0.000	0	0
30607	101.000	55.828	0.000	0.000	0.000	0.000	0	0
30608	101.000	56.782	0.000	0.000	0.000	0.000	0	0
30609	101.000	57.741	0.000	0.000	0.000	0.000	0	0
30610	101.000	58.703	0.000	0.000	0.000	0.000	0	0
30611	101.000	59.670	0.000	0.000	0.000	0.000	0	0
30612	101.000	60.641	0.000	0.000	0.000	0.000	0	0
30613	101.000	61.615	0.000	0.000	0.000	0.000	0	0
30614	101.000	62.592	0.000	0.000	0.000	0.000	0	0
30615	101.000	63.573	0.000	0.000	0.000	0.000	0	0
30616	101.000	64.556	0.000	0.000	0.000	0.000	0	0
30617	101.000	65.542	0.000	0.000	0.000	0.000	0	0
30618	101.000	66.531	0.000	0.000	0.000	0.000	0	0
30619	101.000	67.522	0.000	0.000	0.000	0.000	0	0
30620	101.000	68.515	0.000	0.000	0.000	0.000	0	0
30621	101.000	69.509	0.000	0.000	0.000	0.000	0	0
30622	101.000	70.505	0.000	0.000	0.000	0.000	0	0
30623	101.000	71.503	0.000	0.000	0.000	0.000	0	0
30624	101.000	72.501	0.000	0.000	0.000	0.000	0	0
30625	101.000	73.500	0.000	0.000	0.000	0.000	0	0
30626	101.000	74.500	0.000	0.000	0.000	0.000	0	0
30627	101.000	75.500	0.000	0.000	0.000	0.000	0	0
30628	101.000	76.500	0.000	0.000	0.000	0.000	0	0
30629	101.000	77.500	0.000	0.000	0.000	0.000	0	0
30630	101.000	78.500	0.000	0.000	0.000	0.000	0	0
30631	101.000	79.500	0.000	0.000	0.000	0.000	0	0
30632	101.000	80.500	0.000	0.000	0.000	0.000	0	0
30633	101.000	81.500	0.000	0.000	0.000	0.000	0	0
30634	101.000	82.500	0.000	0.000	0.000	0.000	0	0
30635	101.000	83.500	0.000	0.000	0.000	0.000	0	0
30636	101.000	84.500	0.000	0.000	0.000	0.000	0	0
30637	101.000	85.500	0.000	0.000	0.000	0.000	0	0
30638	101.000	86.500	0.000	0.000	0.000	0.000	0	0
30639	101.000	87.500	0.000	0.000	0.000	0.000	0	0
30640	101.000	88.500	0.000	0.000	0.000	0.000	0	0
30641	101.000	89.500	0.000	0.000	0.000	0.000	0	0
