CYCLE	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	CMDPOS7	out_0.0	in_0.0
69143	1.310	0.000	0.000	0.000	0.000	0	0
69144	1.429	0.000	0.000	0.000	0.000	0	0
69145	1.555	0.000	0.000	0.000	0.000	0	0
69146	1.688	0.000	0.000	0.000	0.000	0	0
69147	1.829	0.000	0.000	0.000	0.000	0	0
69148	1.977	0.000	0.000	0.000	0.000	0	0
69149	2.133	0.000	0.000	0.000	0.000	0	0
69150	2.297	0.000	0.000	0.000	0.000	0	0
69151	2.470	0.000	0.000	0.000	0.000	0	0
69152	2.650	0.000	0.000	0.000	0.000	0	0
69153	2.839	0.000	0.000	0.000	0.000	0	0
69154	3.037	0.000	0.000	0.000	0.000	0	0
69155	3.245	0.000	0.000	0.000	0.000	0	0
69156	3.461	0.000	0.000	0.000	0.000	0	0
69157	3.686	0.000	0.000	0.000	0.000	0	0
69158	3.922	0.000	0.000	0.000	0.000	0	0
69159	4.167	0.000	0.000	0.000	0.000	0	0
69160	4.422	0.000	0.000	0.000	0.000	0	0
69161	4.687	0.000	0.000	0.000	0.000	0	0
69162	4.962	0.000	0.000	0.000	0.000	0	0
69163	5.247	0.000	0.000	0.000	0.000	0	0
69164	5.542	0.000	0.000	0.000	0.000	0	0
69165	5.847	0.000	0.000	0.000	0.000	0	0
69166	6.162	0.000	0.000	0.000	0.000	0	0
69167	6.487	0.000	0.000	0.000	0.000	0	0
69168	6.822	0.000	0.000	0.000	0.000	0	0
69169	7.167	0.000	0.000	0.000	0.000	0	0
69170	7.522	0.000	0.000	0.000	0.000	0	0
69171	7.887	0.000	0.000	0.000	0.000	0	0
69172	8.262	0.000	0.000	0.000	0.000	0	0
69173	8.647	0.000	0.000	0.000	0.000	0	0
69174	9.042	0.000	0.000	0.000	0.000	0	0
69175	9.447	0.000	0.000	0.000	0.000	0	0
69176	9.862	0.000	0.000	0.000	0.000	0	0
69177	10.287	0.000	0.000	0.000	0.000	0	0
69178	10.722	0.000	0.000	0.000	0.000	0	0
69179	11.167	0.000	0.000	0.000	0.000	0	0
69180	11.622	0.000	0.000	0.000	0.000	0	0
69181	12.087	0.000	0.000	0.000	0.000	0	0
69182	12.562	0.000	0.000	0.000	0.000	0	0
69183	13.047	0.000	0.000	0.000	0.000	0	0
69184	13.542	0.000	0.000	0.000	0.000	0	0
69185	14.047	0.000	0.000	0.000	0.000	0	0
69186	14.562	0.000	0.000	0.000	0.000	0	0
69187	15.087	0.000	0.000	0.000	0.000	0	0
69188	15.622	0.000	0.000	0.000	0.000	0	0
69189	16.167	0.000	0.000	0.000	0.000	0	0
69190	16.722	0.000	0.000	0.000	0.000	0	0
69191	17.287	0.000	0.000	0.000	0.000	0	0
69192	17.862	0.000	0.000	0.000	0.000	0	0
69193	18.447	0.000	0.000	0.000	0.000	0	0
69194	19.042	0.000	0.000	0.000	0.000	0	0
69195	19.647	0.000	0.000	0.000	0.000	0	0
69196	20.262	0.000	0.000	0.000	0.000	0	0
69197	20.887	0.000	0.000	0.000	0.000	0	0
69198	21.522	0.000	0.000	0.000	0.000	0	0
69199	22.167	0.000	0.000	0.000	0.000	0	0
69200	22.822	0.000	0.000	0.000	0.000	0	0
69201	23.487	0.000	0.000	0.000	0.000	0	0
69202	24.162	0.000	0.000	0.000	0.000	0	0
69203	24.847	0.000	0.000	0.000	0.000	0	0
69204	25.542	0.000	0.000	0.000	0.000	0	0
69205	26.247	0.000	0.000	0.000	0.000	0	0
69206	26.962	0.000	0.000	0.000	0.000	0	0
69207	27.687	0.000	0.000	0.000	0.000	0	0
69208	28.422	0.000	0.000	0.000	0.000	0	0
69209	29.167	0.000	0.000	0.000	0.000	0	0
69210	29.922	0.000	0.000	0.000	0.000	0	0
69211	30.686	0.000	0.000	0.000	0.000	0	0
69212	31.461	0.000	0.000	0.000	0.000	0	0
69213	32.245	0.000	0.000	0.000	0.000	0	0
69214	33.038	0.000	0.000	0.000	0.000	0	0
69215	33.839	0.000	0.000	0.000	0.000	0	0
69216	34.650	0.000	0.000	0.000	0.000	0	0
69217	35.470	0.000	0.000	0.000	0.000	0	0
69218	36.297	0.000	0.000	0.000	0.000	0	0
69219	37.133	0.000	0.000	0.000	0.000	0	0
69220	37.977	0.000	0.000	0.000	0.000	0	0
69221	38.829	0.000	0.000	0.000	0.000	0	0
69222	39.688	0.000	0.000	0.000	0.000	0	0
69223	40.555	0.000	0.000	0.000	0.000	0	0
69224	41.429	0.000	0.000	0.000	0.000	0	0
69225	42.310	0.000	0.000	0.000	0.000	0	0
69226	43.198	0.000	0.000	0.000	0.000	0	0
69227	44.092	0.000	0.000	0.000	0.000	0	0
69228	44.993	0.000	0.000	0.000	0.000	0	0
69229	45.900	0.000	0.000	0.000	0.000	0	0
69230	46.813	0.000	0.000	0.000	0.000	0	0
69231	47.732	0.000	0.000	0.000	0.000	0	0
69232	48.656	0.000	0.000	0.000	0.000	0	0
69233	49.586	0.000	0.000	0.000	0.000	0	0
69234	50.521	0.000	0.000	0.000	0.000	0	0
69235	51.461	0.000	0.000	0.000	0.000	0	0
69236	52.406	0.000	0.000	0.000	0.000	0	0
69237	53.355	0.000	0.000	0.000	0.000	0	0
69238	54.309	0.000	0.000	0.000	0.000	0	0
69239	55.267	0.000	0.000	0.000	0.000	0	0
69240	56.229	0.000	0.000	0.000	0.000	0	0
69241	57.194	0.000	0.000	0.000	0.000	0	0
69242	58.164	0.000	0.000	0.000	0.000	0	0
69243	59.137	0.000	0.000	0.000	0.000	0	0
69244	60.113	0.000	0.000	0.000	0.000	0	0
69245	61.091	0.000	0.000	0.000	0.000	0	0
69246	62.073	0.000	0.000	0.000	0.000	0	0
69247	63.058	0.000	0.000	0.000	0.000	0	0
69248	64.044	0.000	0.000	0.000	0.000	0	0
69249	65.033	0.000	0.000	0.000	0.000	0	0
69250	66.024	0.000	0.000	0.000	0.000	0	0
69251	67.017	0.000	0.000	0.000	0.000	0	0
69252	68.011	0.000	0.000	0.000	0.000	0	0
69253	69.007	0.000	0.000	0.000	0.000	0	0
69254	70.004	0.000	0.000	0.000	0.000	0	0
69255	71.002	0.000	0.000	0.000	0.000	0	0
69256	72.001	0.000	0.000	0.000	0.000	0	0
69257	73.000	0.000	0.000	0.000	0.000	0	0
69258	74.000	0.000	0.000	0.000	0.000	0	0
69259	75.000	0.000	0.000	0.000	0.000	0	0
69260	76.000	0.000	0.000	0.000	0.000	0	0
69261	77.000	0.000	0.000	0.000	0.000	0	0
69262	78.000	0.000	0.000	0.000	0.000	0	0
69263	79.000	0.000	0.000	0.000	0.000	0	0
69264	80.000	0.000	0.000	0.000	0.000	0	0
69265	81.000	0.000	0.000	0.000	0.000	0	0
69266	82.000	0.000	0.000	0.000	0.000	0	0
69267	83.000	0.000	0.000	0.000	0.000	0	0
69268	84.000	0.000	0.000	0.000	0.000	0	0
69269	85.000	0.000	0.000	0.000	0.000	0	0
69270	86.000	0.000	0.000	0.000	0.000	0	0
69271	87.000	0.000	0.000	0.000	0.000	0	0
69272	88.000	0.000	0.000	0.000	0.000	0	0
69273	89.000	0.000	0.000	0.000	0.000	0	0
69274	90.000	0.000	0.000	0.000	0.000	0	0
69275	91.000	0.000	0.000	0.000	0.000	0	0
69276	92.000	0.000	0.000	0.000	0.000	0	0
69277	93.000	0.000	0.000	0.000	0.000	0	0
69278	94.000	0.000	0.000	0.000	0.000	0	0
69279	95.000	0.000	0.000	0.000	0.000	0	0
69280	96.000	0.000	0.000	0.000	0.000	0	0
69281	97.000	0.000	0.000	0.000	0.000	0	0
69282	98.000	0.000	0.000	0.000	0.000	0	0
69283	99.000	0.000	0.000	0.000	0.000	0	0
69284	100.000	0.000	0.000	0.000	0.000	0	0
69285	101.000	0.000	0.000	0.000	0.000	0	0
69286	102.000	0.000	0.000	0.000	0.000	0	0
69287	103.000	0.000	0.000	0.000	0.000	0	0
69288	104.000	0.000	0.000	0.000	0.000	0	0
69289	105.000	0.000	0.000	0.000	0.000	0	0
69290	106.000	0.000	0.000	0.000	0.000	0	0
69291	107.000	0.000	0.000	0.000	0.000	0	0
69292	108.000	0.000	0.000	0.000	0.000	0	0
69293	109.000	0.000	0.000	0.000	0.000	0	0
69294	110.000	0.000	0.000	0.000	0.000	0	0
69295	111.000	0.000	0.000	0.000	0.000	0	0
69296	112.000	0.000	0.000	0.000	0.000	0	0
69297	113.000	0.000	0.000	0.000	0.000	0	0
69298	114.000	0.000	0.000	0.000	0.000	0	0
69299	115.000	0.000	0.000	0.000	0.000	0	0
69300	116.000	0.000	0.000	0.000	0.000	0	0
69301	117.000	0.000	0.000	0.000	0.000	0	0
69302	118.000	0.000	0.000	0.000	0.000	0	0
69303	119.000	0.000	0.000	0.000	0.000	0	0
69304	120.000	0.000	0.000	0.000	0.000	0	0
69305	121.000	0.000	0.000	0.000	0.000	0	0
69306	122.000	0.000	0.000	0.000	0.000	0	0
69307	123.000	0.000	0.000	0.000	0.000	0	0
69308	124.000	0.000	0.000	0.000	0.000	0	0
69309	125.000	0.000	0.000	0.000	0.000	0	0
69310	126.000	0.000	0.000	0.000	0.000	0	0
69311	127.000	0.000	0.000	0.000	0.000	0	0
69312	128.000	0.000	0.000	0.000	0.000	0	0
69313	129.000	0.000	0.000	0.000	0.000	0	0
69314	130.000	0.000	0.000	0.000	0.000	0	0
69315	131.000	0.000	0.000	0.000	0.000	0	0
69316	132.000	0.000	0.000	0.000	0.000	0	0
69317	133.000	0.000	0.000	0.000	0.000	0	0
69318	134.000	0.000	0.000	0.000	0.000	0	0
69319	135.000	0.000	0.000	0.000	0.000	0	0
69320	136.000	0.000	0.000	0.000	0.000	0	0
69321	137.000	0.000	0.000	0.000	0.000	0	0
69322	138.000	0.000	0.000	0.000	0.000	0	0
69323	139.000	0.000	0.000	0.000	0.000	0	0
69324	140.000	0.000	0.000	0.000	0.000	0	0
69325	141.000	0.000	0.000	0.000	0.000	0	0
69326	142.000	0.000	0.000	0.000	0.000	0	0
69327	143.000	0.000	0.000	0.000	0.000	0	0
69328	144.000	0.000	0.000	0.000	0.000	0	0
69329	145.000	0.000	0.000	0.000	0.000	0	0
69330	146.000	0.000	0.000	0.000	0.000	0	0
69331	147.000	0.000	0.000	0.000	0.000	0	0
69332	148.000	0.000	0.000	0.000	0.000	0	0
69333	149.000	0.000	0.000	0.000	0.000	0	0
69334	150.000	0.000	0.000	0.000	0.000	0	0
69335	151.000	0.000	0.000	0.000	0.000	0	0
69336	152.000	0.000	0.000	0.000	0.000	0	0
69337	153.000	0.000	0.000	0.000	0.000	0	0
69338	154.000	0.000	0.000	0.000	0.000	0	0
69339	155.000	0.000	0.000	0.000	0.000	0	0
69340	156.000	0.000	0.000	0.000	0.000	0	0
69341	157.000	0.000	0.000	0.000	0.000	0	0
69342	158.000	0.000	0.000	0.000	0.000	0	0
69343	159.000	0.000	0.000	0.000	0.000	0	0
69344	160.000	0.000	0.000	0.000	0.000	0	0
69345	161.000	0.000	0.000	0.000	0.000	0	0
69346	162.000	0.000	0.000	0.000	0.000	0	0
69347	163.000	0.000	0.000	0.000	0.000	0	0
69348	164.000	0.000	0.000	0.000	0.000	0	0
69349	165.000	0.000	0.000	0.000	0.000	0	0
69350	166.000	0.000	0.000	0.000	0.000	0	0
69351	167.000	0.000	0.000	0.000	0.000	0	0
69352	168.000	0.000	0.000	0.000	0.000	0	0
69353	169.000	0.000	0.000	0.000	0.000	0	0
69354	170.000	0.000	0.000	0.000	0.000	0	0
69355	171.000	0.000	0.000	0.000	0.000	0	0
69356	172.000	0.000	0.000	0.000	0.000	0	0
69357	173.000	0.000	0.000	0.000	0.000	0	0
69358	174.000	0.000	0.000	0.000	0.000	0	0
69359	175.000	0.000	0.000	0.000	0.000	0	0
69360	176.000	0.000	0.000	0.000	0.000	0	0
69361	177.000	0.000	0.000	0.000	0.000	0	0
69362	178.000	0.000	0.000	0.000	0.000	0	0
69363	179.000	0.000	0.000	0.000	0.000	0	0
69364	180.000	0.000	0.000	0.000	0.000	0	0
69365	181.000	0.000	0.000	0.000	0.000	0	0
69366	182.000	0.000	0.000	0.000	0.000	0	0
69367	183.000	0.000	0.000	0.000	0.000	0	0
69368	184.000	0.000	0.000	0.000	0.000	0	0
69369	185.000	0.000	0.000	0.000	0.000	0	0
69370	186.000	0.000	0.000	0.000	0.000	0	0
69371	187.000	0.000	0.000	0.000	0.000	0	0
69372	188.000	0.000	0.000	0.000	0.000	0	0
69373	189.000	0.000	0.000	0.000	0.000	0	0
69374	190.000	0.000	0.000	0.000	0.000	0	0
69375	191.000	0.000	0.000	0.000	0.000	0	0
69376	192.000	0.000	0.000	0.000	0.000	0	0
69377	193.000	0.000	0.000	0.000	0.000	0	0
69378	194.000	0.000	0.000	0.000	0.000	0	0
69379	195.000	0.000	0.000	0.000	0.000	0	0
69380	196.000	0.000	0.000	0.000	0.000	0	0
69381	197.000	0.000	0.000	0.000	0.000	0	0
69382	198.000	0.000	0.000	0.000	0.000	0	0
69383	199.000	0.000	0.000	0.000	0.000	0	0
69384	200.000	0.000	0.000	0.000	0.000	0	0
69385	201.000	0.000	0.000	0.000	0.000	0	0
69386	202.000	0.000	0.000	0.000	0.000	0	0
69387	203.000	0.000	0.000	0.000	0.000	0	0
69388	204.000	0.000	0.000	0.000	0.000	0	0
69389	205.000	0.000	0.000	0.000	0.000	0	0
69390	206.000	0.000	0.000	0.000	0.000	0	0
69391	207.000	0.000	0.000	0.000	0.000	0	0
69392	208.000	0.000	0.000	0.000	0.000	0	0
69393	209.000	0.000	0.000	0.000	0.000	0	0
69394	210.000	0.000	0.000	0.000	0.000	0	0
69395	211.000	0.000	0.000	0.000	0.000	0	0
69396	212.000	0.000	0.000	0.000	0.000	0	0
69397	213.000	0.000	0.000	0.000	0.000	0	0
69398	214.000	0.000	0.000	0.000	0.000	0	0
69399	215.000	0.000	0.000	0.000	0.000	0	0
69400	216.000	0.000	0.000	0.000	0.000	0	0
69401	217.000	0.000	0.000	0.000	0.000	0	0
69402	218.000	0.000	0.000	0.000	0.000	0	0
69403	219.000	0.000	0.000	0.000	0.000	0	0
69404	220.000	0.000	0.000	0.000	0.000	0	0
69405	221.000	0.000	0.000	0.000	0.000	0	0
69406	222.000	0.000	0.000	0.000	0.000	0	0
69407	223.000	0.000	0.000	0.000	0.000	0	0
69408	224.000	0.000	0.000	0.000	0.000	0	0
69409	225.000	0.000	0.000	0.000	0.000	0	0
69410	226.000	0.000	0.000	0.000	0.000	0	0
69411	227.000	0.000	0.000	0.000	0.000	0	0
69412	228.000	0.000	0.000	0.000	0.000	0	0
69413	229.000	0.000	0.000	0.000	0.000	0	0
69414	230.000	0.000	0.000	0.000	0.000	0	0
69415	230.999	0.000	0.000	0.000	0.000	0	0
69416	231.998	0.000	0.000	0.000	0.000	0	0
69417	232.996	0.000	0.000	0.000	0.000	0	0
69418	233.993	0.000	0.000	0.000	0.000	0	0
69419	234.989	0.000	0.000	0.000	0.000	0	0
69420	235.983	0.000	0.000	0.000	0.000	0	0
69421	236.976	0.000	0.000	0.000	0.000	0	0
69422	237.967	0.000	0.000	0.000	0.000	0	0
69423	238.956	0.000	0.000	0.000	0.000	0	0
69424	239.942	0.000	0.000	0.000	0.000	0	0
69425	240.927	0.000	0.000	0.000	0.000	0	0
69426	241.909	0.000	0.000	0.000	0.000	0	0
69427	242.887	0.000	0.000	0.000	0.000	0	0
69428	243.863	0.000	0.000	0.000	0.000	0	0
69429	244.836	0.000	0.000	0.000	0.000	0	0
69430	245.806	0.000	0.000	0.000	0.000	0	0
69431	246.771	0.000	0.000	0.000	0.000	0	0
69432	247.733	0.000	0.000	0.000	0.000	0	0
69433	248.691	0.000	0.000	0.000	0.000	0	0
69434	249.645	0.000	0.000	0.000	0.000	0	0
69435	250.594	0.000	0.000	0.000	0.000	0	0
69436	251.539	0.000	0.000	0.000	0.000	0	0
69437	252.479	0.000	0.000	0.000	0.000	0	0
69438	253.414	0.000	0.000	0.000	0.000	0	0
69439	254.344	0.000	0.000	0.000	0.000	0	0
69440	255.268	0.000	0.000	0.000	0.000	0	0
69441	256.187	0.000	0.000	0.000	0.000	0	0
69442	257.100	0.000	0.000	0.000	0.000	0	0
69443	258.007	0.000	0.000	0.000	0.000	0	0
69444	258.908	0.000	0.000	0.000	0.000	0	0
69445	259.802	0.000	0.000	0.000	0.000	0	0
69446	260.690	0.000	0.000	0.000	0.000	0	0
69447	261.571	0.000	0.000	0.000	0.000	0	0
69448	262.445	0.000	0.000	0.000	0.000	0	0
69449	263.312	0.000	0.000	0.000	0.000	0	0
69450	264.171	0.000	0.000	0.000	0.000	0	0
69451	265.023	0.000	0.000	0.000	0.000	0	0
69452	265.867	0.000	0.000	0.000	0.000	0	0
69453	266.703	0.000	0.000	0.000	0.000	0	0
69454	267.530	0.000	0.000	0.000	0.000	0	0
69455	268.350	0.000	0.000	0.000	0.000	0	0
69456	269.161	0.000	0.000	0.000	0.000	0	0
69457	269.962	0.000	0.000	0.000	0.000	0	0
69458	270.755	0.000	0.000	0.000	0.000	0	0
69459	271.539	0.000	0.000	0.000	0.000	0	0
69460	272.314	0.000	0.000	0.000	0.000	0	0
69461	273.078	0.000	0.000	0.000	0.000	0	0
69462	273.833	0.000	0.000	0.000	0.000	0	0
69463	274.578	0.000	0.000	0.000	0.000	0	0
69464	275.313	0.000	0.000	0.000	0.000	0	0
69465	276.038	0.000	0.000	0.000	0.000	0	0
69466	276.753	0.000	0.000	0.000	0.000	0	0
69467	277.458	0.000	0.000	0.000	0.000	0	0
69468	278.153	0.000	0.000	0.000	0.000	0	0
69469	278.838	0.000	0.000	0.000	0.000	0	0
69470	279.513	0.000	0.000	0.000	0.000	0	0
69471	280.178	0.000	0.000	0.000	0.000	0	0
69472	280.833	0.000	0.000	0.000	0.000	0	0
69473	281.478	0.000	0.000	0.000	0.000	0	0
69474	282.113	0.000	0.000	0.000	0.000	0	0
69475	282.738	0.000	0.000	0.000	0.000	0	0
69476	283.353	0.000	0.000	0.000	0.000	0	0
69477	283.958	0.000	0.000	0.000	0.000	0	0
69478	284.553	0.000	0.000	0.000	0.000	0	0
69479	285.138	0.000	0.000	0.000	0.000	0	0
69480	285.713	0.000	0.000	0.000	0.000	0	0
69481	286.278	0.000	0.000	0.000	0.000	0	0
69482	286.833	0.000	0.000	0.000	0.000	0	0
69483	287.378	0.000	0.000	0.000	0.000	0	0
69484	287.913	0.000	0.000	0.000	0.000	0	0
69485	288.438	0.000	0.000	0.000	0.000	0	0
69486	288.953	0.000	0.000	0.000	0.000	0	0
69487	289.458	0.000	0.000	0.000	0.000	0	0
69488	289.953	0.000	0.000	0.000	0.000	0	0
69489	290.438	0.000	0.000	0.000	0.000	0	0
69490	290.913	0.000	0.000	0.000	0.000	0	0
69491	291.378	0.000	0.000	0.000	0.000	0	0
69492	291.833	0.000	0.000	0.000	0.000	0	0
69493	292.278	0.000	0.000	0.000	0.000	0	0
69494	292.713	0.000	0.000	0.000	0.000	0	0
69495	293.138	0.000	0.000	0.000	0.000	0	0
69496	293.553	0.000	0.000	0.000	0.000	0	0
69497	293.958	0.000	0.000	0.000	0.000	0	0
69498	294.353	0.000	0.000	0.000	0.000	0	0
69499	294.738	0.000	0.000	0.000	0.000	0	0
69500	295.113	0.000	0.000	0.000	0.000	0	0
69501	295.478	0.000	0.000	0.000	0.000	0	0
69502	295.833	0.000	0.000	0.000	0.000	0	0
69503	296.178	0.000	0.000	0.000	0.000	0	0
69504	296.513	0.000	0.000	0.000	0.000	0	0
69505	296.838	0.000	0.000	0.000	0.000	0	0
69506	297.153	0.000	0.000	0.000	0.000	0	0
69507	297.458	0.000	0.000	0.000	0.000	0	0
69508	297.753	0.000	0.000	0.000	0.000	0	0
69509	298.038	0.000	0.000	0.000	0.000	0	0
69510	298.313	0.000	0.000	0.000	0.000	0	0
69511	298.578	0.000	0.000	0.000	0.000	0	0
69512	298.833	0.000	0.000	0.000	0.000	0	0
69513	299.078	0.000	0.000	0.000	0.000	0	0
69514	299.314	0.000	0.000	0.000	0.000	0	0
69515	299.539	0.000	0.000	0.000	0.000	0	0
69516	299.755	0.000	0.000	0.000	0.000	0	0
69517	299.962	0.000	0.000	0.000	0.000	0	0
69518	300.161	0.000	0.000	0.000	0.000	0	0
69519	300.350	0.000	0.000	0.000	0.000	0	0
69520	300.530	0.000	0.000	0.000	0.000	0	0
69521	300.703	0.000	0.000	0.000	0.000	0	0
69522	300.867	0.000	0.000	0.000	0.000	0	0
69523	301.023	0.000	0.000	0.000	0.000	0	0
69524	301.171	0.000	0.000	0.000	0.000	0	0
69525	301.312	0.000	0.000	0.000	0.000	0	0
69526	301.445	0.000	0.000	0.000	0.000	0	0
69527	301.571	0.000	0.000	0.000	0.000	0	0
69528	301.690	0.000	0.000	0.000	0.000	0	0
69529	301.802	0.000	0.000	0.000	0.000	0	0
69530	301.908	0.000	0.000	0.000	0.000	0	0
69531	302.007	0.000	0.000	0.000	0.000	0	0
69532	302.100	0.000	0.000	0.000	0.000	0	0
69533	302.187	0.000	0.000	0.000	0.000	0	0
69534	302.268	0.000	0.000	0.000	0.000	0	0
69535	302.344	0.000	0.000	0.000	0.000	0	0
69536	302.414	0.000	0.000	0.000	0.000	0	0
69537	302.479	0.000	0.000	0.000	0.000	0	0
69538	302.539	0.000	0.000	0.000	0.000	0	0
69539	302.594	0.000	0.000	0.000	0.000	0	0
69540	302.645	0.000	0.000	0.000	0.000	0	0
69541	302.691	0.000	0.000	0.000	0.000	0	0
69542	302.733	0.000	0.000	0.000	0.000	0	0
69543	302.771	0.000	0.000	0.000	0.000	0	0
69544	302.806	0.000	0.000	0.000	0.000	0	0
69545	302.836	0.000	0.000	0.000	0.000	0	0
69546	302.863	0.000	0.000	0.000	0.000	0	0
69547	302.887	0.000	0.000	0.000	0.000	0	0
69548	302.909	0.000	0.000	0.000	0.000	0	0
69549	302.927	0.000	0.000	0.000	0.000	0	0
69550	302.942	0.000	0.000	0.000	0.000	0	0
69551	302.956	0.000	0.000	0.000	0.000	0	0
69552	302.967	0.000	0.000	0.000	0.000	0	0
69553	302.976	0.000	0.000	0.000	0.000	0	0
69554	302.983	0.000	0.000	0.000	0.000	0	0
69555	302.989	0.000	0.000	0.000	0.000	0	0
69556	302.993	0.000	0.000	0.000	0.000	0	0
69557	302.996	0.000	0.000	0.000	0.000	0	0
69558	302.998	0.000	0.000	0.000	0.000	0	0
69559	302.999	0.000	0.000	0.000	0.000	0	0
69560	303.000	0.000	0.000	0.000	0.000	0	0
69561	303.000	0.000	0.000	0.000	0.000	0	0
69562	303.000	0.000	0.000	0.000	0.000	0	0
69563	303.000	0.000	0.000	0.000	0.000	0	0
69564	303.000	0.000	0.000	0.000	0.000	0	0
69565	303.000	0.000	0.000	0.000	0.000	0	0
69566	303.000	0.000	0.000	0.000	0.000	0	0
