CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	out_0.0	in_0.0
1587	0.000	0.000	0.000	0.000	0	0
1588	0.000	0.000	0.000	0.000	0	0
1589	0.000	0.000	0.000	0.000	0	0
1590	0.000	0.000	0.000	0.000	0	0
1591	0.000	0.000	0.000	0.000	0	0
1592	0.000	0.000	0.000	0.000	0	0
1593	0.000	0.000	0.000	0.000	0	0
1594	0.000	0.000	0.000	0.000	0	0
1595	0.000	0.000	0.000	0.000	0	0
1596	0.000	0.000	0.000	0.000	0	0
1597	0.000	0.000	0.000	0.000	0	0
1598	0.000	0.000	0.000	0.000	0	0
1599	0.000	0.000	0.000	0.000	0	0
1600	0.000	0.000	0.000	0.000	0	0
1601	0.003	0.000	0.000	0.000	0	0
1602	0.009	0.000	0.000	0.000	0	0
1603	0.022	0.000	0.000	0.000	0	0
1604	0.043	0.000	0.000	0.000	0	0
1605	0.075	0.000	0.000	0.000	0	0
1606	0.119	0.000	0.000	0.000	0	0
1607	0.177	0.000	0.000	0.000	0	0
1608	0.253	0.000	0.000	0.000	0	0
1609	0.347	0.000	0.000	0.000	0	0
1610	0.461	0.000	0.000	0.000	0	0
1611	0.599	0.000	0.000	0.000	0	0
1612	0.761	0.000	0.000	0.000	0	0
1613	0.950	0.000	0.000	0.000	0	0
1614	1.167	0.000	0.000	0.000	0	0
1615	1.410	0.000	0.000	0.000	0	0
1616	1.680	0.000	0.000	0.000	0	0
1617	1.977	0.000	0.000	0.000	0	0
1618	2.302	0.000	0.000	0.000	0	0
1619	2.653	0.000	0.000	0.000	0	0
1620	3.032	0.000	0.000	0.000	0	0
1621	3.437	0.000	0.000	0.000	0	0
1622	3.869	0.000	0.000	0.000	0	0
1623	4.329	0.000	0.000	0.000	0	0
1624	4.815	0.000	0.000	0.000	0	0
1625	5.329	0.000	0.000	0.000	0	0
1626	5.869	0.000	0.000	0.000	0	0
1627	6.437	0.000	0.000	0.000	0	0
1628	7.032	0.000	0.000	0.000	0	0
1629	7.653	0.000	0.000	0.000	0	0
1630	8.302	0.000	0.000	0.000	0	0
1631	8.977	0.000	0.000	0.000	0	0
1632	9.680	0.000	0.000	0.000	0	0
1633	10.410	0.000	0.000	0.000	0	0
1634	11.167	0.000	0.000	0.000	0	0
1635	11.950	0.000	0.000	0.000	0	0
1636	12.761	0.000	0.000	0.000	0	0
1637	13.599	0.000	0.000	0.000	0	0
1638	14.461	0.000	0.000	0.000	0	0
1639	15.347	0.000	0.000	0.000	0	0
1640	16.253	0.000	0.000	0.000	0	0
1641	17.177	0.000	0.000	0.000	0	0
1642	18.119	0.000	0.000	0.000	0	0
1643	19.075	0.000	0.000	0.000	0	0
1644	20.043	0.000	0.000	0.000	0	0
1645	21.022	0.000	0.000	0.000	0	0
1646	22.009	0.000	0.000	0.000	0	0
1647	23.003	0.000	0.000	0.000	0	0
1648	24.000	0.000	0.000	0.000	0	0
1649	25.000	0.000	0.000	0.000	0	0
1650	26.000	0.000	0.000	0.000	0	0
1651	27.000	0.000	0.000	0.000	0	0
1652	28.000	0.000	0.000	0.000	0	0
1653	29.000	0.000	0.000	0.000	0	0
1654	30.000	0.000	0.000	0.000	0	0
1655	31.000	0.000	0.000	0.000	0	0
1656	32.000	0.000	0.000	0.000	0	0
1657	33.000	0.000	0.000	0.000	0	0
1658	34.000	0.000	0.000	0.000	0	0
1659	35.000	0.000	0.000	0.000	0	0
1660	36.000	0.000	0.000	0.000	0	0
1661	37.000	0.000	0.000	0.000	0	0
1662	38.000	0.000	0.000	0.000	0	0
1663	39.000	0.000	0.000	0.000	0	0
1664	40.000	0.000	0.000	0.000	0	0
1665	41.000	0.000	0.000	0.000	0	0
1666	42.000	0.000	0.000	0.000	0	0
1667	43.000	0.000	0.000	0.000	0	0
1668	44.000	0.000	0.000	0.000	0	0
1669	45.000	0.000	0.000	0.000	0	0
1670	46.000	0.000	0.000	0.000	0	0
1671	47.000	0.000	0.000	0.000	0	0
1672	48.000	0.000	0.000	0.000	0	0
1673	49.000	0.000	0.000	0.000	0	0
1674	50.000	0.000	0.000	0.000	0	0
1675	51.000	0.000	0.000	0.000	0	0
1676	52.000	0.000	0.000	0.000	0	0
1677	53.000	0.000	0.000	0.000	0	0
1678	54.000	0.000	0.000	0.000	0	0
1679	55.000	0.000	0.000	0.000	0	0
1680	56.000	0.000	0.000	0.000	0	0
1681	57.000	0.000	0.000	0.000	0	0
1682	58.000	0.000	0.000	0.000	0	0
1683	59.000	0.000	0.000	0.000	0	0
1684	60.000	0.000	0.000	0.000	0	0
1685	61.000	0.000	0.000	0.000	0	0
1686	62.000	0.000	0.000	0.000	0	0
1687	63.000	0.000	0.000	0.000	0	0
1688	64.000	0.000	0.000	0.000	0	0
1689	65.000	0.000	0.000	0.000	0	0
1690	66.000	0.000	0.000	0.000	0	0
1691	67.000	0.000	0.000	0.000	0	0
1692	68.000	0.000	0.000	0.000	0	0
1693	69.000	0.000	0.000	0.000	0	0
1694	70.000	0.000	0.000	0.000	0	0
1695	71.000	0.000	0.000	0.000	0	0
1696	72.000	0.000	0.000	0.000	0	0
1697	73.000	0.000	0.000	0.000	0	0
1698	74.000	0.000	0.000	0.000	0	0
1699	75.000	0.000	0.000	0.000	0	0
1700	76.000	0.000	0.000	0.000	0	0
1701	77.000	0.000	0.000	0.000	0	0
1702	77.997	0.000	0.000	0.000	0	0
1703	78.991	0.000	0.000	0.000	0	0
1704	79.978	0.000	0.000	0.000	0	0
1705	80.957	0.000	0.000	0.000	0	0
1706	81.925	0.000	0.000	0.000	0	0
1707	82.881	0.000	0.000	0.000	0	0
1708	83.823	0.000	0.000	0.000	0	0
1709	84.747	0.000	0.000	0.000	0	0
1710	85.653	0.000	0.000	0.000	0	0
1711	86.539	0.000	0.000	0.000	0	0
1712	87.401	0.000	0.000	0.000	0	0
1713	88.239	0.000	0.000	0.000	0	0
1714	89.050	0.000	0.000	0.000	0	0
1715	89.833	0.000	0.000	0.000	0	0
1716	90.590	0.000	0.000	0.000	0	0
1717	91.320	0.000	0.000	0.000	0	0
1718	92.023	0.000	0.000	0.000	0	0
1719	92.698	0.000	0.000	0.000	0	0
1720	93.347	0.000	0.000	0.000	0	0
1721	93.968	0.000	0.000	0.000	0	0
1722	94.563	0.000	0.000	0.000	0	0
1723	95.131	0.000	0.000	0.000	0	0
1724	95.671	0.000	0.000	0.000	0	0
1725	96.185	0.000	0.000	0.000	0	0
1726	96.671	0.000	0.000	0.000	0	0
1727	97.131	0.000	0.000	0.000	0	0
1728	97.563	0.000	0.000	0.000	0	0
1729	97.968	0.000	0.000	0.000	0	0
1730	98.347	0.000	0.000	0.000	0	0
1731	98.698	0.000	0.000	0.000	0	0
1732	99.023	0.000	0.000	0.000	0	0
1733	99.320	0.000	0.000	0.000	0	0
1734	99.590	0.000	0.000	0.000	0	0
1735	99.833	0.000	0.000	0.000	0	0
1736	100.050	0.000	0.000	0.000	0	0
1737	100.239	0.000	0.000	0.000	0	0
1738	100.401	0.000	0.000	0.000	0	0
1739	100.539	0.000	0.000	0.000	0	0
1740	100.653	0.000	0.000	0.000	0	0
1741	100.747	0.000	0.000	0.000	0	0
1742	100.823	0.000	0.000	0.000	0	0
1743	100.881	0.000	0.000	0.000	0	0
1744	100.925	0.000	0.000	0.000	0	0
1745	100.957	0.000	0.000	0.000	0	0
1746	100.978	0.000	0.000	0.000	0	0
1747	100.991	0.000	0.000	0.000	0	0
1748	100.997	0.000	0.000	0.000	0	0
1749	101.000	0.000	0.000	0.000	0	0
1750	101.000	0.000	0.000	0.000	0	0
1751	101.000	0.000	0.000	0.000	0	0
1752	101.000	0.000	0.000	0.000	0	0
1753	101.000	0.001	0.000	0.000	0	0
1754	101.000	0.002	0.000	0.000	0	0
1755	101.000	0.006	0.000	0.000	0	0
1756	101.000	0.011	0.000	0.000	0	0
1757	101.000	0.019	0.000	0.000	0	0
1758	101.000	0.030	0.000	0.000	0	0
1759	101.000	0.046	0.000	0.000	0	0
1760	101.000	0.065	0.000	0.000	0	0
1761	101.000	0.089	0.000	0.000	0	0
1762	101.000	0.118	0.000	0.000	0	0
1763	101.000	0.154	0.000	0.000	0	0
1764	101.000	0.195	0.000	0.000	0	0
1765	101.000	0.244	0.000	0.000	0	0
1766	101.000	0.300	0.000	0.000	0	0
1767	101.000	0.364	0.000	0.000	0	0
1768	101.000	0.437	0.000	0.000	0	0
1769	101.000	0.518	0.000	0.000	0	0
1770	101.000	0.610	0.000	0.000	0	0
1771	101.000	0.711	0.000	0.000	0	0
1772	101.000	0.823	0.000	0.000	0	0
1773	101.000	0.946	0.000	0.000	0	0
1774	101.000	1.082	0.000	0.000	0	0
1775	101.000	1.229	0.000	0.000	0	0
1776	101.000	1.389	0.000	0.000	0	0
1777	101.000	1.562	0.000	0.000	0	0
1778	101.000	1.749	0.000	0.000	0	0
1779	101.000	1.949	0.000	0.000	0	0
1780	101.000	2.162	0.000	0.000	0	0
1781	101.000	2.389	0.000	0.000	0	0
1782	101.000	2.629	0.000	0.000	0	0
1783	101.000	2.882	0.000	0.000	0	0
1784	101.000	3.149	0.000	0.000	0	0
1785	101.000	3.429	0.000	0.000	0	0
1786	101.000	3.722	0.000	0.000	0	0
1787	101.000	4.029	0.000	0.000	0	0
1788	101.000	4.349	0.000	0.000	0	0
1789	101.000	4.682	0.000	0.000	0	0
1790	101.000	5.029	0.000	0.000	0	0
1791	101.000	5.389	0.000	0.000	0	0
1792	101.000	5.762	0.000	0.000	0	0
1793	101.000	6.149	0.000	0.000	0	0
1794	101.000	6.549	0.000	0.000	0	0
1795	101.000	6.962	0.000	0.000	0	0
1796	101.000	7.389	0.000	0.000	0	0
1797	101.000	7.829	0.000	0.000	0	0
1798	101.000	8.282	0.000	0.000	0	0
1799	101.000	8.749	0.000	0.000	0	0
1800	101.000	9.229	0.000	0.000	0	0
1801	101.000	9.722	0.000	0.000	0	0
1802	101.000	10.229	0.000	0.000	0	0
1803	101.000	10.749	0.000	0.000	0	0
1804	101.000	11.282	0.000	0.000	0	0
1805	101.000	11.829	0.000	0.000	0	0
1806	101.000	12.389	0.000	0.000	0	0
1807	101.000	12.962	0.000	0.000	0	0
1808	101.000	13.549	0.000	0.000	0	0
1809	101.000	14.149	0.000	0.000	0	0
1810	101.000	14.762	0.000	0.000	0	0
1811	101.000	15.389	0.000	0.000	0	0
1812	101.000	16.029	0.000	0.000	0	0
1813	101.000	16.682	0.000	0.000	0	0
1814	101.000	17.349	0.000	0.000	0	0
1815	101.000	18.029	0.000	0.000	0	0
1816	101.000	18.722	0.000	0.000	0	0
1817	101.000	19.429	0.000	0.000	0	0
1818	101.000	20.149	0.000	0.000	0	0
1819	101.000	20.882	0.000	0.000	0	0
1820	101.000	21.629	0.000	0.000	0	0
1821	101.000	22.389	0.000	0.000	0	0
1822	101.000	23.162	0.000	0.000	0	0
1823	101.000	23.949	0.000	0.000	0	0
1824	101.000	24.749	0.000	0.000	0	0
1825	101.000	25.562	0.000	0.000	0	0
1826	101.000	26.389	0.000	0.000	0	0
1827	101.000	27.229	0.000	0.000	0	0
1828	101.000	28.082	0.000	0.000	0	0
1829	101.000	28.946	0.000	0.000	0	0
1830	101.000	29.823	0.000	0.000	0	0
1831	101.000	30.711	0.000	0.000	0	0
1832	101.000	31.610	0.000	0.000	0	0
1833	101.000	32.518	0.000	0.000	0	0
1834	101.000	33.437	0.000	0.000	0	0
1835	101.000	34.364	0.000	0.000	0	0
1836	101.000	35.300	0.000	0.000	0	0
1837	101.000	36.244	0.000	0.000	0	0
1838	101.000	37.195	0.000	0.000	0	0
1839	101.000	38.154	0.000	0.000	0	0
1840	101.000	39.118	0.000	0.000	0	0
1841	101.000	40.089	0.000	0.000	0	0
1842	101.000	41.065	0.000	0.000	0	0
1843	101.000	42.046	0.000	0.000	0	0
1844	101.000	43.030	0.000	0.000	0	0
1845	101.000	44.019	0.000	0.000	0	0
1846	101.000	45.011	0.000	0.000	0	0
1847	101.000	46.006	0.000	0.000	0	0
1848	101.000	47.002	0.000	0.000	0	0
1849	101.000	48.001	0.000	0.000	0	0
1850	101.000	49.000	0.000	0.000	0	0
1851	101.000	50.000	0.000	0.000	0	0
1852	101.000	51.000	0.000	0.000	0	0
1853	101.000	52.000	0.000	0.000	0	0
1854	101.000	53.000	0.000	0.000	0	0
1855	101.000	54.000	0.000	0.000	0	0
1856	101.000	55.000	0.000	0.000	0	0
1857	101.000	56.000	0.000	0.000	0	0
1858	101.000	57.000	0.000	0.000	0	0
1859	101.000	58.000	0.000	0.000	0	0
1860	101.000	59.000	0.000	0.000	0	0
1861	101.000	60.000	0.000	0.000	0	0
1862	101.000	61.000	0.000	0.000	0	0
1863	101.000	62.000	0.000	0.000	0	0
1864	101.000	63.000	0.000	0.000	0	0
1865	101.000	64.000	0.000	0.000	0	0
1866	101.000	65.000	0.000	0.000	0	0
1867	101.000	66.000	0.000	0.000	0	0
1868	101.000	67.000	0.000	0.000	0	0
1869	101.000	68.000	0.000	0.000	0	0
1870	101.000	69.000	0.000	0.000	0	0
1871	101.000	70.000	0.000	0.000	0	0
1872	101.000	71.000	0.000	0.000	0	0
1873	101.000	72.000	0.000	0.000	0	0
1874	101.000	73.000	0.000	0.000	0	0
1875	101.000	74.000	0.000	0.000	0	0
1876	101.000	75.000	0.000	0.000	0	0
1877	101.000	76.000	0.000	0.000	0	0
1878	101.000	77.000	0.000	0.000	0	0
1879	101.000	78.000	0.000	0.000	0	0
1880	101.000	79.000	0.000	0.000	0	0
1881	101.000	80.000	0.000	0.000	0	0
1882	101.000	81.000	0.000	0.000	0	0
1883	101.000	82.000	0.000	0.000	0	0
1884	101.000	83.000	0.000	0.000	0	0
1885	101.000	84.000	0.000	0.000	0	0
1886	101.000	85.000	0.000	0.000	0	0
1887	101.000	86.000	0.000	0.000	0	0
1888	101.000	87.000	0.000	0.000	0	0
1889	101.000	88.000	0.000	0.000	0	0
1890	101.000	89.000	0.000	0.000	0	0
1891	101.000	90.000	0.000	0.000	0	0
1892	101.000	91.000	0.000	0.000	0	0
1893	101.000	92.000	0.000	0.000	0	0
1894	101.000	93.000	0.000	0.000	0	0
1895	101.000	94.000	0.000	0.000	0	0
1896	101.000	95.000	0.000	0.000	0	0
1897	101.000	96.000	0.000	0.000	0	0
1898	101.000	97.000	0.000	0.000	0	0
1899	101.000	98.000	0.000	0.000	0	0
1900	101.000	99.000	0.000	0.000	0	0
1901	101.000	100.000	0.000	0.000	0	0
1902	101.000	101.000	0.000	0.000	0	0
1903	101.000	102.000	0.000	0.000	0	0
1904	101.000	103.000	0.000	0.000	0	0
1905	101.000	104.000	0.000	0.000	0	0
1906	101.000	105.000	0.000	0.000	0	0
1907	101.000	106.000	0.000	0.000	0	0
1908	101.000	107.000	0.000	0.000	0	0
1909	101.000	108.000	0.000	0.000	0	0
1910	101.000	109.000	0.000	0.000	0	0
1911	101.000	110.000	0.000	0.000	0	0
1912	101.000	111.000	0.000	0.000	0	0
1913	101.000	112.000	0.000	0.000	0	0
1914	101.000	113.000	0.000	0.000	0	0
1915	101.000	114.000	0.000	0.000	0	0
1916	101.000	115.000	0.000	0.000	0	0
1917	101.000	116.000	0.000	0.000	0	0
1918	101.000	117.000	0.000	0.000	0	0
1919	101.000	118.000	0.000	0.000	0	0
1920	101.000	119.000	0.000	0.000	0	0
1921	101.000	120.000	0.000	0.000	0	0
1922	101.000	121.000	0.000	0.000	0	0
1923	101.000	122.000	0.000	0.000	0	0
1924	101.000	123.000	0.000	0.000	0	0
1925	101.000	124.000	0.000	0.000	0	0
1926	101.000	125.000	0.000	0.000	0	0
1927	101.000	126.000	0.000	0.000	0	0
1928	101.000	127.000	0.000	0.000	0	0
1929	101.000	128.000	0.000	0.000	0	0
1930	101.000	129.000	0.000	0.000	0	0
1931	101.000	130.000	0.000	0.000	0	0
1932	101.000	131.000	0.000	0.000	0	0
1933	101.000	132.000	0.000	0.000	0	0
1934	101.000	133.000	0.000	0.000	0	0
1935	101.000	134.000	0.000	0.000	0	0
1936	101.000	135.000	0.000	0.000	0	0
1937	101.000	136.000	0.000	0.000	0	0
1938	101.000	137.000	0.000	0.000	0	0
1939	101.000	138.000	0.000	0.000	0	0
1940	101.000	139.000	0.000	0.000	0	0
1941	101.000	140.000	0.000	0.000	0	0
1942	101.000	141.000	0.000	0.000	0	0
1943	101.000	142.000	0.000	0.000	0	0
1944	101.000	143.000	0.000	0.000	0	0
1945	101.000	144.000	0.000	0.000	0	0
1946	101.000	145.000	0.000	0.000	0	0
1947	101.000	146.000	0.000	0.000	0	0
1948	101.000	147.000	0.000	0.000	0	0
1949	101.000	148.000	0.000	0.000	0	0
1950	101.000	149.000	0.000	0.000	0	0
1951	101.000	150.000	0.000	0.000	0	0
1952	101.000	151.000	0.000	0.000	0	0
1953	101.000	152.000	0.000	0.000	0	0
1954	101.000	153.000	0.000	0.000	0	0
1955	101.000	153.999	0.000	0.000	0	0
1956	101.000	154.998	0.000	0.000	0	0
1957	101.000	155.994	0.000	0.000	0	0
1958	101.000	156.989	0.000	0.000	0	0
1959	101.000	157.981	0.000	0.000	0	0
1960	101.000	158.970	0.000	0.000	0	0
1961	101.000	159.954	0.000	0.000	0	0
1962	101.000	160.935	0.000	0.000	0	0
1963	101.000	161.911	0.000	0.000	0	0
1964	101.000	162.882	0.000	0.000	0	0
1965	101.000	163.846	0.000	0.000	0	0
1966	101.000	164.805	0.000	0.000	0	0
1967	101.000	165.756	0.000	0.000	0	0
1968	101.000	166.700	0.000	0.000	0	0
1969	101.000	167.636	0.000	0.000	0	0
1970	101.000	168.563	0.000	0.000	0	0
1971	101.000	169.482	0.000	0.000	0	0
1972	101.000	170.390	0.000	0.000	0	0
1973	101.000	171.289	0.000	0.000	0	0
1974	101.000	172.177	0.000	0.000	0	0
1975	101.000	173.054	0.000	0.000	0	0
1976	101.000	173.918	0.000	0.000	0	0
1977	101.000	174.771	0.000	0.000	0	0
1978	101.000	175.611	0.000	0.000	0	0
1979	101.000	176.438	0.000	0.000	0	0
1980	101.000	177.251	0.000	0.000	0	0
1981	101.000	178.051	0.000	0.000	0	0
1982	101.000	178.838	0.000	0.000	0	0
1983	101.000	179.611	0.000	0.000	0	0
1984	101.000	180.371	0.000	0.000	0	0
1985	101.000	181.118	0.000	0.000	0	0
1986	101.000	181.851	0.000	0.000	0	0
1987	101.000	182.571	0.000	0.000	0	0
1988	101.000	183.278	0.000	0.000	0	0
1989	101.000	183.971	0.000	0.000	0	0
1990	101.000	184.651	0.000	0.000	0	0
1991	101.000	185.318	0.000	0.000	0	0
1992	101.000	185.971	0.000	0.000	0	0
1993	101.000	186.611	0.000	0.000	0	0
1994	101.000	187.238	0.000	0.000	0	0
1995	101.000	187.851	0.000	0.000	0	0
1996	101.000	188.451	0.000	0.000	0	0
1997	101.000	189.038	0.000	0.000	0	0
1998	101.000	189.611	0.000	0.000	0	0
1999	101.000	190.171	0.000	0.000	0	0
2000	101.000	190.718	0.000	0.000	0	0
2001	101.000	191.251	0.000	0.000	0	0
2002	101.000	191.771	0.000	0.000	0	0
2003	101.000	192.278	0.000	0.000	0	0
2004	101.000	192.771	0.000	0.000	0	0
2005	101.000	193.251	0.000	0.000	0	0
2006	101.000	193.718	0.000	0.000	0	0
2007	101.000	194.171	0.000	0.000	0	0
2008	101.000	194.611	0.000	0.000	0	0
2009	101.000	195.038	0.000	0.000	0	0
2010	101.000	195.451	0.000	0.000	0	0
2011	101.000	195.851	0.000	0.000	0	0
2012	101.000	196.238	0.000	0.000	0	0
2013	101.000	196.611	0.000	0.000	0	0
2014	101.000	196.971	0.000	0.000	0	0
2015	101.000	197.318	0.000	0.000	0	0
2016	101.000	197.651	0.000	0.000	0	0
2017	101.000	197.971	0.000	0.000	0	0
2018	101.000	198.278	0.000	0.000	0	0
2019	101.000	198.571	0.000	0.000	0	0
2020	101.000	198.851	0.000	0.000	0	0
2021	101.000	199.118	0.000	0.000	0	0
2022	101.000	199.371	0.000	0.000	0	0
2023	101.000	199.611	0.000	0.000	0	0
2024	101.000	199.838	0.000	0.000	0	0
2025	101.000	200.051	0.000	0.000	0	0
2026	101.000	200.251	0.000	0.000	0	0
2027	101.000	200.438	0.000	0.000	0	0
2028	101.000	200.611	0.000	0.000	0	0
2029	101.000	200.771	0.000	0.000	0	0
2030	101.000	200.918	0.000	0.000	0	0
2031	101.000	201.054	0.000	0.000	0	0
2032	101.000	201.177	0.000	0.000	0	0
2033	101.000	201.289	0.000	0.000	0	0
2034	101.000	201.390	0.000	0.000	0	0
2035	101.000	201.482	0.000	0.000	0	0
2036	101.000	201.563	0.000	0.000	0	0
2037	101.000	201.636	0.000	0.000	0	0
2038	101.000	201.700	0.000	0.000	0	0
2039	101.000	201.756	0.000	0.000	0	0
2040	101.000	201.805	0.000	0.000	0	0
2041	101.000	201.846	0.000	0.000	0	0
2042	101.000	201.882	0.000	0.000	0	0
2043	101.000	201.911	0.000	0.000	0	0
2044	101.000	201.935	0.000	0.000	0	0
2045	101.000	201.954	0.000	0.000	0	0
2046	101.000	201.970	0.000	0.000	0	0
2047	101.000	201.981	0.000	0.000	0	0
2048	101.000	201.989	0.000	0.000	0	0
2049	101.000	201.994	0.000	0.000	0	0
2050	101.000	201.998	0.000	0.000	0	0
2051	101.000	201.999	0.000	0.000	0	0
2052	101.000	202.000	0.000	0.000	0	0
2053	101.000	202.000	0.000	0.000	0	0
2054	101.000	202.000	0.000	0.000	0	0
2055	101.000	202.000	0.000	0.000	0	0
2056	101.000	202.000	0.000	0.000	0	0
2057	101.000	202.000	0.001	0.000	0	0
2058	101.000	202.000	0.002	0.000	0	0
2059	101.000	202.000	0.004	0.000	0	0
2060	101.000	202.000	0.007	0.000	0	0
2061	101.000	202.000	0.011	0.000	0	0
2062	101.000	202.000	0.017	0.000	0	0
2063	101.000	202.000	0.024	0.000	0	0
2064	101.000	202.000	0.033	0.000	0	0
2065	101.000	202.000	0.044	0.000	0	0
2066	101.000	202.000	0.058	0.000	0	0
2067	101.000	202.000	0.073	0.000	0	0
2068	101.000	202.000	0.091	0.000	0	0
2069	101.000	202.000	0.112	0.000	0	0
2070	101.000	202.000	0.137	0.000	0	0
2071	101.000	202.000	0.164	0.000	0	0
2072	101.000	202.000	0.194	0.000	0	0
2073	101.000	202.000	0.229	0.000	0	0
2074	101.000	202.000	0.267	0.000	0	0
2075	101.000	202.000	0.309	0.000	0	0
2076	101.000	202.000	0.355	0.000	0	0
2077	101.000	202.000	0.406	0.000	0	0
2078	101.000	202.000	0.461	0.000	0	0
2079	101.000	202.000	0.521	0.000	0	0
2080	101.000	202.000	0.586	0.000	0	0
2081	101.000	202.000	0.656	0.000	0	0
2082	101.000	202.000	0.732	0.000	0	0
2083	101.000	202.000	0.813	0.000	0	0
2084	101.000	202.000	0.900	0.000	0	0
2085	101.000	202.000	0.993	0.000	0	0
2086	101.000	202.000	1.092	0.000	0	0
2087	101.000	202.000	1.198	0.000	0	0
2088	101.000	202.000	1.310	0.000	0	0
2089	101.000	202.000	1.429	0.000	0	0
2090	101.000	202.000	1.555	0.000	0	0
2091	101.000	202.000	1.688	0.000	0	0
2092	101.000	202.000	1.829	0.000	0	0
2093	101.000	202.000	1.977	0.000	0	0
2094	101.000	202.000	2.133	0.000	0	0
2095	101.000	202.000	2.297	0.000	0	0
2096	101.000	202.000	2.470	0.000	0	0
2097	101.000	202.000	2.650	0.000	0	0
2098	101.000	202.000	2.839	0.000	0	0
2099	101.000	202.000	3.037	0.000	0	0
2100	101.000	202.000	3.245	0.000	0	0
2101	101.000	202.000	3.461	0.000	0	0
2102	101.000	202.000	3.686	0.000	0	0
2103	101.000	202.000	3.922	0.000	0	0
2104	101.000	202.000	4.167	0.000	0	0
2105	101.000	202.000	4.422	0.000	0	0
2106	101.000	202.000	4.687	0.000	0	0
2107	101.000	202.000	4.962	0.000	0	0
2108	101.000	202.000	5.247	0.000	0	0
2109	101.000	202.000	5.542	0.000	0	0
2110	101.000	202.000	5.847	0.000	0	0
2111	101.000	202.000	6.162	0.000	0	0
2112	101.000	202.000	6.487	0.000	0	0
2113	101.000	202.000	6.822	0.000	0	0
2114	101.000	202.000	7.167	0.000	0	0
2115	101.000	202.000	7.522	0.000	0	0
2116	101.000	202.000	7.887	0.000	0	0
2117	101.000	202.000	8.262	0.000	0	0
2118	101.000	202.000	8.647	0.000	0	0
2119	101.000	202.000	9.042	0.000	0	0
2120	101.000	202.000	9.447	0.000	0	0
2121	101.000	202.000	9.862	0.000	0	0
2122	101.000	202.000	10.287	0.000	0	0
2123	101.000	202.000	10.722	0.000	0	0
2124	101.000	202.000	11.167	0.000	0	0
2125	101.000	202.000	11.622	0.000	0	0
2126	101.000	202.000	12.087	0.000	0	0
2127	101.000	202.000	12.562	0.000	0	0
2128	101.000	202.000	13.047	0.000	0	0
2129	101.000	202.000	13.542	0.000	0	0
2130	101.000	202.000	14.047	0.000	0	0
2131	101.000	202.000	14.562	0.000	0	0
2132	101.000	202.000	15.087	0.000	0	0
2133	101.000	202.000	15.622	0.000	0	0
2134	101.000	202.000	16.167	0.000	0	0
2135	101.000	202.000	16.722	0.000	0	0
2136	101.000	202.000	17.287	0.000	0	0
2137	101.000	202.000	17.862	0.000	0	0
2138	101.000	202.000	18.447	0.000	0	0
2139	101.000	202.000	19.042	0.000	0	0
2140	101.000	202.000	19.647	0.000	0	0
2141	101.000	202.000	20.262	0.000	0	0
2142	101.000	202.000	20.887	0.000	0	0
2143	101.000	202.000	21.522	0.000	0	0
