CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	out_0.0	in_0.0
140861	1.595	0.000	0.000	0.000	0.000	0.000	0	0
140862	1.861	0.000	0.000	0.000	0.000	0.000	0	0
140863	2.146	0.000	0.000	0.000	0.000	0.000	0	0
140864	2.452	0.000	0.000	0.000	0.000	0.000	0	0
140865	2.779	0.000	0.000	0.000	0.000	0.000	0	0
140866	3.126	0.000	0.000	0.000	0.000	0.000	0	0
140867	3.493	0.000	0.000	0.000	0.000	0.000	0	0
140868	3.881	0.000	0.000	0.000	0.000	0.000	0	0
140869	4.289	0.000	0.000	0.000	0.000	0.000	0	0
140870	4.718	0.000	0.000	0.000	0.000	0.000	0	0
140871	5.167	0.000	0.000	0.000	0.000	0.000	0	0
140872	5.636	0.000	0.000	0.000	0.000	0.000	0	0
140873	6.126	0.000	0.000	0.000	0.000	0.000	0	0
140874	6.636	0.000	0.000	0.000	0.000	0.000	0	0
140875	7.167	0.000	0.000	0.000	0.000	0.000	0	0
140876	7.718	0.000	0.000	0.000	0.000	0.000	0	0
140877	8.289	0.000	0.000	0.000	0.000	0.000	0	0
140878	8.881	0.000	0.000	0.000	0.000	0.000	0	0
140879	9.493	0.000	0.000	0.000	0.000	0.000	0	0
140880	10.126	0.000	0.000	0.000	0.000	0.000	0	0
140881	10.779	0.000	0.000	0.000	0.000	0.000	0	0
140882	11.452	0.000	0.000	0.000	0.000	0.000	0	0
140883	12.146	0.000	0.000	0.000	0.000	0.000	0	0
140884	12.861	0.000	0.000	0.000	0.000	0.000	0	0
140885	13.595	0.000	0.000	0.000	0.000	0.000	0	0
140886	14.350	0.000	0.000	0.000	0.000	0.000	0	0
140887	15.126	0.000	0.000	0.000	0.000	0.000	0	0
140888	15.922	0.000	0.000	0.000	0.000	0.000	0	0
140889	16.738	0.000	0.000	0.000	0.000	0.000	0	0
140890	17.575	0.000	0.000	0.000	0.000	0.000	0	0
140891	18.432	0.000	0.000	0.000	0.000	0.000	0	0
140892	19.310	0.000	0.000	0.000	0.000	0.000	0	0
140893	20.207	0.000	0.000	0.000	0.000	0.000	0	0
140894	21.126	0.000	0.000	0.000	0.000	0.000	0	0
140895	22.065	0.000	0.000	0.000	0.000	0.000	0	0
140896	23.024	0.000	0.000	0.000	0.000	0.000	0	0
140897	24.003	0.000	0.000	0.000	0.000	0.000	0	0
140898	25.000	0.000	0.000	0.000	0.000	0.000	0	0
140899	26.000	0.000	0.000	0.000	0.000	0.000	0	0
140900	27.000	0.000	0.000	0.000	0.000	0.000	0	0
140901	28.000	0.000	0.000	0.000	0.000	0.000	0	0
140902	29.000	0.000	0.000	0.000	0.000	0.000	0	0
140903	30.000	0.000	0.000	0.000	0.000	0.000	0	0
140904	31.000	0.000	0.000	0.000	0.000	0.000	0	0
140905	32.000	0.000	0.000	0.000	0.000	0.000	0	0
140906	33.000	0.000	0.000	0.000	0.000	0.000	0	0
140907	34.000	0.000	0.000	0.000	0.000	0.000	0	0
140908	35.000	0.000	0.000	0.000	0.000	0.000	0	0
140909	36.000	0.000	0.000	0.000	0.000	0.000	0	0
140910	37.000	0.000	0.000	0.000	0.000	0.000	0	0
140911	38.000	0.000	0.000	0.000	0.000	0.000	0	0
140912	39.000	0.000	0.000	0.000	0.000	0.000	0	0
140913	40.000	0.000	0.000	0.000	0.000	0.000	0	0
140914	41.000	0.000	0.000	0.000	0.000	0.000	0	0
140915	42.000	0.000	0.000	0.000	0.000	0.000	0	0
140916	43.000	0.000	0.000	0.000	0.000	0.000	0	0
140917	44.000	0.000	0.000	0.000	0.000	0.000	0	0
140918	45.000	0.000	0.000	0.000	0.000	0.000	0	0
140919	46.000	0.000	0.000	0.000	0.000	0.000	0	0
140920	47.000	0.000	0.000	0.000	0.000	0.000	0	0
140921	48.000	0.000	0.000	0.000	0.000	0.000	0	0
140922	49.000	0.000	0.000	0.000	0.000	0.000	0	0
140923	50.000	0.000	0.000	0.000	0.000	0.000	0	0
140924	51.000	0.000	0.000	0.000	0.000	0.000	0	0
140925	52.000	0.000	0.000	0.000	0.000	0.000	0	0
140926	53.000	0.000	0.000	0.000	0.000	0.000	0	0
140927	54.000	0.000	0.000	0.000	0.000	0.000	0	0
140928	55.000	0.000	0.000	0.000	0.000	0.000	0	0
140929	56.000	0.000	0.000	0.000	0.000	0.000	0	0
140930	57.000	0.000	0.000	0.000	0.000	0.000	0	0
140931	58.000	0.000	0.000	0.000	0.000	0.000	0	0
140932	59.000	0.000	0.000	0.000	0.000	0.000	0	0
140933	60.000	0.000	0.000	0.000	0.000	0.000	0	0
140934	61.000	0.000	0.000	0.000	0.000	0.000	0	0
140935	62.000	0.000	0.000	0.000	0.000	0.000	0	0
140936	63.000	0.000	0.000	0.000	0.000	0.000	0	0
140937	64.000	0.000	0.000	0.000	0.000	0.000	0	0
140938	65.000	0.000	0.000	0.000	0.000	0.000	0	0
140939	66.000	0.000	0.000	0.000	0.000	0.000	0	0
140940	67.000	0.000	0.000	0.000	0.000	0.000	0	0
140941	68.000	0.000	0.000	0.000	0.000	0.000	0	0
140942	69.000	0.000	0.000	0.000	0.000	0.000	0	0
140943	70.000	0.000	0.000	0.000	0.000	0.000	0	0
140944	71.000	0.000	0.000	0.000	0.000	0.000	0	0
140945	72.000	0.000	0.000	0.000	0.000	0.000	0	0
140946	73.000	0.000	0.000	0.000	0.000	0.000	0	0
140947	74.000	0.000	0.000	0.000	0.000	0.000	0	0
140948	75.000	0.000	0.000	0.000	0.000	0.000	0	0
140949	76.000	0.000	0.000	0.000	0.000	0.000	0	0
140950	76.997	0.000	0.000	0.000	0.000	0.000	0	0
140951	77.976	0.000	0.000	0.000	0.000	0.000	0	0
140952	78.935	0.000	0.000	0.000	0.000	0.000	0	0
140953	79.874	0.000	0.000	0.000	0.000	0.000	0	0
140954	80.793	0.000	0.000	0.000	0.000	0.000	0	0
140955	81.690	0.000	0.000	0.000	0.000	0.000	0	0
140956	82.568	0.000	0.000	0.000	0.000	0.000	0	0
140957	83.425	0.000	0.000	0.000	0.000	0.000	0	0
140958	84.262	0.000	0.000	0.000	0.000	0.000	0	0
140959	85.078	0.000	0.000	0.000	0.000	0.000	0	0
140960	85.874	0.000	0.000	0.000	0.000	0.000	0	0
140961	86.650	0.000	0.000	0.000	0.000	0.000	0	0
140962	87.405	0.000	0.000	0.000	0.000	0.000	0	0
140963	88.139	0.000	0.000	0.000	0.000	0.000	0	0
140964	88.854	0.000	0.000	0.000	0.000	0.000	0	0
140965	89.548	0.000	0.000	0.000	0.000	0.000	0	0
140966	90.221	0.000	0.000	0.000	0.000	0.000	0	0
140967	90.874	0.000	0.000	0.000	0.000	0.000	0	0
140968	91.507	0.000	0.000	0.000	0.000	0.000	0	0
140969	92.119	0.000	0.000	0.000	0.000	0.000	0	0
140970	92.711	0.000	0.000	0.000	0.000	0.000	0	0
140971	93.282	0.000	0.000	0.000	0.000	0.000	0	0
140972	93.833	0.000	0.000	0.000	0.000	0.000	0	0
140973	94.364	0.000	0.000	0.000	0.000	0.000	0	0
140974	94.874	0.000	0.000	0.000	0.000	0.000	0	0
140975	95.364	0.000	0.000	0.000	0.000	0.000	0	0
140976	95.833	0.000	0.000	0.000	0.000	0.000	0	0
140977	96.282	0.000	0.000	0.000	0.000	0.000	0	0
140978	96.711	0.000	0.000	0.000	0.000	0.000	0	0
140979	97.119	0.000	0.000	0.000	0.000	0.000	0	0
140980	97.507	0.000	0.000	0.000	0.000	0.000	0	0
140981	97.874	0.000	0.000	0.000	0.000	0.000	0	0
140982	98.221	0.000	0.000	0.000	0.000	0.000	0	0
140983	98.548	0.000	0.000	0.000	0.000	0.000	0	0
140984	98.854	0.000	0.000	0.000	0.000	0.000	0	0
140985	99.139	0.000	0.000	0.000	0.000	0.000	0	0
140986	99.405	0.000	0.000	0.000	0.000	0.000	0	0
140987	99.650	0.000	0.000	0.000	0.000	0.000	0	0
140988	99.874	0.000	0.000	0.000	0.000	0.000	0	0
140989	100.078	0.000	0.000	0.000	0.000	0.000	0	0
140990	100.262	0.000	0.000	0.000	0.000	0.000	0	0
140991	100.425	0.000	0.000	0.000	0.000	0.000	0	0
140992	100.568	0.000	0.000	0.000	0.000	0.000	0	0
140993	100.690	0.000	0.000	0.000	0.000	0.000	0	0
140994	100.793	0.000	0.000	0.000	0.000	0.000	0	0
140995	100.874	0.000	0.000	0.000	0.000	0.000	0	0
140996	100.935	0.000	0.000	0.000	0.000	0.000	0	0
140997	100.976	0.000	0.000	0.000	0.000	0.000	0	0
140998	100.997	0.000	0.000	0.000	0.000	0.000	0	0
140999	101.000	0.000	0.000	0.000	0.000	0.000	0	0
141000	101.000	0.000	0.000	0.000	0.000	0.000	0	0
141001	101.000	0.000	0.000	0.000	0.000	0.000	0	0
141002	101.000	0.001	0.000	0.000	0.000	0.000	0	0
141003	101.000	0.002	0.000	0.000	0.000	0.000	0	0
141004	101.000	0.006	0.000	0.000	0.000	0.000	0	0
141005	101.000	0.011	0.000	0.000	0.000	0.000	0	0
141006	101.000	0.019	0.000	0.000	0.000	0.000	0	0
141007	101.000	0.030	0.000	0.000	0.000	0.000	0	0
141008	101.000	0.046	0.000	0.000	0.000	0.000	0	0
141009	101.000	0.065	0.000	0.000	0.000	0.000	0	0
141010	101.000	0.089	0.000	0.000	0.000	0.000	0	0
141011	101.000	0.118	0.000	0.000	0.000	0.000	0	0
141012	101.000	0.154	0.000	0.000	0.000	0.000	0	0
141013	101.000	0.195	0.000	0.000	0.000	0.000	0	0
141014	101.000	0.244	0.000	0.000	0.000	0.000	0	0
141015	101.000	0.300	0.000	0.000	0.000	0.000	0	0
141016	101.000	0.364	0.000	0.000	0.000	0.000	0	0
141017	101.000	0.437	0.000	0.000	0.000	0.000	0	0
141018	101.000	0.518	0.000	0.000	0.000	0.000	0	0
141019	101.000	0.610	0.000	0.000	0.000	0.000	0	0
141020	101.000	0.711	0.000	0.000	0.000	0.000	0	0
141021	101.000	0.823	0.000	0.000	0.000	0.000	0	0
141022	101.000	0.946	0.000	0.000	0.000	0.000	0	0
141023	101.000	1.082	0.000	0.000	0.000	0.000	0	0
141024	101.000	1.229	0.000	0.000	0.000	0.000	0	0
141025	101.000	1.389	0.000	0.000	0.000	0.000	0	0
141026	101.000	1.562	0.000	0.000	0.000	0.000	0	0
141027	101.000	1.749	0.000	0.000	0.000	0.000	0	0
141028	101.000	1.949	0.000	0.000	0.000	0.000	0	0
141029	101.000	2.162	0.000	0.000	0.000	0.000	0	0
141030	101.000	2.389	0.000	0.000	0.000	0.000	0	0
141031	101.000	2.629	0.000	0.000	0.000	0.000	0	0
141032	101.000	2.882	0.000	0.000	0.000	0.000	0	0
141033	101.000	3.149	0.000	0.000	0.000	0.000	0	0
141034	101.000	3.429	0.000	0.000	0.000	0.000	0	0
141035	101.000	3.722	0.000	0.000	0.000	0.000	0	0
141036	101.000	4.029	0.000	0.000	0.000	0.000	0	0
141037	101.000	4.349	0.000	0.000	0.000	0.000	0	0
141038	101.000	4.682	0.000	0.000	0.000	0.000	0	0
141039	101.000	5.029	0.000	0.000	0.000	0.000	0	0
141040	101.000	5.389	0.000	0.000	0.000	0.000	0	0
141041	101.000	5.762	0.000	0.000	0.000	0.000	0	0
141042	101.000	6.149	0.000	0.000	0.000	0.000	0	0
141043	101.000	6.549	0.000	0.000	0.000	0.000	0	0
141044	101.000	6.962	0.000	0.000	0.000	0.000	0	0
141045	101.000	7.389	0.000	0.000	0.000	0.000	0	0
141046	101.000	7.829	0.000	0.000	0.000	0.000	0	0
141047	101.000	8.282	0.000	0.000	0.000	0.000	0	0
141048	101.000	8.749	0.000	0.000	0.000	0.000	0	0
141049	101.000	9.229	0.000	0.000	0.000	0.000	0	0
141050	101.000	9.722	0.000	0.000	0.000	0.000	0	0
141051	101.000	10.229	0.000	0.000	0.000	0.000	0	0
141052	101.000	10.749	0.000	0.000	0.000	0.000	0	0
141053	101.000	11.282	0.000	0.000	0.000	0.000	0	0
141054	101.000	11.829	0.000	0.000	0.000	0.000	0	0
141055	101.000	12.389	0.000	0.000	0.000	0.000	0	0
141056	101.000	12.962	0.000	0.000	0.000	0.000	0	0
141057	101.000	13.549	0.000	0.000	0.000	0.000	0	0
141058	101.000	14.149	0.000	0.000	0.000	0.000	0	0
141059	101.000	14.762	0.000	0.000	0.000	0.000	0	0
141060	101.000	15.389	0.000	0.000	0.000	0.000	0	0
141061	101.000	16.029	0.000	0.000	0.000	0.000	0	0
141062	101.000	16.682	0.000	0.000	0.000	0.000	0	0
141063	101.000	17.349	0.000	0.000	0.000	0.000	0	0
141064	101.000	18.029	0.000	0.000	0.000	0.000	0	0
141065	101.000	18.722	0.000	0.000	0.000	0.000	0	0
141066	101.000	19.429	0.000	0.000	0.000	0.000	0	0
141067	101.000	20.149	0.000	0.000	0.000	0.000	0	0
141068	101.000	20.882	0.000	0.000	0.000	0.000	0	0
141069	101.000	21.629	0.000	0.000	0.000	0.000	0	0
141070	101.000	22.389	0.000	0.000	0.000	0.000	0	0
141071	101.000	23.162	0.000	0.000	0.000	0.000	0	0
141072	101.000	23.949	0.000	0.000	0.000	0.000	0	0
141073	101.000	24.749	0.000	0.000	0.000	0.000	0	0
141074	101.000	25.562	0.000	0.000	0.000	0.000	0	0
141075	101.000	26.389	0.000	0.000	0.000	0.000	0	0
141076	101.000	27.229	0.000	0.000	0.000	0.000	0	0
141077	101.000	28.082	0.000	0.000	0.000	0.000	0	0
141078	101.000	28.946	0.000	0.000	0.000	0.000	0	0
141079	101.000	29.823	0.000	0.000	0.000	0.000	0	0
141080	101.000	30.711	0.000	0.000	0.000	0.000	0	0
141081	101.000	31.610	0.000	0.000	0.000	0.000	0	0
141082	101.000	32.518	0.000	0.000	0.000	0.000	0	0
141083	101.000	33.437	0.000	0.000	0.000	0.000	0	0
141084	101.000	34.364	0.000	0.000	0.000	0.000	0	0
141085	101.000	35.300	0.000	0.000	0.000	0.000	0	0
141086	101.000	36.244	0.000	0.000	0.000	0.000	0	0
141087	101.000	37.195	0.000	0.000	0.000	0.000	0	0
141088	101.000	38.154	0.000	0.000	0.000	0.000	0	0
141089	101.000	39.118	0.000	0.000	0.000	0.000	0	0
141090	101.000	40.089	0.000	0.000	0.000	0.000	0	0
141091	101.000	41.065	0.000	0.000	0.000	0.000	0	0
141092	101.000	42.046	0.000	0.000	0.000	0.000	0	0
141093	101.000	43.030	0.000	0.000	0.000	0.000	0	0
141094	101.000	44.019	0.000	0.000	0.000	0.000	0	0
141095	101.000	45.011	0.000	0.000	0.000	0.000	0	0
141096	101.000	46.006	0.000	0.000	0.000	0.000	0	0
141097	101.000	47.002	0.000	0.000	0.000	0.000	0	0
141098	101.000	48.001	0.000	0.000	0.000	0.000	0	0
141099	101.000	49.000	0.000	0.000	0.000	0.000	0	0
141100	101.000	50.000	0.000	0.000	0.000	0.000	0	0
141101	101.000	51.000	0.000	0.000	0.000	0.000	0	0
141102	101.000	52.000	0.000	0.000	0.000	0.000	0	0
141103	101.000	53.000	0.000	0.000	0.000	0.000	0	0
141104	101.000	54.000	0.000	0.000	0.000	0.000	0	0
141105	101.000	55.000	0.000	0.000	0.000	0.000	0	0
141106	101.000	56.000	0.000	0.000	0.000	0.000	0	0
141107	101.000	57.000	0.000	0.000	0.000	0.000	0	0
141108	101.000	58.000	0.000	0.000	0.000	0.000	0	0
141109	101.000	59.000	0.000	0.000	0.000	0.000	0	0
141110	101.000	60.000	0.000	0.000	0.000	0.000	0	0
141111	101.000	61.000	0.000	0.000	0.000	0.000	0	0
141112	101.000	62.000	0.000	0.000	0.000	0.000	0	0
141113	101.000	63.000	0.000	0.000	0.000	0.000	0	0
141114	101.000	64.000	0.000	0.000	0.000	0.000	0	0
141115	101.000	65.000	0.000	0.000	0.000	0.000	0	0
141116	101.000	66.000	0.000	0.000	0.000	0.000	0	0
141117	101.000	67.000	0.000	0.000	0.000	0.000	0	0
141118	101.000	68.000	0.000	0.000	0.000	0.000	0	0
141119	101.000	69.000	0.000	0.000	0.000	0.000	0	0
141120	101.000	70.000	0.000	0.000	0.000	0.000	0	0
141121	101.000	71.000	0.000	0.000	0.000	0.000	0	0
141122	101.000	72.000	0.000	0.000	0.000	0.000	0	0
141123	101.000	73.000	0.000	0.000	0.000	0.000	0	0
141124	101.000	74.000	0.000	0.000	0.000	0.000	0	0
141125	101.000	75.000	0.000	0.000	0.000	0.000	0	0
141126	101.000	76.000	0.000	0.000	0.000	0.000	0	0
141127	101.000	77.000	0.000	0.000	0.000	0.000	0	0
141128	101.000	78.000	0.000	0.000	0.000	0.000	0	0
141129	101.000	79.000	0.000	0.000	0.000	0.000	0	0
141130	101.000	80.000	0.000	0.000	0.000	0.000	0	0
141131	101.000	81.000	0.000	0.000	0.000	0.000	0	0
141132	101.000	82.000	0.000	0.000	0.000	0.000	0	0
141133	101.000	83.000	0.000	0.000	0.000	0.000	0	0
141134	101.000	84.000	0.000	0.000	0.000	0.000	0	0
141135	101.000	85.000	0.000	0.000	0.000	0.000	0	0
141136	101.000	86.000	0.000	0.000	0.000	0.000	0	0
141137	101.000	87.000	0.000	0.000	0.000	0.000	0	0
141138	101.000	88.000	0.000	0.000	0.000	0.000	0	0
141139	101.000	89.000	0.000	0.000	0.000	0.000	0	0
141140	101.000	90.000	0.000	0.000	0.000	0.000	0	0
141141	101.000	91.000	0.000	0.000	0.000	0.000	0	0
141142	101.000	92.000	0.000	0.000	0.000	0.000	0	0
141143	101.000	93.000	0.000	0.000	0.000	0.000	0	0
141144	101.000	94.000	0.000	0.000	0.000	0.000	0	0
141145	101.000	95.000	0.000	0.000	0.000	0.000	0	0
141146	101.000	96.000	0.000	0.000	0.000	0.000	0	0
141147	101.000	97.000	0.000	0.000	0.000	0.000	0	0
141148	101.000	98.000	0.000	0.000	0.000	0.000	0	0
141149	101.000	99.000	0.000	0.000	0.000	0.000	0	0
141150	101.000	100.000	0.000	0.000	0.000	0.000	0	0
141151	101.000	101.000	0.000	0.000	0.000	0.000	0	0
141152	101.000	102.000	0.000	0.000	0.000	0.000	0	0
141153	101.000	103.000	0.000	0.000	0.000	0.000	0	0
141154	101.000	104.000	0.000	0.000	0.000	0.000	0	0
141155	101.000	105.000	0.000	0.000	0.000	0.000	0	0
141156	101.000	106.000	0.000	0.000	0.000	0.000	0	0
141157	101.000	107.000	0.000	0.000	0.000	0.000	0	0
141158	101.000	108.000	0.000	0.000	0.000	0.000	0	0
141159	101.000	109.000	0.000	0.000	0.000	0.000	0	0
141160	101.000	110.000	0.000	0.000	0.000	0.000	0	0
141161	101.000	111.000	0.000	0.000	0.000	0.000	0	0
141162	101.000	112.000	0.000	0.000	0.000	0.000	0	0
141163	101.000	113.000	0.000	0.000	0.000	0.000	0	0
141164	101.000	114.000	0.000	0.000	0.000	0.000	0	0
141165	101.000	115.000	0.000	0.000	0.000	0.000	0	0
141166	101.000	116.000	0.000	0.000	0.000	0.000	0	0
141167	101.000	117.000	0.000	0.000	0.000	0.000	0	0
141168	101.000	118.000	0.000	0.000	0.000	0.000	0	0
141169	101.000	119.000	0.000	0.000	0.000	0.000	0	0
141170	101.000	120.000	0.000	0.000	0.000	0.000	0	0
141171	101.000	121.000	0.000	0.000	0.000	0.000	0	0
141172	101.000	122.000	0.000	0.000	0.000	0.000	0	0
141173	101.000	123.000	0.000	0.000	0.000	0.000	0	0
141174	101.000	124.000	0.000	0.000	0.000	0.000	0	0
141175	101.000	125.000	0.000	0.000	0.000	0.000	0	0
141176	101.000	126.000	0.000	0.000	0.000	0.000	0	0
141177	101.000	127.000	0.000	0.000	0.000	0.000	0	0
141178	101.000	128.000	0.000	0.000	0.000	0.000	0	0
141179	101.000	129.000	0.000	0.000	0.000	0.000	0	0
141180	101.000	130.000	0.000	0.000	0.000	0.000	0	0
141181	101.000	131.000	0.000	0.000	0.000	0.000	0	0
141182	101.000	132.000	0.000	0.000	0.000	0.000	0	0
141183	101.000	133.000	0.000	0.000	0.000	0.000	0	0
141184	101.000	134.000	0.000	0.000	0.000	0.000	0	0
141185	101.000	135.000	0.000	0.000	0.000	0.000	0	0
141186	101.000	136.000	0.000	0.000	0.000	0.000	0	0
141187	101.000	137.000	0.000	0.000	0.000	0.000	0	0
141188	101.000	138.000	0.000	0.000	0.000	0.000	0	0
141189	101.000	139.000	0.000	0.000	0.000	0.000	0	0
141190	101.000	140.000	0.000	0.000	0.000	0.000	0	0
141191	101.000	141.000	0.000	0.000	0.000	0.000	0	0
141192	101.000	142.000	0.000	0.000	0.000	0.000	0	0
141193	101.000	143.000	0.000	0.000	0.000	0.000	0	0
141194	101.000	144.000	0.000	0.000	0.000	0.000	0	0
141195	101.000	145.000	0.000	0.000	0.000	0.000	0	0
141196	101.000	146.000	0.000	0.000	0.000	0.000	0	0
141197	101.000	147.000	0.000	0.000	0.000	0.000	0	0
141198	101.000	148.000	0.000	0.000	0.000	0.000	0	0
141199	101.000	149.000	0.000	0.000	0.000	0.000	0	0
141200	101.000	150.000	0.000	0.000	0.000	0.000	0	0
141201	101.000	151.000	0.000	0.000	0.000	0.000	0	0
141202	101.000	152.000	0.000	0.000	0.000	0.000	0	0
141203	101.000	153.000	0.000	0.000	0.000	0.000	0	0
141204	101.000	153.999	0.000	0.000	0.000	0.000	0	0
141205	101.000	154.998	0.000	0.000	0.000	0.000	0	0
141206	101.000	155.994	0.000	0.000	0.000	0.000	0	0
141207	101.000	156.989	0.000	0.000	0.000	0.000	0	0
141208	101.000	157.981	0.000	0.000	0.000	0.000	0	0
141209	101.000	158.970	0.000	0.000	0.000	0.000	0	0
141210	101.000	159.954	0.000	0.000	0.000	0.000	0	0
