CYCLE	CMDPOS6	CMDPOS7	CMDPOS8	out_0.0	in_0.0
2037	10.280	0.000	-0.000	0	0
2038	10.418	0.000	-0.000	0	0
2039	10.555	0.000	-0.000	0	0
2040	10.692	0.000	-0.000	0	0
2041	10.827	0.000	-0.000	0	0
2042	10.962	0.000	-0.000	0	0
2043	11.095	0.000	-0.000	0	0
2044	11.227	0.000	-0.000	0	0
2045	11.359	0.000	-0.000	0	0
2046	11.489	0.000	-0.000	0	0
2047	11.619	0.000	-0.000	0	0
2048	11.747	0.000	-0.000	0	0
2049	11.875	0.000	-0.000	0	0
2050	12.001	0.000	-0.000	0	0
2051	12.127	0.000	-0.000	0	0
2052	12.251	0.000	-0.000	0	0
2053	12.375	0.000	-0.000	0	0
2054	12.497	0.000	-0.000	0	0
2055	12.619	0.000	-0.000	0	0
2056	12.739	0.000	-0.000	0	0
2057	12.859	0.000	-0.000	0	0
2058	12.977	0.000	-0.000	0	0
2059	13.095	0.000	-0.000	0	0
2060	13.211	0.000	-0.000	0	0
2061	13.327	0.000	-0.000	0	0
2062	13.441	0.000	-0.000	0	0
2063	13.555	0.000	-0.000	0	0
2064	13.667	0.000	-0.000	0	0
2065	13.779	0.000	-0.000	0	0
2066	13.890	0.000	-0.000	0	0
2067	13.999	0.000	-0.000	0	0
2068	14.108	0.000	-0.000	0	0
2069	14.215	0.000	-0.000	0	0
2070	14.322	0.000	-0.000	0	0
2071	14.428	0.000	-0.000	0	0
2072	14.532	0.000	-0.000	0	0
2073	14.636	0.000	-0.000	0	0
2074	14.739	0.000	-0.000	0	0
2075	14.840	0.000	-0.000	0	0
2076	14.941	0.000	-0.000	0	0
2077	15.041	0.000	-0.000	0	0
2078	15.139	0.000	-0.000	0	0
2079	15.237	0.000	-0.000	0	0
2080	15.334	0.000	-0.000	0	0
2081	15.429	0.000	-0.000	0	0
2082	15.524	0.000	-0.000	0	0
2083	15.618	0.000	-0.000	0	0
2084	15.711	0.000	-0.000	0	0
2085	15.802	0.000	-0.000	0	0
2086	15.893	0.000	-0.000	0	0
2087	15.983	0.000	-0.000	0	0
2088	16.072	0.000	-0.000	0	0
2089	16.159	0.000	-0.000	0	0
2090	16.246	0.000	-0.000	0	0
2091	16.332	0.000	-0.000	0	0
2092	16.417	0.000	-0.000	0	0
2093	16.501	0.000	-0.000	0	0
2094	16.584	0.000	-0.000	0	0
2095	16.665	0.000	-0.000	0	0
2096	16.746	0.000	-0.000	0	0
2097	16.826	0.000	-0.000	0	0
2098	16.905	0.000	-0.000	0	0
2099	16.983	0.000	-0.000	0	0
2100	17.060	0.000	-0.000	0	0
2101	17.135	0.000	-0.000	0	0
2102	17.210	0.000	-0.000	0	0
2103	17.284	0.000	-0.000	0	0
2104	17.357	0.000	-0.000	0	0
2105	17.429	0.000	-0.000	0	0
2106	17.500	0.000	-0.000	0	0
2107	17.570	0.000	-0.000	0	0
2108	17.639	0.000	-0.000	0	0
2109	17.707	0.000	-0.000	0	0
2110	17.774	0.000	-0.000	0	0
2111	17.840	0.000	-0.000	0	0
2112	17.905	0.000	-0.000	0	0
2113	17.969	0.000	-0.000	0	0
2114	18.032	0.000	-0.000	0	0
2115	18.094	0.000	-0.000	0	0
2116	18.155	0.000	-0.000	0	0
2117	18.215	0.000	-0.000	0	0
2118	18.274	0.000	-0.000	0	0
2119	18.332	0.000	-0.000	0	0
2120	18.389	0.000	-0.000	0	0
2121	18.445	0.000	-0.000	0	0
2122	18.500	0.000	-0.000	0	0
2123	18.554	0.000	-0.000	0	0
2124	18.607	0.000	-0.000	0	0
2125	18.659	0.000	-0.000	0	0
2126	18.710	0.000	-0.000	0	0
2127	18.760	0.000	-0.000	0	0
2128	18.809	0.000	-0.000	0	0
2129	18.857	0.000	-0.000	0	0
2130	18.904	0.000	-0.000	0	0
2131	18.951	0.000	-0.000	0	0
2132	18.996	0.000	-0.000	0	0
2133	19.040	0.000	-0.000	0	0
2134	19.083	0.000	-0.000	0	0
2135	19.125	0.000	-0.000	0	0
2136	19.166	0.000	-0.000	0	0
2137	19.207	0.000	-0.000	0	0
2138	19.246	0.000	-0.000	0	0
2139	19.284	0.000	-0.000	0	0
2140	19.321	0.000	-0.000	0	0
2141	19.357	0.000	-0.000	0	0
2142	19.392	0.000	-0.000	0	0
2143	19.427	0.000	-0.000	0	0
2144	19.460	0.000	-0.000	0	0
2145	19.492	0.000	-0.000	0	0
2146	19.523	0.000	-0.000	0	0
2147	19.554	0.000	-0.000	0	0
2148	19.583	0.000	-0.000	0	0
2149	19.611	0.000	-0.000	0	0
2150	19.638	0.000	-0.000	0	0
2151	19.665	0.000	-0.000	0	0
2152	19.690	0.000	-0.000	0	0
2153	19.714	0.000	-0.000	0	0
2154	19.738	0.000	-0.000	0	0
2155	19.760	0.000	-0.000	0	0
2156	19.781	0.000	-0.000	0	0
2157	19.802	0.000	-0.000	0	0
2158	19.821	0.000	-0.000	0	0
2159	19.839	0.000	-0.000	0	0
2160	19.857	0.000	-0.000	0	0
2161	19.873	0.000	-0.000	0	0
2162	19.888	0.000	-0.000	0	0
2163	19.903	0.000	-0.000	0	0
2164	19.916	0.000	-0.000	0	0
2165	19.929	0.000	-0.000	0	0
2166	19.940	0.000	-0.000	0	0
2167	19.950	0.000	-0.000	0	0
2168	19.960	0.000	-0.000	0	0
2169	19.968	0.000	-0.000	0	0
2170	19.976	0.000	-0.000	0	0
2171	19.982	0.000	-0.000	0	0
2172	19.988	0.000	-0.000	0	0
2173	19.992	0.000	-0.000	0	0
2174	19.996	0.000	-0.000	0	0
2175	19.998	0.000	-0.000	0	0
2176	20.000	0.000	-0.000	0	0
2177	20.000	0.000	-0.000	0	0
2178	20.000	0.000	-0.000	0	0
2179	20.000	0.000	-0.000	0	0
2180	20.000	0.000	-0.000	0	0
2181	20.000	0.000	-0.000	0	0
2182	20.000	0.000	-0.000	0	0
2183	20.000	0.000	-0.000	0	0
2184	20.000	0.000	-0.000	0	0
2185	20.000	0.000	-0.000	0	0
2186	20.000	0.000	-0.000	0	0
2187	20.000	0.000	-0.000	0	0
2188	20.000	0.000	-0.000	0	0
2189	20.000	0.000	-0.000	0	0
2190	20.000	0.000	-0.000	0	0
2191	20.000	0.000	-0.000	0	0
2192	20.000	0.000	-0.000	0	0
2193	20.000	0.000	-0.000	0	0
2194	20.000	0.000	-0.000	0	0
2195	20.000	0.000	-0.000	0	0
2196	20.000	0.000	-0.000	0	0
2197	20.000	0.000	-0.000	0	0
2198	20.000	0.000	-0.000	0	0
2199	20.000	0.000	-0.000	0	0
2200	20.000	0.000	-0.000	0	0
2201	20.000	0.000	-0.000	0	0
2202	20.000	0.000	-0.000	0	0
2203	20.000	0.000	-0.000	0	0
2204	20.000	0.000	-0.000	0	0
2205	20.000	0.000	-0.000	0	0
2206	20.000	0.000	-0.000	0	0
2207	20.000	0.000	-0.000	0	0
2208	20.000	0.000	-0.000	0	0
2209	20.000	0.000	-0.000	0	0
2210	20.000	0.000	-0.000	0	0
2211	20.000	0.000	-0.000	0	0
2212	20.000	0.000	-0.000	0	0
2213	20.000	0.000	-0.000	0	0
2214	20.000	0.000	-0.000	0	0
2215	20.000	0.000	-0.000	0	0
2216	20.000	0.000	-0.000	0	0
2217	20.000	0.000	-0.000	0	0
2218	20.000	0.000	-0.000	0	0
2219	20.000	0.000	-0.000	0	0
2220	20.000	0.000	-0.000	0	0
2221	20.000	0.000	-0.000	0	0
2222	20.000	0.000	-0.000	0	0
2223	20.000	0.000	-0.000	0	0
2224	20.000	0.000	-0.000	0	0
2225	20.000	0.000	-0.000	0	0
2226	20.000	0.000	-0.000	0	0
2227	20.000	0.000	-0.000	0	0
2228	20.000	0.000	-0.000	0	0
2229	20.000	0.000	-0.000	0	0
2230	20.000	0.000	-0.000	0	0
2231	20.000	0.000	-0.000	0	0
2232	20.000	0.000	-0.000	0	0
2233	20.000	0.000	-0.000	0	0
2234	20.000	0.000	-0.000	0	0
2235	20.000	0.000	-0.000	0	0
2236	20.000	0.000	-0.000	0	0
2237	20.000	0.000	-0.000	0	0
2238	20.000	0.000	-0.000	0	0
2239	20.000	0.000	-0.000	0	0
2240	20.000	0.000	-0.000	0	0
2241	20.000	0.000	-0.000	0	0
2242	20.000	0.000	-0.000	0	0
2243	20.000	0.000	-0.000	0	0
2244	20.000	0.000	-0.000	0	0
2245	20.000	0.000	-0.000	0	0
2246	20.000	0.000	-0.000	0	0
2247	20.000	0.000	-0.000	0	0
2248	20.000	0.000	-0.000	0	0
2249	20.000	0.000	-0.000	0	0
2250	20.000	0.000	-0.000	0	0
2251	20.000	0.000	-0.000	0	0
2252	20.000	0.000	-0.000	0	0
2253	20.000	0.000	-0.000	0	0
2254	20.000	0.000	-0.000	0	0
2255	20.000	0.000	-0.000	0	0
2256	20.000	0.000	-0.000	0	0
2257	20.000	0.002	-0.000	0	0
2258	20.000	0.004	-0.000	0	0
2259	20.000	0.008	-0.000	0	0
2260	20.000	0.012	-0.000	0	0
2261	20.000	0.018	-0.000	0	0
2262	20.000	0.024	-0.000	0	0
2263	20.000	0.032	-0.000	0	0
2264	20.000	0.040	-0.000	0	0
2265	20.000	0.050	-0.000	0	0
2266	20.000	0.060	-0.000	0	0
2267	20.000	0.071	-0.000	0	0
2268	20.000	0.084	-0.000	0	0
2269	20.000	0.097	-0.000	0	0
2270	20.000	0.111	-0.000	0	0
2271	20.000	0.127	-0.000	0	0
2272	20.000	0.143	-0.000	0	0
2273	20.000	0.161	-0.000	0	0
2274	20.000	0.179	-0.000	0	0
2275	20.000	0.198	-0.000	0	0
2276	20.000	0.218	-0.000	0	0
2277	20.000	0.240	-0.000	0	0
2278	20.000	0.262	-0.000	0	0
2279	20.000	0.285	-0.000	0	0
2280	20.000	0.310	-0.000	0	0
2281	20.000	0.335	-0.000	0	0
2282	20.000	0.361	-0.000	0	0
2283	20.000	0.388	-0.000	0	0
2284	20.000	0.417	-0.000	0	0
2285	20.000	0.446	-0.000	0	0
2286	20.000	0.476	-0.000	0	0
2287	20.000	0.507	-0.000	0	0
2288	20.000	0.540	-0.000	0	0
2289	20.000	0.573	-0.000	0	0
2290	20.000	0.607	-0.000	0	0
2291	20.000	0.642	-0.000	0	0
2292	20.000	0.678	-0.000	0	0
2293	20.000	0.715	-0.000	0	0
2294	20.000	0.754	-0.000	0	0
2295	20.000	0.793	-0.000	0	0
2296	20.000	0.833	-0.000	0	0
2297	20.000	0.874	-0.000	0	0
2298	20.000	0.916	-0.000	0	0
2299	20.000	0.959	-0.000	0	0
2300	20.000	1.003	-0.000	0	0
2301	20.000	1.048	-0.000	0	0
2302	20.000	1.094	-0.000	0	0
2303	20.000	1.141	-0.000	0	0
2304	20.000	1.190	-0.000	0	0
2305	20.000	1.239	-0.000	0	0
2306	20.000	1.289	-0.000	0	0
2307	20.000	1.340	-0.000	0	0
2308	20.000	1.392	-0.000	0	0
2309	20.000	1.445	-0.000	0	0
2310	20.000	1.499	-0.000	0	0
2311	20.000	1.554	-0.000	0	0
2312	20.000	1.610	-0.000	0	0
2313	20.000	1.667	-0.000	0	0
2314	20.000	1.725	-0.000	0	0
2315	20.000	1.784	-0.000	0	0
2316	20.000	1.844	-0.000	0	0
2317	20.000	1.904	-0.000	0	0
2318	20.000	1.966	-0.000	0	0
2319	20.000	2.029	-0.000	0	0
2320	20.000	2.093	-0.000	0	0
2321	20.000	2.158	-0.000	0	0
2322	20.000	2.224	-0.000	0	0
2323	20.000	2.291	-0.000	0	0
2324	20.000	2.359	-0.000	0	0
2325	20.000	2.428	-0.000	0	0
2326	20.000	2.498	-0.000	0	0
2327	20.000	2.568	-0.000	0	0
2328	20.000	2.640	-0.000	0	0
2329	20.000	2.713	-0.000	0	0
2330	20.000	2.787	-0.000	0	0
2331	20.000	2.862	-0.000	0	0
2332	20.000	2.937	-0.000	0	0
2333	20.000	3.014	-0.000	0	0
2334	20.000	3.092	-0.000	0	0
2335	20.000	3.171	-0.000	0	0
2336	20.000	3.251	-0.000	0	0
2337	20.000	3.331	-0.000	0	0
2338	20.000	3.413	-0.000	0	0
2339	20.000	3.496	-0.000	0	0
2340	20.000	3.580	-0.000	0	0
2341	20.000	3.664	-0.000	0	0
2342	20.000	3.750	-0.000	0	0
2343	20.000	3.837	-0.000	0	0
2344	20.000	3.924	-0.000	0	0
2345	20.000	4.013	-0.000	0	0
2346	20.000	4.103	-0.000	0	0
2347	20.000	4.193	-0.000	0	0
2348	20.000	4.285	-0.000	0	0
2349	20.000	4.378	-0.000	0	0
2350	20.000	4.471	-0.000	0	0
2351	20.000	4.566	-0.000	0	0
2352	20.000	4.662	-0.000	0	0
2353	20.000	4.758	-0.000	0	0
2354	20.000	4.856	-0.000	0	0
2355	20.000	4.954	-0.000	0	0
2356	20.000	5.054	-0.000	0	0
2357	20.000	5.155	-0.000	0	0
2358	20.000	5.256	-0.000	0	0
2359	20.000	5.359	-0.000	0	0
2360	20.000	5.462	-0.000	0	0
2361	20.000	5.567	-0.000	0	0
2362	20.000	5.672	-0.000	0	0
2363	20.000	5.779	-0.000	0	0
2364	20.000	5.886	-0.000	0	0
2365	20.000	5.995	-0.000	0	0
2366	20.000	6.104	-0.000	0	0
2367	20.000	6.215	-0.000	0	0
2368	20.000	6.326	-0.000	0	0
2369	20.000	6.439	-0.000	0	0
2370	20.000	6.552	-0.000	0	0
2371	20.000	6.667	-0.000	0	0
2372	20.000	6.782	-0.000	0	0
2373	20.000	6.899	-0.000	0	0
2374	20.000	7.016	-0.000	0	0
2375	20.000	7.134	-0.000	0	0
2376	20.000	7.254	-0.000	0	0
2377	20.000	7.374	-0.000	0	0
2378	20.000	7.496	-0.000	0	0
2379	20.000	7.618	-0.000	0	0
2380	20.000	7.741	-0.000	0	0
2381	20.000	7.866	-0.000	0	0
2382	20.000	7.991	-0.000	0	0
2383	20.000	8.117	-0.000	0	0
2384	20.000	8.245	-0.000	0	0
2385	20.000	8.373	-0.000	0	0
2386	20.000	8.502	-0.000	0	0
2387	20.000	8.633	-0.000	0	0
2388	20.000	8.764	-0.000	0	0
2389	20.000	8.896	-0.000	0	0
2390	20.000	9.029	-0.000	0	0
2391	20.000	9.164	-0.000	0	0
2392	20.000	9.299	-0.000	0	0
2393	20.000	9.435	-0.000	0	0
2394	20.000	9.572	-0.000	0	0
2395	20.000	9.711	-0.000	0	0
2396	20.000	9.850	-0.000	0	0
2397	20.000	9.990	-0.000	0	0
2398	20.000	10.131	-0.000	0	0
2399	20.000	10.273	-0.000	0	0
2400	20.000	10.417	-0.000	0	0
2401	20.000	10.561	-0.000	0	0
2402	20.000	10.706	-0.000	0	0
2403	20.000	10.852	-0.000	0	0
2404	20.000	10.999	-0.000	0	0
2405	20.000	11.147	-0.000	0	0
2406	20.000	11.297	-0.000	0	0
2407	20.000	11.447	-0.000	0	0
2408	20.000	11.598	-0.000	0	0
2409	20.000	11.750	-0.000	0	0
2410	20.000	11.903	-0.000	0	0
2411	20.000	12.057	-0.000	0	0
2412	20.000	12.212	-0.000	0	0
2413	20.000	12.368	-0.000	0	0
2414	20.000	12.525	-0.000	0	0
2415	20.000	12.683	-0.000	0	0
2416	20.000	12.842	-0.000	0	0
2417	20.000	13.002	-0.000	0	0
2418	20.000	13.163	-0.000	0	0
2419	20.000	13.325	-0.000	0	0
2420	20.000	13.488	-0.000	0	0
2421	20.000	13.652	-0.000	0	0
2422	20.000	13.817	-0.000	0	0
2423	20.000	13.983	-0.000	0	0
2424	20.000	14.150	-0.000	0	0
2425	20.000	14.318	-0.000	0	0
2426	20.000	14.487	-0.000	0	0
2427	20.000	14.657	-0.000	0	0
2428	20.000	14.828	-0.000	0	0
2429	20.000	15.000	-0.000	0	0
2430	20.000	15.172	-0.000	0	0
2431	20.000	15.343	-0.000	0	0
2432	20.000	15.513	-0.000	0	0
2433	20.000	15.682	-0.000	0	0
2434	20.000	15.850	-0.000	0	0
2435	20.000	16.017	-0.000	0	0
2436	20.000	16.183	-0.000	0	0
2437	20.000	16.348	-0.000	0	0
2438	20.000	16.512	-0.000	0	0
2439	20.000	16.675	-0.000	0	0
2440	20.000	16.837	-0.000	0	0
2441	20.000	16.998	-0.000	0	0
2442	20.000	17.158	-0.000	0	0
2443	20.000	17.317	-0.000	0	0
2444	20.000	17.475	-0.000	0	0
2445	20.000	17.632	-0.000	0	0
2446	20.000	17.788	-0.000	0	0
2447	20.000	17.943	-0.000	0	0
2448	20.000	18.097	-0.000	0	0
2449	20.000	18.250	-0.000	0	0
2450	20.000	18.402	-0.000	0	0
2451	20.000	18.553	-0.000	0	0
2452	20.000	18.703	-0.000	0	0
2453	20.000	18.853	-0.000	0	0
2454	20.000	19.001	-0.000	0	0
2455	20.000	19.148	-0.000	0	0
2456	20.000	19.294	-0.000	0	0
2457	20.000	19.439	-0.000	0	0
2458	20.000	19.583	-0.000	0	0
2459	20.000	19.727	-0.000	0	0
2460	20.000	19.869	-0.000	0	0
2461	20.000	20.010	-0.000	0	0
2462	20.000	20.150	-0.000	0	0
2463	20.000	20.289	-0.000	0	0
2464	20.000	20.428	-0.000	0	0
2465	20.000	20.565	-0.000	0	0
2466	20.000	20.701	-0.000	0	0
2467	20.000	20.836	-0.000	0	0
2468	20.000	20.971	-0.000	0	0
2469	20.000	21.104	-0.000	0	0
2470	20.000	21.236	-0.000	0	0
2471	20.000	21.367	-0.000	0	0
2472	20.000	21.498	-0.000	0	0
2473	20.000	21.627	-0.000	0	0
2474	20.000	21.755	-0.000	0	0
2475	20.000	21.883	-0.000	0	0
2476	20.000	22.009	-0.000	0	0
2477	20.000	22.134	-0.000	0	0
2478	20.000	22.259	-0.000	0	0
2479	20.000	22.382	-0.000	0	0
2480	20.000	22.504	-0.000	0	0
2481	20.000	22.626	-0.000	0	0
2482	20.000	22.746	-0.000	0	0
2483	20.000	22.866	-0.000	0	0
2484	20.000	22.984	-0.000	0	0
2485	20.000	23.101	-0.000	0	0
2486	20.000	23.218	-0.000	0	0
2487	20.000	23.333	-0.000	0	0
2488	20.000	23.448	-0.000	0	0
2489	20.000	23.561	-0.000	0	0
2490	20.000	23.674	-0.000	0	0
2491	20.000	23.785	-0.000	0	0
2492	20.000	23.896	-0.000	0	0
2493	20.000	24.005	-0.000	0	0
2494	20.000	24.114	-0.000	0	0
2495	20.000	24.221	-0.000	0	0
2496	20.000	24.328	-0.000	0	0
2497	20.000	24.433	-0.000	0	0
2498	20.000	24.538	-0.000	0	0
2499	20.000	24.641	-0.000	0	0
2500	20.000	24.744	-0.000	0	0
2501	20.000	24.845	-0.000	0	0
2502	20.000	24.946	-0.000	0	0
2503	20.000	25.046	-0.000	0	0
2504	20.000	25.144	-0.000	0	0
2505	20.000	25.242	-0.000	0	0
2506	20.000	25.338	-0.000	0	0
2507	20.000	25.434	-0.000	0	0
2508	20.000	25.529	-0.000	0	0
2509	20.000	25.622	-0.000	0	0
2510	20.000	25.715	-0.000	0	0
2511	20.000	25.807	-0.000	0	0
2512	20.000	25.897	-0.000	0	0
2513	20.000	25.987	-0.000	0	0
2514	20.000	26.076	-0.000	0	0
