CYCLE	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	CMDPOS7	out_0.0	in_0.0
2570	0.000	0.000	0.000	0.000	0.000	0	0
2571	0.000	0.000	0.000	0.000	0.000	0	0
2572	0.000	0.000	0.000	0.000	0.000	0	0
2573	0.000	0.000	0.000	0.000	0.000	0	0
2574	0.000	0.000	0.000	0.000	0.000	0	0
2575	0.000	0.000	0.000	0.000	0.000	0	0
2576	0.000	0.000	0.000	0.000	0.000	0	0
2577	0.000	0.000	0.000	0.000	0.000	0	0
2578	0.000	0.000	0.000	0.000	0.000	0	0
2579	0.000	0.000	0.000	0.000	0.000	0	0
2580	0.000	0.000	0.000	0.000	0.000	0	0
2581	0.000	0.000	0.000	0.000	0.000	0	0
2582	0.000	0.000	0.000	0.000	0.000	0	0
2583	0.000	0.000	0.000	0.000	0.000	0	0
2584	0.000	0.000	0.000	0.000	0.000	0	0
2585	0.000	0.000	0.000	0.000	0.000	0	0
2586	0.000	0.000	0.000	0.000	0.000	0	0
2587	0.000	0.000	0.000	0.000	0.000	0	0
2588	0.000	0.000	0.000	0.000	0.000	0	0
2589	0.000	0.000	0.000	0.000	0.000	0	0
2590	0.000	0.000	0.000	0.000	0.000	0	0
2591	0.000	0.000	0.000	0.000	0.000	0	0
2592	0.000	0.000	0.000	0.000	0.000	0	0
2593	0.000	0.000	0.000	0.000	0.000	0	0
2594	0.000	0.000	0.000	0.000	0.000	0	0
2595	0.000	0.000	0.000	0.000	0.000	0	0
2596	0.000	0.000	0.000	0.000	0.000	0	0
2597	0.000	0.000	0.000	0.000	0.000	0	0
2598	0.000	0.000	0.000	0.000	0.000	0	0
2599	0.000	0.000	0.000	0.000	0.000	0	0
2600	0.000	0.000	0.000	0.000	0.000	0	0
2601	0.000	0.000	0.000	0.000	0.000	0	0
2602	0.000	0.000	0.000	0.000	0.000	0	0
2603	0.000	0.000	0.000	0.000	0.000	0	0
2604	0.000	0.000	0.000	0.000	0.000	0	0
2605	0.000	0.000	0.000	0.000	0.000	0	0
2606	0.000	0.000	0.000	0.000	0.000	0	0
2607	0.000	0.000	0.000	0.000	0.000	0	0
2608	0.030	0.000	0.000	0.000	0.000	0	0
2609	0.119	0.000	0.000	0.000	0.000	0	0
2610	0.267	0.000	0.000	0.000	0.000	0	0
2611	0.475	0.000	0.000	0.000	0.000	0	0
2612	0.743	0.000	0.000	0.000	0.000	0	0
2613	1.069	0.000	0.000	0.000	0.000	0	0
2614	1.455	0.000	0.000	0.000	0.000	0	0
2615	1.901	0.000	0.000	0.000	0.000	0	0
2616	2.406	0.000	0.000	0.000	0.000	0	0
2617	2.970	0.000	0.000	0.000	0.000	0	0
2618	3.594	0.000	0.000	0.000	0.000	0	0
2619	4.277	0.000	0.000	0.000	0.000	0	0
2620	5.020	0.000	0.000	0.000	0.000	0	0
2621	5.822	0.000	0.000	0.000	0.000	0	0
2622	6.683	0.000	0.000	0.000	0.000	0	0
2623	7.604	0.000	0.000	0.000	0.000	0	0
2624	8.584	0.000	0.000	0.000	0.000	0	0
2625	9.624	0.000	0.000	0.000	0.000	0	0
2626	10.723	0.000	0.000	0.000	0.000	0	0
2627	11.881	0.000	0.000	0.000	0.000	0	0
2628	13.099	0.000	0.000	0.000	0.000	0	0
2629	14.376	0.000	0.000	0.000	0.000	0	0
2630	15.713	0.000	0.000	0.000	0.000	0	0
2631	17.109	0.000	0.000	0.000	0.000	0	0
2632	18.564	0.000	0.000	0.000	0.000	0	0
2633	20.079	0.000	0.000	0.000	0.000	0	0
2634	21.653	0.000	0.000	0.000	0.000	0	0
2635	23.287	0.000	0.000	0.000	0.000	0	0
2636	24.980	0.000	0.000	0.000	0.000	0	0
2637	26.733	0.000	0.000	0.000	0.000	0	0
2638	28.545	0.000	0.000	0.000	0.000	0	0
2639	30.416	0.000	0.000	0.000	0.000	0	0
2640	32.347	0.000	0.000	0.000	0.000	0	0
2641	34.337	0.000	0.000	0.000	0.000	0	0
2642	36.386	0.000	0.000	0.000	0.000	0	0
2643	38.495	0.000	0.000	0.000	0.000	0	0
2644	40.663	0.000	0.000	0.000	0.000	0	0
2645	42.891	0.000	0.000	0.000	0.000	0	0
2646	45.178	0.000	0.000	0.000	0.000	0	0
2647	47.525	0.000	0.000	0.000	0.000	0	0
2648	49.931	0.000	0.000	0.000	0.000	0	0
2649	52.396	0.000	0.000	0.000	0.000	0	0
2650	54.921	0.000	0.000	0.000	0.000	0	0
2651	57.505	0.000	0.000	0.000	0.000	0	0
2652	60.149	0.000	0.000	0.000	0.000	0	0
2653	62.851	0.000	0.000	0.000	0.000	0	0
2654	65.614	0.000	0.000	0.000	0.000	0	0
2655	68.436	0.000	0.000	0.000	0.000	0	0
2656	71.317	0.000	0.000	0.000	0.000	0	0
2657	74.257	0.000	0.000	0.000	0.000	0	0
2658	77.257	0.000	0.000	0.000	0.000	0	0
2659	80.317	0.000	0.000	0.000	0.000	0	0
2660	83.436	0.000	0.000	0.000	0.000	0	0
2661	86.614	0.000	0.000	0.000	0.000	0	0
2662	89.851	0.000	0.000	0.000	0.000	0	0
2663	93.149	0.000	0.000	0.000	0.000	0	0
2664	96.505	0.000	0.000	0.000	0.000	0	0
2665	99.921	0.000	0.000	0.000	0.000	0	0
2666	103.396	0.000	0.000	0.000	0.000	0	0
2667	106.931	0.000	0.000	0.000	0.000	0	0
2668	110.525	0.000	0.000	0.000	0.000	0	0
2669	114.178	0.000	0.000	0.000	0.000	0	0
2670	117.891	0.000	0.000	0.000	0.000	0	0
2671	121.663	0.000	0.000	0.000	0.000	0	0
2672	125.495	0.000	0.000	0.000	0.000	0	0
2673	129.386	0.000	0.000	0.000	0.000	0	0
2674	133.337	0.000	0.000	0.000	0.000	0	0
2675	137.347	0.000	0.000	0.000	0.000	0	0
2676	141.416	0.000	0.000	0.000	0.000	0	0
2677	145.545	0.000	0.000	0.000	0.000	0	0
2678	149.733	0.000	0.000	0.000	0.000	0	0
2679	153.980	0.000	0.000	0.000	0.000	0	0
2680	158.287	0.000	0.000	0.000	0.000	0	0
2681	162.653	0.000	0.000	0.000	0.000	0	0
2682	167.079	0.000	0.000	0.000	0.000	0	0
2683	171.564	0.000	0.000	0.000	0.000	0	0
2684	176.109	0.000	0.000	0.000	0.000	0	0
2685	180.713	0.000	0.000	0.000	0.000	0	0
2686	185.376	0.000	0.000	0.000	0.000	0	0
2687	190.099	0.000	0.000	0.000	0.000	0	0
2688	194.881	0.000	0.000	0.000	0.000	0	0
2689	199.723	0.000	0.000	0.000	0.000	0	0
2690	204.624	0.000	0.000	0.000	0.000	0	0
2691	209.584	0.000	0.000	0.000	0.000	0	0
2692	214.604	0.000	0.000	0.000	0.000	0	0
2693	219.683	0.000	0.000	0.000	0.000	0	0
2694	224.822	0.000	0.000	0.000	0.000	0	0
2695	230.020	0.000	0.000	0.000	0.000	0	0
2696	235.277	0.000	0.000	0.000	0.000	0	0
2697	240.594	0.000	0.000	0.000	0.000	0	0
2698	245.970	0.000	0.000	0.000	0.000	0	0
2699	251.406	0.000	0.000	0.000	0.000	0	0
2700	256.901	0.000	0.000	0.000	0.000	0	0
2701	262.455	0.000	0.000	0.000	0.000	0	0
2702	268.069	0.000	0.000	0.000	0.000	0	0
2703	273.743	0.000	0.000	0.000	0.000	0	0
2704	279.475	0.000	0.000	0.000	0.000	0	0
2705	285.267	0.000	0.000	0.000	0.000	0	0
2706	291.119	0.000	0.000	0.000	0.000	0	0
2707	297.030	0.000	0.000	0.000	0.000	0	0
2708	303.000	0.000	0.000	0.000	0.000	0	0
2709	303.000	0.000	0.000	0.000	0.000	0	0
2710	303.000	0.000	0.000	0.000	0.000	0	0
2711	303.000	0.000	0.000	0.000	0.000	0	0
2712	303.000	0.000	0.000	0.000	0.000	0	0
2713	303.000	0.000	0.000	0.000	0.000	0	0
2714	303.000	0.000	0.000	0.000	0.000	0	0
2715	303.000	0.000	0.000	0.000	0.000	0	0
2716	303.000	0.000	0.000	0.000	0.000	0	0
2717	303.000	0.000	0.000	0.000	0.000	0	0
2718	303.000	0.000	0.000	0.000	0.000	0	0
2719	303.000	0.000	0.000	0.000	0.000	0	0
2720	303.000	0.000	0.000	0.000	0.000	0	0
2721	303.000	0.000	0.000	0.000	0.000	0	0
2722	303.000	0.000	0.000	0.000	0.000	0	0
2723	303.000	0.000	0.000	0.000	0.000	0	0
2724	303.000	0.000	0.000	0.000	0.000	0	0
2725	303.000	0.000	0.000	0.000	0.000	0	0
2726	303.000	0.000	0.000	0.000	0.000	0	0
2727	303.000	0.000	0.000	0.000	0.000	0	0
2728	303.000	0.000	0.000	0.000	0.000	0	0
2729	303.000	0.000	0.000	0.000	0.000	0	0
2730	303.000	0.000	0.000	0.000	0.000	0	0
2731	303.000	0.000	0.000	0.000	0.000	0	0
2732	303.000	0.000	0.000	0.000	0.000	0	0
2733	303.000	0.000	0.000	0.000	0.000	0	0
2734	303.000	0.000	0.000	0.000	0.000	0	0
2735	303.000	0.000	0.000	0.000	0.000	0	0
2736	303.000	0.000	0.000	0.000	0.000	0	0
2737	303.000	0.000	0.000	0.000	0.000	0	0
2738	303.000	0.000	0.000	0.000	0.000	0	0
2739	303.000	0.000	0.000	0.000	0.000	0	0
2740	303.000	0.000	0.000	0.000	0.000	0	0
2741	303.000	0.000	0.000	0.000	0.000	0	0
2742	303.000	0.000	0.000	0.000	0.000	0	0
2743	303.000	0.000	0.000	0.000	0.000	0	0
2744	303.000	0.000	0.000	0.000	0.000	0	0
2745	303.000	0.000	0.000	0.000	0.000	0	0
2746	303.000	0.000	0.000	0.000	0.000	0	0
2747	303.000	0.000	0.000	0.000	0.000	0	0
2748	303.000	0.000	0.000	0.000	0.000	0	0
2749	303.000	0.000	0.000	0.000	0.000	0	0
2750	303.000	0.000	0.000	0.000	0.000	0	0
2751	303.000	0.000	0.000	0.000	0.000	0	0
2752	303.000	0.000	0.000	0.000	0.000	0	0
2753	303.000	0.000	0.000	0.000	0.000	0	0
2754	303.000	0.000	0.000	0.000	0.000	0	0
2755	303.000	0.000	0.000	0.000	0.000	0	0
2756	303.000	0.000	0.000	0.000	0.000	0	0
2757	303.000	0.000	0.000	0.000	0.000	0	0
2758	303.000	0.000	0.000	0.000	0.000	0	0
2759	303.000	0.000	0.000	0.000	0.000	0	0
2760	303.000	0.000	0.000	0.000	0.000	0	0
2761	303.000	0.000	0.000	0.000	0.000	0	0
2762	303.000	0.000	0.000	0.000	0.000	0	0
2763	303.000	0.000	0.000	0.000	0.000	0	0
2764	303.000	0.000	0.000	0.000	0.000	0	0
2765	303.000	0.000	0.000	0.000	0.000	0	0
2766	303.000	0.000	0.000	0.000	0.000	0	0
2767	303.000	0.000	0.000	0.000	0.000	0	0
2768	303.000	0.000	0.000	0.000	0.000	0	0
2769	303.000	0.000	0.000	0.000	0.000	0	0
2770	303.000	0.000	0.000	0.000	0.000	0	0
2771	303.000	0.000	0.000	0.000	0.000	0	0
2772	303.000	0.000	0.000	0.000	0.000	0	0
2773	303.000	0.000	0.000	0.000	0.000	0	0
2774	303.000	0.000	0.000	0.000	0.000	0	0
2775	303.000	0.000	0.000	0.000	0.000	0	0
2776	303.000	0.000	0.000	0.000	0.000	0	0
2777	303.000	0.000	0.000	0.000	0.000	0	0
2778	303.000	0.000	0.000	0.000	0.000	0	0
2779	303.000	0.000	0.000	0.000	0.000	0	0
2780	303.000	0.000	0.000	0.000	0.000	0	0
2781	303.000	0.000	0.000	0.000	0.000	0	0
2782	303.000	0.000	0.000	0.000	0.000	0	0
2783	303.000	0.000	0.000	0.000	0.000	0	0
2784	303.000	0.000	0.000	0.000	0.000	0	0
2785	303.000	0.000	0.000	0.000	0.000	0	0
2786	303.000	0.000	0.000	0.000	0.000	0	0
2787	303.000	0.000	0.000	0.000	0.000	0	0
2788	303.000	0.000	0.000	0.000	0.000	0	0
2789	303.000	0.000	0.000	0.000	0.000	0	0
2790	303.000	0.000	0.000	0.000	0.000	0	0
2791	303.000	0.000	0.000	0.000	0.000	0	0
2792	303.000	0.000	0.000	0.000	0.000	0	0
2793	303.000	0.000	0.000	0.000	0.000	0	0
2794	303.000	0.000	0.000	0.000	0.000	0	0
2795	303.000	0.000	0.000	0.000	0.000	0	0
2796	303.000	0.000	0.000	0.000	0.000	0	0
2797	303.000	0.000	0.000	0.000	0.000	0	0
2798	303.000	0.000	0.000	0.000	0.000	0	0
2799	303.000	0.000	0.000	0.000	0.000	0	0
2800	303.000	0.000	0.000	0.000	0.000	0	0
2801	303.000	0.000	0.000	0.000	0.000	0	0
2802	303.000	0.000	0.000	0.000	0.000	0	0
2803	303.000	0.000	0.000	0.000	0.000	0	0
2804	303.000	0.000	0.000	0.000	0.000	0	0
2805	303.000	0.000	0.000	0.000	0.000	0	0
2806	303.000	0.000	0.000	0.000	0.000	0	0
2807	303.000	0.000	0.000	0.000	0.000	0	0
2808	303.000	0.000	0.000	0.000	0.000	0	0
2809	303.000	0.000	0.000	0.000	0.000	0	0
2810	303.000	0.000	0.000	0.000	0.000	0	0
2811	303.000	0.000	0.000	0.000	0.000	0	0
2812	303.000	0.000	0.000	0.000	0.000	0	0
2813	303.000	0.000	0.000	0.000	0.000	0	0
2814	303.000	0.000	0.000	0.000	0.000	0	0
2815	303.000	0.000	0.000	0.000	0.000	0	0
2816	303.000	0.000	0.000	0.000	0.000	0	0
2817	303.000	0.000	0.000	0.000	0.000	0	0
2818	303.000	0.000	0.000	0.000	0.000	0	0
2819	303.000	0.000	0.000	0.000	0.000	0	0
2820	303.000	0.000	0.000	0.000	0.000	0	0
2821	303.000	0.000	0.000	0.000	0.000	0	0
2822	303.000	0.000	0.000	0.000	0.000	0	0
2823	303.000	0.000	0.000	0.000	0.000	0	0
2824	303.000	0.000	0.000	0.000	0.000	0	0
2825	303.000	0.000	0.000	0.000	0.000	0	0
2826	303.000	0.000	0.000	0.000	0.000	0	0
2827	303.000	0.000	0.000	0.000	0.000	0	0
2828	303.000	0.000	0.000	0.000	0.000	0	0
2829	303.000	0.000	0.000	0.000	0.000	0	0
2830	303.000	0.000	0.000	0.000	0.000	0	0
2831	303.000	0.000	0.000	0.000	0.000	0	0
2832	303.000	0.000	0.000	0.000	0.000	0	0
2833	303.000	0.000	0.000	0.000	0.000	0	0
2834	303.000	0.000	0.000	0.000	0.000	0	0
2835	303.000	0.000	0.000	0.000	0.000	0	0
2836	303.000	0.000	0.000	0.000	0.000	0	0
2837	303.000	0.000	0.000	0.000	0.000	0	0
2838	303.000	0.000	0.000	0.000	0.000	0	0
2839	303.000	0.000	0.000	0.000	0.000	0	0
2840	303.000	0.000	0.000	0.000	0.000	0	0
2841	303.000	0.000	0.000	0.000	0.000	0	0
2842	303.000	0.000	0.000	0.000	0.000	0	0
2843	303.000	0.000	0.000	0.000	0.000	0	0
2844	303.000	0.000	0.000	0.000	0.000	0	0
2845	303.000	0.000	0.000	0.000	0.000	0	0
2846	303.000	0.000	0.000	0.000	0.000	0	0
2847	303.000	0.000	0.000	0.000	0.000	0	0
2848	303.000	0.000	0.000	0.000	0.000	0	0
2849	303.000	0.000	0.000	0.000	0.000	0	0
2850	303.000	0.000	0.000	0.000	0.000	0	0
2851	303.000	0.000	0.000	0.000	0.000	0	0
2852	303.000	0.000	0.000	0.000	0.000	0	0
2853	303.000	0.000	0.000	0.000	0.000	0	0
2854	303.000	0.000	0.000	0.000	0.000	0	0
2855	303.000	0.000	0.000	0.000	0.000	0	0
2856	303.000	0.000	0.000	0.000	0.000	0	0
2857	303.000	0.000	0.000	0.000	0.000	0	0
2858	303.000	0.000	0.000	0.000	0.000	0	0
2859	303.000	0.000	0.000	0.000	0.000	0	0
2860	303.000	0.000	0.000	0.000	0.000	0	0
2861	303.000	0.000	0.000	0.000	0.000	0	0
2862	303.000	0.000	0.000	0.000	0.000	0	0
2863	303.000	0.000	0.000	0.000	0.000	0	0
2864	303.000	0.000	0.000	0.000	0.000	0	0
2865	303.000	0.000	0.000	0.000	0.000	0	0
2866	303.000	0.000	0.000	0.000	0.000	0	0
2867	303.000	0.000	0.000	0.000	0.000	0	0
2868	303.000	0.000	0.000	0.000	0.000	0	0
2869	303.000	0.000	0.000	0.000	0.000	0	0
2870	303.000	0.000	0.000	0.000	0.000	0	0
2871	303.000	0.000	0.000	0.000	0.000	0	0
2872	303.000	0.000	0.000	0.000	0.000	0	0
2873	303.000	0.000	0.000	0.000	0.000	0	0
2874	303.000	0.000	0.000	0.000	0.000	0	0
2875	303.000	0.000	0.000	0.000	0.000	0	0
2876	303.000	0.000	0.000	0.000	0.000	0	0
2877	303.000	0.000	0.000	0.000	0.000	0	0
2878	303.000	0.000	0.000	0.000	0.000	0	0
2879	303.000	0.000	0.000	0.000	0.000	0	0
2880	303.000	0.000	0.000	0.000	0.000	0	0
2881	303.000	0.000	0.000	0.000	0.000	0	0
2882	303.000	0.000	0.000	0.000	0.000	0	0
2883	303.000	0.000	0.000	0.000	0.000	0	0
2884	303.000	0.000	0.000	0.000	0.000	0	0
2885	303.000	0.000	0.000	0.000	0.000	0	0
2886	303.000	0.000	0.000	0.000	0.000	0	0
2887	303.000	0.000	0.000	0.000	0.000	0	0
2888	303.000	0.000	0.000	0.000	0.000	0	0
2889	303.000	0.000	0.000	0.000	0.000	0	0
2890	303.000	0.000	0.000	0.000	0.000	0	0
2891	303.000	0.000	0.000	0.000	0.000	0	0
2892	303.000	0.000	0.000	0.000	0.000	0	0
2893	303.000	0.000	0.000	0.000	0.000	0	0
2894	303.000	0.000	0.000	0.000	0.000	0	0
2895	303.000	0.000	0.000	0.000	0.000	0	0
2896	303.000	0.000	0.000	0.000	0.000	0	0
2897	303.000	0.000	0.000	0.000	0.000	0	0
2898	303.000	0.000	0.000	0.000	0.000	0	0
2899	303.000	0.000	0.000	0.000	0.000	0	0
2900	303.000	0.000	0.000	0.000	0.000	0	0
2901	303.000	0.000	0.000	0.000	0.000	0	0
2902	303.000	0.000	0.000	0.000	0.000	0	0
2903	303.000	0.000	0.000	0.000	0.000	0	0
2904	303.000	0.000	0.000	0.000	0.000	0	0
2905	303.000	0.000	0.000	0.000	0.000	0	0
2906	303.000	0.000	0.000	0.000	0.000	0	0
2907	303.000	0.000	0.000	0.000	0.000	0	0
2908	303.000	0.000	0.000	0.000	0.000	0	0
2909	303.000	0.000	0.000	0.000	0.000	0	0
2910	303.000	0.000	0.000	0.000	0.000	0	0
2911	303.000	0.000	0.000	0.000	0.000	0	0
2912	303.000	0.000	0.000	0.000	0.000	0	0
2913	303.000	0.000	0.000	0.000	0.000	0	0
2914	303.000	0.000	0.000	0.000	0.000	0	0
2915	303.000	0.000	0.000	0.000	0.000	0	0
2916	303.000	0.000	0.000	0.000	0.000	0	0
2917	303.000	0.000	0.000	0.000	0.000	0	0
2918	303.000	0.000	0.000	0.000	0.000	0	0
2919	303.000	0.000	0.000	0.000	0.000	0	0
2920	303.000	0.000	0.000	0.000	0.000	0	0
2921	303.000	0.000	0.000	0.000	0.000	0	0
2922	303.000	0.000	0.000	0.000	0.000	0	0
2923	303.000	0.000	0.000	0.000	0.000	0	0
2924	303.000	0.000	0.000	0.000	0.000	0	0
2925	303.000	0.000	0.000	0.000	0.000	0	0
2926	303.000	0.000	0.000	0.000	0.000	0	0
2927	303.000	0.000	0.000	0.000	0.000	0	0
2928	303.000	0.000	0.000	0.000	0.000	0	0
2929	303.000	0.000	0.000	0.000	0.000	0	0
2930	303.000	0.000	0.000	0.000	0.000	0	0
2931	303.000	0.000	0.000	0.000	0.000	0	0
2932	303.000	0.000	0.000	0.000	0.000	0	0
2933	303.000	0.000	0.000	0.000	0.000	0	0
2934	303.000	0.000	0.000	0.000	0.000	0	0
2935	303.000	0.000	0.000	0.000	0.000	0	0
2936	303.000	0.000	0.000	0.000	0.000	0	0
2937	303.000	0.000	0.000	0.000	0.000	0	0
2938	303.000	0.000	0.000	0.000	0.000	0	0
2939	303.000	0.000	0.000	0.000	0.000	0	0
2940	303.000	0.000	0.000	0.000	0.000	0	0
2941	303.000	0.000	0.000	0.000	0.000	0	0
2942	303.000	0.000	0.000	0.000	0.000	0	0
2943	303.000	0.000	0.000	0.000	0.000	0	0
2944	303.000	0.000	0.000	0.000	0.000	0	0
2945	303.000	0.000	0.000	0.000	0.000	0	0
2946	303.000	0.000	0.000	0.000	0.000	0	0
2947	303.000	0.000	0.000	0.000	0.000	0	0
2948	303.000	0.000	0.000	0.000	0.000	0	0
2949	303.000	0.000	0.000	0.000	0.000	0	0
2950	303.000	0.000	0.000	0.000	0.000	0	0
2951	303.000	0.000	0.000	0.000	0.000	0	0
2952	303.000	0.000	0.000	0.000	0.000	0	0
2953	303.000	0.000	0.000	0.000	0.000	0	0
2954	303.000	0.000	0.000	0.000	0.000	0	0
2955	303.000	0.000	0.000	0.000	0.000	0	0
2956	303.000	0.000	0.000	0.000	0.000	0	0
2957	303.000	0.000	0.000	0.000	0.000	0	0
2958	303.000	0.000	0.000	0.000	0.000	0	0
2959	303.000	0.000	0.000	0.000	0.000	0	0
2960	303.000	0.000	0.000	0.000	0.000	0	0
2961	303.000	0.000	0.000	0.000	0.000	0	0
2962	303.000	0.000	0.000	0.000	0.000	0	0
2963	303.000	0.000	0.000	0.000	0.000	0	0
2964	303.000	0.000	0.000	0.000	0.000	0	0
2965	303.000	0.000	0.000	0.000	0.000	0	0
2966	303.000	0.000	0.000	0.000	0.000	0	0
2967	303.000	0.000	0.000	0.000	0.000	0	0
2968	303.000	0.000	0.000	0.000	0.000	0	0
2969	303.000	0.000	0.000	0.000	0.000	0	0
2970	303.000	0.000	0.000	0.000	0.000	0	0
2971	303.000	0.000	0.000	0.000	0.000	0	0
2972	303.000	0.000	0.000	0.000	0.000	0	0
2973	303.000	0.000	0.000	0.000	0.000	0	0
2974	303.000	0.000	0.000	0.000	0.000	0	0
2975	303.000	0.000	0.000	0.000	0.000	0	0
2976	303.000	0.000	0.000	0.000	0.000	0	0
2977	303.000	0.000	0.000	0.000	0.000	0	0
2978	303.000	0.000	0.000	0.000	0.000	0	0
2979	303.000	0.000	0.000	0.000	0.000	0	0
2980	303.000	0.000	0.000	0.000	0.000	0	0
2981	303.000	0.000	0.000	0.000	0.000	0	0
2982	303.000	0.000	0.000	0.000	0.000	0	0
2983	303.000	0.000	0.000	0.000	0.000	0	0
2984	303.000	0.000	0.000	0.000	0.000	0	0
2985	303.000	0.000	0.000	0.000	0.000	0	0
2986	303.000	0.000	0.000	0.000	0.000	0	0
2987	303.000	0.000	0.000	0.000	0.000	0	0
2988	303.000	0.000	0.000	0.000	0.000	0	0
2989	303.000	0.000	0.000	0.000	0.000	0	0
2990	303.000	0.000	0.000	0.000	0.000	0	0
2991	303.000	0.000	0.000	0.000	0.000	0	0
2992	303.000	0.000	0.000	0.000	0.000	0	0
2993	303.000	0.000	0.000	0.000	0.000	0	0
2994	303.000	0.000	0.000	0.000	0.000	0	0
2995	303.000	0.000	0.000	0.000	0.000	0	0
2996	303.000	0.000	0.000	0.000	0.000	0	0
2997	303.000	0.000	0.000	0.000	0.000	0	0
2998	303.000	0.000	0.000	0.000	0.000	0	0
2999	303.000	0.000	0.000	0.000	0.000	0	0
3000	303.000	0.000	0.000	0.000	0.000	0	0
3001	303.000	0.000	0.000	0.000	0.000	0	0
3002	303.000	0.000	0.000	0.000	0.000	0	0
3003	303.000	0.000	0.000	0.000	0.000	0	0
3004	303.000	0.000	0.000	0.000	0.000	0	0
3005	303.000	0.000	0.000	0.000	0.000	0	0
3006	303.000	0.000	0.000	0.000	0.000	0	0
3007	303.000	0.000	0.000	0.000	0.000	0	0
3008	303.000	0.000	0.000	0.000	0.000	0	0
3009	303.000	0.000	0.000	0.000	0.000	0	0
3010	303.000	0.000	0.000	0.000	0.000	0	0
3011	303.000	0.000	0.000	0.000	0.000	0	0
3012	303.000	0.000	0.000	0.000	0.000	0	0
3013	303.000	0.000	0.000	0.000	0.000	0	0
3014	303.000	0.000	0.000	0.000	0.000	0	0
3015	303.000	0.000	0.000	0.000	0.000	0	0
3016	303.000	0.000	0.000	0.000	0.000	0	0
3017	303.000	0.000	0.000	0.000	0.000	0	0
3018	303.000	0.000	0.000	0.000	0.000	0	0
3019	303.000	0.000	0.000	0.000	0.000	0	0
3020	303.000	0.000	0.000	0.000	0.000	0	0
3021	303.000	0.000	0.000	0.000	0.000	0	0
3022	303.000	0.000	0.000	0.000	0.000	0	0
3023	303.000	0.000	0.000	0.000	0.000	0	0
3024	303.000	0.000	0.000	0.000	0.000	0	0
3025	303.000	0.000	0.000	0.000	0.000	0	0
3026	303.000	0.000	0.000	0.000	0.000	0	0
3027	303.000	0.000	0.000	0.000	0.000	0	0
3028	303.000	0.000	0.000	0.000	0.000	0	0
3029	303.000	0.000	0.000	0.000	0.000	0	0
3030	303.000	0.000	0.000	0.000	0.000	0	0
3031	303.000	0.000	0.000	0.000	0.000	0	0
3032	303.000	0.000	0.000	0.000	0.000	0	0
3033	303.000	0.000	0.000	0.000	0.000	0	0
3034	303.000	0.000	0.000	0.000	0.000	0	0
3035	303.000	0.000	0.000	0.000	0.000	0	0
3036	303.000	0.000	0.000	0.000	0.000	0	0
3037	303.000	0.000	0.000	0.000	0.000	0	0
3038	303.000	0.000	0.000	0.000	0.000	0	0
3039	303.000	0.000	0.000	0.000	0.000	0	0
3040	303.000	0.000	0.000	0.000	0.000	0	0
3041	303.000	0.000	0.000	0.000	0.000	0	0
3042	303.000	0.000	0.000	0.000	0.000	0	0
3043	303.000	0.000	0.000	0.000	0.000	0	0
3044	303.000	0.000	0.000	0.000	0.000	0	0
3045	303.000	0.000	0.000	0.000	0.000	0	0
3046	303.000	0.000	0.000	0.000	0.000	0	0
3047	303.000	0.000	0.000	0.000	0.000	0	0
