CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	out_0.0	in_0.0
109152	57.000	0.000	0.000	0.000	0.000	0.000	0	0
109153	57.600	0.000	0.000	0.000	0.000	0.000	0	0
109154	58.200	0.000	0.000	0.000	0.000	0.000	0	0
109155	58.800	0.000	0.000	0.000	0.000	0.000	0	0
109156	59.400	0.000	0.000	0.000	0.000	0.000	0	0
109157	60.000	0.000	0.000	0.000	0.000	0.000	0	0
109158	61.400	0.000	0.000	0.000	0.000	0.000	0	0
109159	62.800	0.000	0.000	0.000	0.000	0.000	0	0
109160	64.200	0.000	0.000	0.000	0.000	0.000	0	0
109161	65.600	0.000	0.000	0.000	0.000	0.000	0	0
109162	67.000	0.000	0.000	0.000	0.000	0.000	0	0
109163	68.400	0.000	0.000	0.000	0.000	0.000	0	0
109164	69.800	0.000	0.000	0.000	0.000	0.000	0	0
109165	71.200	0.000	0.000	0.000	0.000	0.000	0	0
109166	72.600	0.000	0.000	0.000	0.000	0.000	0	0
109167	74.000	0.000	0.000	0.000	0.000	0.000	0	0
109168	75.400	0.000	0.000	0.000	0.000	0.000	0	0
109169	76.800	0.000	0.000	0.000	0.000	0.000	0	0
109170	78.200	0.000	0.000	0.000	0.000	0.000	0	0
109171	79.600	0.000	0.000	0.000	0.000	0.000	0	0
109172	81.000	0.000	0.000	0.000	0.000	0.000	0	0
109173	82.400	0.000	0.000	0.000	0.000	0.000	0	0
109174	83.800	0.000	0.000	0.000	0.000	0.000	0	0
109175	85.200	0.000	0.000	0.000	0.000	0.000	0	0
109176	86.600	0.000	0.000	0.000	0.000	0.000	0	0
109177	88.000	0.000	0.000	0.000	0.000	0.000	0	0
109178	89.400	0.000	0.000	0.000	0.000	0.000	0	0
109179	90.800	0.000	0.000	0.000	0.000	0.000	0	0
109180	92.200	0.000	0.000	0.000	0.000	0.000	0	0
109181	93.600	0.000	0.000	0.000	0.000	0.000	0	0
109182	95.000	0.000	0.000	0.000	0.000	0.000	0	0
109183	96.400	0.000	0.000	0.000	0.000	0.000	0	0
109184	97.800	0.000	0.000	0.000	0.000	0.000	0	0
109185	99.200	0.000	0.000	0.000	0.000	0.000	0	0
109186	100.600	0.000	0.000	0.000	0.000	0.000	0	0
109187	102.000	0.000	0.000	0.000	0.000	0.000	0	0
109188	103.400	0.000	0.000	0.000	0.000	0.000	0	0
109189	104.800	0.000	0.000	0.000	0.000	0.000	0	0
109190	106.200	0.000	0.000	0.000	0.000	0.000	0	0
109191	107.600	0.000	0.000	0.000	0.000	0.000	0	0
109192	109.000	0.000	0.000	0.000	0.000	0.000	0	0
109193	110.400	0.000	0.000	0.000	0.000	0.000	0	0
109194	111.800	0.000	0.000	0.000	0.000	0.000	0	0
109195	113.200	0.000	0.000	0.000	0.000	0.000	0	0
109196	114.600	0.000	0.000	0.000	0.000	0.000	0	0
109197	116.000	0.000	0.000	0.000	0.000	0.000	0	0
109198	117.400	0.000	0.000	0.000	0.000	0.000	0	0
109199	118.800	0.000	0.000	0.000	0.000	0.000	0	0
109200	120.200	0.000	0.000	0.000	0.000	0.000	0	0
109201	121.600	0.000	0.000	0.000	0.000	0.000	0	0
109202	123.000	0.000	0.000	0.000	0.000	0.000	0	0
109203	124.400	0.000	0.000	0.000	0.000	0.000	0	0
109204	125.800	0.000	0.000	0.000	0.000	0.000	0	0
109205	127.200	0.000	0.000	0.000	0.000	0.000	0	0
109206	128.600	0.000	0.000	0.000	0.000	0.000	0	0
109207	130.000	0.000	0.000	0.000	0.000	0.000	0	0
109208	131.400	0.000	0.000	0.000	0.000	0.000	0	0
109209	132.800	0.000	0.000	0.000	0.000	0.000	0	0
109210	134.200	0.000	0.000	0.000	0.000	0.000	0	0
109211	135.600	0.000	0.000	0.000	0.000	0.000	0	0
109212	137.000	0.000	0.000	0.000	0.000	0.000	0	0
109213	138.400	0.000	0.000	0.000	0.000	0.000	0	0
109214	139.800	0.000	0.000	0.000	0.000	0.000	0	0
109215	141.200	0.000	0.000	0.000	0.000	0.000	0	0
109216	142.600	0.000	0.000	0.000	0.000	0.000	0	0
109217	144.000	0.000	0.000	0.000	0.000	0.000	0	0
109218	145.400	0.000	0.000	0.000	0.000	0.000	0	0
109219	146.800	0.000	0.000	0.000	0.000	0.000	0	0
109220	148.200	0.000	0.000	0.000	0.000	0.000	0	0
109221	149.600	0.000	0.000	0.000	0.000	0.000	0	0
109222	151.000	0.000	0.000	0.000	0.000	0.000	0	0
109223	152.400	0.000	0.000	0.000	0.000	0.000	0	0
109224	153.800	0.000	0.000	0.000	0.000	0.000	0	0
109225	155.200	0.000	0.000	0.000	0.000	0.000	0	0
109226	156.600	0.000	0.000	0.000	0.000	0.000	0	0
109227	158.000	0.000	0.000	0.000	0.000	0.000	0	0
109228	159.400	0.000	0.000	0.000	0.000	0.000	0	0
109229	160.800	0.000	0.000	0.000	0.000	0.000	0	0
109230	162.200	0.000	0.000	0.000	0.000	0.000	0	0
109231	163.600	0.000	0.000	0.000	0.000	0.000	0	0
109232	165.000	0.000	0.000	0.000	0.000	0.000	0	0
109233	166.400	0.000	0.000	0.000	0.000	0.000	0	0
109234	167.800	0.000	0.000	0.000	0.000	0.000	0	0
109235	169.200	0.000	0.000	0.000	0.000	0.000	0	0
109236	170.600	0.000	0.000	0.000	0.000	0.000	0	0
109237	172.000	0.000	0.000	0.000	0.000	0.000	0	0
109238	173.400	0.000	0.000	0.000	0.000	0.000	0	0
109239	174.800	0.000	0.000	0.000	0.000	0.000	0	0
109240	176.200	0.000	0.000	0.000	0.000	0.000	0	0
109241	177.600	0.000	0.000	0.000	0.000	0.000	0	0
109242	179.000	0.000	0.000	0.000	0.000	0.000	0	0
109243	180.400	0.000	0.000	0.000	0.000	0.000	0	0
109244	181.800	0.000	0.000	0.000	0.000	0.000	0	0
109245	183.200	0.000	0.000	0.000	0.000	0.000	0	0
109246	184.600	0.000	0.000	0.000	0.000	0.000	0	0
109247	186.000	0.000	0.000	0.000	0.000	0.000	0	0
109248	187.400	0.000	0.000	0.000	0.000	0.000	0	0
109249	188.800	0.000	0.000	0.000	0.000	0.000	0	0
109250	190.200	0.000	0.000	0.000	0.000	0.000	0	0
109251	191.600	0.000	0.000	0.000	0.000	0.000	0	0
109252	193.000	0.000	0.000	0.000	0.000	0.000	0	0
109253	194.400	0.000	0.000	0.000	0.000	0.000	0	0
109254	195.800	0.000	0.000	0.000	0.000	0.000	0	0
109255	197.200	0.000	0.000	0.000	0.000	0.000	0	0
109256	198.600	0.000	0.000	0.000	0.000	0.000	0	0
109257	200.000	0.000	0.000	0.000	0.000	0.000	0	0
109258	198.500	0.000	0.000	0.000	0.000	0.000	0	0
109259	197.000	0.000	0.000	0.000	0.000	0.000	0	0
109260	195.500	0.000	0.000	0.000	0.000	0.000	0	0
109261	194.000	0.000	0.000	0.000	0.000	0.000	0	0
109262	192.500	0.000	0.000	0.000	0.000	0.000	0	0
109263	191.000	0.000	0.000	0.000	0.000	0.000	0	0
109264	189.500	0.000	0.000	0.000	0.000	0.000	0	0
109265	188.000	0.000	0.000	0.000	0.000	0.000	0	0
109266	186.500	0.000	0.000	0.000	0.000	0.000	0	0
109267	185.000	0.000	0.000	0.000	0.000	0.000	0	0
109268	183.500	0.000	0.000	0.000	0.000	0.000	0	0
109269	182.000	0.000	0.000	0.000	0.000	0.000	0	0
109270	180.500	0.000	0.000	0.000	0.000	0.000	0	0
109271	179.000	0.000	0.000	0.000	0.000	0.000	0	0
109272	177.500	0.000	0.000	0.000	0.000	0.000	0	0
109273	176.000	0.000	0.000	0.000	0.000	0.000	0	0
109274	174.500	0.000	0.000	0.000	0.000	0.000	0	0
109275	173.000	0.000	0.000	0.000	0.000	0.000	0	0
109276	171.500	0.000	0.000	0.000	0.000	0.000	0	0
109277	170.000	0.000	0.000	0.000	0.000	0.000	0	0
109278	168.500	0.000	0.000	0.000	0.000	0.000	0	0
109279	167.000	0.000	0.000	0.000	0.000	0.000	0	0
109280	165.500	0.000	0.000	0.000	0.000	0.000	0	0
109281	164.000	0.000	0.000	0.000	0.000	0.000	0	0
109282	162.500	0.000	0.000	0.000	0.000	0.000	0	0
109283	161.000	0.000	0.000	0.000	0.000	0.000	0	0
109284	159.500	0.000	0.000	0.000	0.000	0.000	0	0
109285	158.000	0.000	0.000	0.000	0.000	0.000	0	0
109286	156.500	0.000	0.000	0.000	0.000	0.000	0	0
109287	155.000	0.000	0.000	0.000	0.000	0.000	0	0
109288	153.500	0.000	0.000	0.000	0.000	0.000	0	0
109289	152.000	0.000	0.000	0.000	0.000	0.000	0	0
109290	150.500	0.000	0.000	0.000	0.000	0.000	0	0
109291	149.000	0.000	0.000	0.000	0.000	0.000	0	0
109292	147.500	0.000	0.000	0.000	0.000	0.000	0	0
109293	146.000	0.000	0.000	0.000	0.000	0.000	0	0
109294	144.500	0.000	0.000	0.000	0.000	0.000	0	0
109295	143.000	0.000	0.000	0.000	0.000	0.000	0	0
109296	141.500	0.000	0.000	0.000	0.000	0.000	0	0
109297	140.000	0.000	0.000	0.000	0.000	0.000	0	0
109298	138.500	0.000	0.000	0.000	0.000	0.000	0	0
109299	137.000	0.000	0.000	0.000	0.000	0.000	0	0
109300	135.500	0.000	0.000	0.000	0.000	0.000	0	0
109301	134.000	0.000	0.000	0.000	0.000	0.000	0	0
109302	132.500	0.000	0.000	0.000	0.000	0.000	0	0
109303	131.000	0.000	0.000	0.000	0.000	0.000	0	0
109304	129.500	0.000	0.000	0.000	0.000	0.000	0	0
109305	128.000	0.000	0.000	0.000	0.000	0.000	0	0
109306	126.500	0.000	0.000	0.000	0.000	0.000	0	0
109307	125.000	0.000	0.000	0.000	0.000	0.000	0	0
109308	123.500	0.000	0.000	0.000	0.000	0.000	0	0
109309	122.000	0.000	0.000	0.000	0.000	0.000	0	0
109310	120.500	0.000	0.000	0.000	0.000	0.000	0	0
109311	119.000	0.000	0.000	0.000	0.000	0.000	0	0
109312	117.500	0.000	0.000	0.000	0.000	0.000	0	0
109313	116.000	0.000	0.000	0.000	0.000	0.000	0	0
109314	114.500	0.000	0.000	0.000	0.000	0.000	0	0
109315	113.000	0.000	0.000	0.000	0.000	0.000	0	0
109316	111.500	0.000	0.000	0.000	0.000	0.000	0	0
109317	110.000	0.000	0.000	0.000	0.000	0.000	0	0
109318	108.500	0.000	0.000	0.000	0.000	0.000	0	0
109319	107.000	0.000	0.000	0.000	0.000	0.000	0	0
109320	105.500	0.000	0.000	0.000	0.000	0.000	0	0
109321	104.000	0.000	0.000	0.000	0.000	0.000	0	0
109322	102.500	0.000	0.000	0.000	0.000	0.000	0	0
109323	101.000	0.000	0.000	0.000	0.000	0.000	0	0
109324	99.500	0.000	0.000	0.000	0.000	0.000	0	0
109325	98.000	0.000	0.000	0.000	0.000	0.000	0	0
109326	96.500	0.000	0.000	0.000	0.000	0.000	0	0
109327	95.000	0.000	0.000	0.000	0.000	0.000	0	0
109328	93.500	0.000	0.000	0.000	0.000	0.000	0	0
109329	92.000	0.000	0.000	0.000	0.000	0.000	0	0
109330	90.500	0.000	0.000	0.000	0.000	0.000	0	0
109331	89.000	0.000	0.000	0.000	0.000	0.000	0	0
109332	87.500	0.000	0.000	0.000	0.000	0.000	0	0
109333	86.000	0.000	0.000	0.000	0.000	0.000	0	0
109334	84.500	0.000	0.000	0.000	0.000	0.000	0	0
109335	83.000	0.000	0.000	0.000	0.000	0.000	0	0
109336	81.500	0.000	0.000	0.000	0.000	0.000	0	0
109337	80.000	0.000	0.000	0.000	0.000	0.000	0	0
109338	78.500	0.000	0.000	0.000	0.000	0.000	0	0
109339	77.000	0.000	0.000	0.000	0.000	0.000	0	0
109340	75.500	0.000	0.000	0.000	0.000	0.000	0	0
109341	74.000	0.000	0.000	0.000	0.000	0.000	0	0
109342	72.500	0.000	0.000	0.000	0.000	0.000	0	0
109343	71.000	0.000	0.000	0.000	0.000	0.000	0	0
109344	69.500	0.000	0.000	0.000	0.000	0.000	0	0
109345	68.000	0.000	0.000	0.000	0.000	0.000	0	0
109346	66.500	0.000	0.000	0.000	0.000	0.000	0	0
109347	65.000	0.000	0.000	0.000	0.000	0.000	0	0
109348	63.500	0.000	0.000	0.000	0.000	0.000	0	0
109349	62.000	0.000	0.000	0.000	0.000	0.000	0	0
109350	60.500	0.000	0.000	0.000	0.000	0.000	0	0
109351	59.000	0.000	0.000	0.000	0.000	0.000	0	0
109352	57.500	0.000	0.000	0.000	0.000	0.000	0	0
109353	56.000	0.000	0.000	0.000	0.000	0.000	0	0
109354	54.500	0.000	0.000	0.000	0.000	0.000	0	0
109355	53.000	0.000	0.000	0.000	0.000	0.000	0	0
109356	51.500	0.000	0.000	0.000	0.000	0.000	0	0
109357	50.000	0.000	0.000	0.000	0.000	0.000	0	0
109358	48.500	0.000	0.000	0.000	0.000	0.000	0	0
109359	47.000	0.000	0.000	0.000	0.000	0.000	0	0
109360	45.500	0.000	0.000	0.000	0.000	0.000	0	0
109361	44.000	0.000	0.000	0.000	0.000	0.000	0	0
109362	42.500	0.000	0.000	0.000	0.000	0.000	0	0
109363	41.000	0.000	0.000	0.000	0.000	0.000	0	0
109364	39.500	0.000	0.000	0.000	0.000	0.000	0	0
109365	38.000	0.000	0.000	0.000	0.000	0.000	0	0
109366	36.500	0.000	0.000	0.000	0.000	0.000	0	0
109367	35.000	0.000	0.000	0.000	0.000	0.000	0	0
109368	33.500	0.000	0.000	0.000	0.000	0.000	0	0
109369	32.000	0.000	0.000	0.000	0.000	0.000	0	0
109370	30.500	0.000	0.000	0.000	0.000	0.000	0	0
109371	29.000	0.000	0.000	0.000	0.000	0.000	0	0
109372	27.500	0.000	0.000	0.000	0.000	0.000	0	0
109373	26.000	0.000	0.000	0.000	0.000	0.000	0	0
109374	24.500	0.000	0.000	0.000	0.000	0.000	0	0
109375	23.000	0.000	0.000	0.000	0.000	0.000	0	0
109376	21.500	0.000	0.000	0.000	0.000	0.000	0	0
109377	20.000	0.000	0.000	0.000	0.000	0.000	0	0
109378	18.500	0.000	0.000	0.000	0.000	0.000	0	0
109379	17.000	0.000	0.000	0.000	0.000	0.000	0	0
109380	15.500	0.000	0.000	0.000	0.000	0.000	0	0
109381	14.000	0.000	0.000	0.000	0.000	0.000	0	0
109382	12.500	0.000	0.000	0.000	0.000	0.000	0	0
109383	11.000	0.000	0.000	0.000	0.000	0.000	0	0
109384	9.500	0.000	0.000	0.000	0.000	0.000	0	0
109385	8.000	0.000	0.000	0.000	0.000	0.000	0	0
109386	6.500	0.000	0.000	0.000	0.000	0.000	0	0
109387	5.000	0.000	0.000	0.000	0.000	0.000	0	0
109388	3.500	0.000	0.000	0.000	0.000	0.000	0	0
109389	2.000	0.000	0.000	0.000	0.000	0.000	0	0
109390	0.500	0.000	0.000	0.000	0.000	0.000	0	0
109391	-1.000	0.000	0.000	0.000	0.000	0.000	0	0
109392	-2.500	0.000	0.000	0.000	0.000	0.000	0	0
109393	-4.000	0.000	0.000	0.000	0.000	0.000	0	0
109394	-5.500	0.000	0.000	0.000	0.000	0.000	0	0
109395	-7.000	0.000	0.000	0.000	0.000	0.000	0	0
109396	-8.500	0.000	0.000	0.000	0.000	0.000	0	0
109397	-10.000	0.000	0.000	0.000	0.000	0.000	0	0
109398	-11.500	0.000	0.000	0.000	0.000	0.000	0	0
109399	-13.000	0.000	0.000	0.000	0.000	0.000	0	0
109400	-14.500	0.000	0.000	0.000	0.000	0.000	0	0
109401	-16.000	0.000	0.000	0.000	0.000	0.000	0	0
109402	-17.500	0.000	0.000	0.000	0.000	0.000	0	0
109403	-19.000	0.000	0.000	0.000	0.000	0.000	0	0
109404	-20.500	0.000	0.000	0.000	0.000	0.000	0	0
109405	-22.000	0.000	0.000	0.000	0.000	0.000	0	0
109406	-23.500	0.000	0.000	0.000	0.000	0.000	0	0
109407	-25.000	0.000	0.000	0.000	0.000	0.000	0	0
109408	-26.500	0.000	0.000	0.000	0.000	0.000	0	0
109409	-28.000	0.000	0.000	0.000	0.000	0.000	0	0
109410	-29.500	0.000	0.000	0.000	0.000	0.000	0	0
109411	-31.000	0.000	0.000	0.000	0.000	0.000	0	0
109412	-32.500	0.000	0.000	0.000	0.000	0.000	0	0
109413	-34.000	0.000	0.000	0.000	0.000	0.000	0	0
109414	-35.500	0.000	0.000	0.000	0.000	0.000	0	0
109415	-37.000	0.000	0.000	0.000	0.000	0.000	0	0
109416	-38.500	0.000	0.000	0.000	0.000	0.000	0	0
109417	-40.000	0.000	0.000	0.000	0.000	0.000	0	0
109418	-41.500	0.000	0.000	0.000	0.000	0.000	0	0
109419	-43.000	0.000	0.000	0.000	0.000	0.000	0	0
109420	-44.500	0.000	0.000	0.000	0.000	0.000	0	0
109421	-46.000	0.000	0.000	0.000	0.000	0.000	0	0
109422	-47.500	0.000	0.000	0.000	0.000	0.000	0	0
109423	-49.000	0.000	0.000	0.000	0.000	0.000	0	0
109424	-50.500	0.000	0.000	0.000	0.000	0.000	0	0
109425	-52.000	0.000	0.000	0.000	0.000	0.000	0	0
109426	-53.500	0.000	0.000	0.000	0.000	0.000	0	0
109427	-55.000	0.000	0.000	0.000	0.000	0.000	0	0
109428	-56.500	0.000	0.000	0.000	0.000	0.000	0	0
109429	-58.000	0.000	0.000	0.000	0.000	0.000	0	0
109430	-59.500	0.000	0.000	0.000	0.000	0.000	0	0
