CYCLE	CMDPOS10	CMDPOS12	out_0.0	in_0.0	
76207	238.000	-49.921	0	0	
76208	239.000	-49.955	0	0	
76209	240.000	-49.980	0	0	
76210	241.000	-49.995	0	0	
76211	242.000	-50.000	0	0	
76212	243.000	-50.000	0	0	
76213	244.000	-50.000	0	0	
76214	245.000	-50.000	0	0	
76215	246.000	-50.000	0	0	
76216	247.000	-50.000	0	0	
76217	248.000	-50.000	0	0	
76218	249.000	-50.000	0	0	
76219	250.000	-50.000	0	0	
76220	250.995	-50.000	0	0	
76221	251.980	-50.000	0	0	
76222	252.955	-50.000	0	0	
76223	253.920	-50.000	0	0	
76224	254.875	-50.000	0	0	
76225	255.820	-50.000	0	0	
76226	256.755	-50.000	0	0	
76227	257.680	-50.000	0	0	
76228	258.595	-50.000	0	0	
76229	259.500	-50.000	0	0	
76230	260.395	-50.000	0	0	
76231	261.280	-50.000	0	0	
76232	262.155	-50.000	0	0	
76233	263.020	-50.000	0	0	
76234	263.875	-50.000	0	0	
76235	264.720	-50.000	0	0	
76236	265.555	-50.000	0	0	
76237	266.380	-50.000	0	0	
76238	267.195	-50.000	0	0	
76239	268.000	-50.000	0	0	
76240	268.795	-50.000	0	0	
76241	269.580	-50.000	0	0	
76242	270.355	-50.000	0	0	
76243	271.120	-50.000	0	0	
76244	271.875	-50.000	0	0	
76245	272.620	-50.000	0	0	
76246	273.355	-50.000	0	0	
76247	274.080	-50.000	0	0	
76248	274.795	-50.000	0	0	
76249	275.500	-50.000	0	0	
76250	276.195	-50.000	0	0	
76251	276.880	-50.000	0	0	
76252	277.555	-50.000	0	0	
76253	278.220	-50.000	0	0	
76254	278.875	-50.000	0	0	
76255	279.520	-50.000	0	0	
76256	280.155	-50.000	0	0	
76257	280.780	-50.000	0	0	
76258	281.395	-50.000	0	0	
76259	282.000	-50.000	0	0	
76260	282.595	-50.000	0	0	
76261	283.180	-50.000	0	0	
76262	283.755	-50.000	0	0	
76263	284.320	-50.000	0	0	
76264	284.875	-50.000	0	0	
76265	285.420	-50.000	0	0	
76266	285.955	-50.000	0	0	
76267	286.480	-50.000	0	0	
76268	286.995	-50.000	0	0	
76269	287.500	-50.000	0	0	
76270	287.995	-50.000	0	0	
76271	288.480	-50.000	0	0	
76272	288.955	-50.000	0	0	
76273	289.420	-50.000	0	0	
76274	289.875	-50.000	0	0	
76275	290.320	-50.000	0	0	
76276	290.755	-50.000	0	0	
76277	291.180	-50.000	0	0	
76278	291.595	-50.000	0	0	
76279	292.000	-50.000	0	0	
76280	292.395	-50.000	0	0	
76281	292.780	-50.000	0	0	
76282	293.155	-50.000	0	0	
76283	293.520	-50.000	0	0	
76284	293.875	-50.000	0	0	
76285	294.220	-50.000	0	0	
76286	294.555	-50.000	0	0	
76287	294.880	-50.000	0	0	
76288	295.195	-50.000	0	0	
76289	295.500	-50.000	0	0	
76290	295.795	-50.000	0	0	
76291	296.080	-50.000	0	0	
76292	296.355	-50.000	0	0	
76293	296.620	-50.000	0	0	
76294	296.875	-50.000	0	0	
76295	297.120	-50.000	0	0	
76296	297.355	-50.000	0	0	
76297	297.580	-50.000	0	0	
76298	297.795	-50.000	0	0	
76299	298.000	-50.000	0	0	
76300	298.195	-50.000	0	0	
76301	298.380	-50.000	0	0	
76302	298.555	-50.000	0	0	
76303	298.720	-50.000	0	0	
76304	298.875	-50.000	0	0	
76305	299.020	-50.000	0	0	
76306	299.155	-50.000	0	0	
76307	299.280	-50.000	0	0	
76308	299.395	-50.000	0	0	
76309	299.500	-50.000	0	0	
76310	299.595	-50.000	0	0	
76311	299.680	-50.000	0	0	
76312	299.755	-50.000	0	0	
76313	299.820	-50.000	0	0	
76314	299.875	-50.000	0	0	
76315	299.920	-50.000	0	0	
76316	299.955	-50.000	0	0	
76317	299.980	-50.000	0	0	
76318	299.995	-50.000	0	0	
76319	300.000	-50.000	0	0	
76320	300.000	-50.000	0	0	
76321	300.000	-50.000	0	0	
76322	300.000	-50.000	0	0	
76323	300.000	-50.000	0	0	
76324	300.000	-50.000	0	0	
76325	300.000	-50.000	0	0	
76326	300.000	-50.000	0	0	
76327	300.000	-50.000	0	0	
76328	300.000	-50.000	0	0	
76329	300.000	-50.000	0	0	
76330	300.000	-50.000	0	0	
76331	300.000	-50.000	0	0	
76332	300.000	-50.000	0	0	
76333	300.000	-50.000	0	0	
76334	300.000	-50.000	0	0	
76335	300.000	-50.000	0	0	
76336	300.000	-50.000	0	0	
76337	300.000	-50.000	0	0	
76338	300.000	-50.000	0	0	
76339	300.000	-50.000	0	0	
76340	300.000	-50.000	0	0	
76341	300.000	-50.000	0	0	
76342	300.000	-50.000	0	0	
76343	300.000	-50.000	0	0	
76344	300.000	-50.000	0	0	
76345	300.000	-50.000	0	0	
76346	300.000	-50.000	0	0	
76347	300.000	-50.000	0	0	
76348	300.000	-50.000	0	0	
76349	300.000	-50.000	0	0	
76350	300.000	-50.000	0	0	
76351	300.000	-50.000	0	0	
76352	300.000	-50.000	0	0	
76353	300.000	-50.000	0	0	
76354	300.000	-50.000	0	0	
76355	300.000	-50.000	0	0	
76356	300.000	-50.000	0	0	
76357	300.000	-50.000	0	0	
76358	300.000	-50.000	0	0	
76359	300.000	-50.000	0	0	
76360	300.000	-50.000	0	0	
76361	300.000	-50.000	0	0	
76362	300.000	-50.000	0	0	
76363	300.000	-50.000	0	0	
76364	300.000	-50.000	0	0	
76365	300.000	-50.000	0	0	
76366	300.000	-50.000	0	0	
76367	300.000	-50.000	0	0	
76368	300.000	-50.000	0	0	
76369	300.000	-50.000	0	0	
76370	300.000	-50.000	0	0	
76371	300.000	-50.000	0	0	
76372	300.000	-50.000	0	0	
76373	300.000	-50.000	0	0	
76374	300.000	-50.000	0	0	
76375	300.000	-50.000	0	0	
76376	300.000	-50.000	0	0	
76377	300.000	-50.000	0	0	
76378	300.000	-50.000	0	0	
76379	300.000	-50.000	0	0	
76380	300.000	-50.000	0	0	
76381	300.000	-50.000	0	0	
76382	300.000	-50.000	0	0	
76383	300.000	-50.000	0	0	
76384	300.000	-50.000	0	0	
76385	300.000	-50.000	0	0	
76386	300.000	-50.000	0	0	
76387	300.000	-50.000	0	0	
76388	300.000	-50.000	0	0	
76389	300.000	-50.000	0	0	
76390	300.000	-50.000	0	0	
76391	300.000	-50.000	0	0	
76392	300.000	-50.000	0	0	
76393	300.000	-50.000	0	0	
76394	300.000	-50.000	0	0	
76395	300.000	-50.000	0	0	
76396	300.000	-50.000	0	0	
76397	300.000	-50.000	0	0	
76398	300.000	-50.000	0	0	
76399	300.000	-50.000	0	0	
76400	300.000	-50.000	0	0	
76401	300.000	-50.000	0	0	
76402	300.000	-50.000	0	0	
76403	300.000	-50.000	0	0	
76404	300.000	-50.000	0	0	
76405	300.000	-50.000	0	0	
76406	300.000	-50.000	0	0	
76407	300.000	-50.000	0	0	
76408	300.000	-50.000	0	0	
76409	300.000	-50.000	0	0	
76410	300.000	-50.000	0	0	
76411	300.000	-50.000	0	0	
76412	300.000	-50.000	0	0	
76413	300.000	-50.000	0	0	
76414	300.000	-50.000	0	0	
76415	300.000	-50.000	0	0	
76416	300.000	-50.000	0	0	
76417	300.000	-50.000	0	0	
76418	300.000	-50.000	0	0	
76419	300.000	-50.000	0	0	
76420	300.000	-50.000	0	0	
76421	300.000	-50.000	0	0	
76422	300.000	-50.000	0	0	
76423	300.000	-50.000	0	0	
76424	300.000	-50.000	0	0	
76425	300.000	-50.000	0	0	
76426	300.000	-50.000	0	0	
76427	300.000	-50.000	0	0	
76428	300.000	-50.000	0	0	
76429	300.000	-50.000	0	0	
76430	300.000	-50.000	0	0	
76431	300.000	-50.000	0	0	
76432	300.000	-50.000	0	0	
76433	300.000	-50.000	0	0	
76434	300.000	-50.000	0	0	
76435	300.000	-50.000	0	0	
76436	300.000	-50.000	0	0	
76437	300.000	-50.000	0	0	
76438	300.000	-50.000	0	0	
76439	300.000	-50.000	0	0	
76440	300.000	-50.000	0	0	
76441	300.000	-50.000	0	0	
76442	300.000	-50.000	0	0	
76443	300.000	-50.000	0	0	
76444	300.000	-50.000	0	0	
76445	300.000	-50.000	0	0	
76446	300.000	-50.000	0	0	
76447	300.000	-50.000	0	0	
76448	300.000	-50.000	0	0	
76449	300.000	-50.000	0	0	
76450	300.000	-50.000	0	0	
76451	300.000	-50.000	0	0	
76452	300.000	-50.000	0	0	
76453	300.000	-50.000	0	0	
76454	300.000	-50.000	0	0	
76455	300.000	-50.000	0	0	
76456	300.000	-50.000	0	0	
76457	300.000	-50.000	0	0	
76458	300.000	-50.000	0	0	
76459	300.000	-50.000	0	0	
76460	300.000	-50.000	0	0	
76461	300.000	-50.000	0	0	
76462	300.000	-50.000	0	0	
76463	300.000	-50.000	0	0	
76464	300.000	-50.000	0	0	
76465	300.000	-50.000	0	0	
76466	300.000	-50.000	0	0	
76467	300.000	-50.000	0	0	
76468	300.000	-50.000	0	0	
76469	300.000	-50.000	0	0	
76470	300.000	-50.000	0	0	
76471	300.000	-50.000	0	0	
76472	300.000	-50.000	0	0	
76473	300.000	-50.000	0	0	
76474	300.000	-50.000	0	0	
76475	300.000	-50.000	0	0	
76476	300.000	-50.000	0	0	
76477	300.000	-50.000	0	0	
76478	300.000	-50.000	0	0	
76479	300.000	-50.000	0	0	
76480	300.000	-50.000	0	0	
76481	300.000	-50.000	0	0	
76482	300.000	-50.000	0	0	
76483	300.000	-50.000	0	0	
76484	300.000	-50.000	0	0	
76485	300.000	-50.000	0	0	
76486	300.000	-50.000	0	0	
76487	300.000	-50.000	0	0	
76488	300.000	-50.000	0	0	
76489	300.000	-50.000	0	0	
76490	300.000	-50.000	0	0	
76491	300.000	-50.000	0	0	
76492	300.000	-50.000	0	0	
76493	300.000	-50.000	0	0	
76494	300.000	-50.000	0	0	
76495	300.000	-50.000	0	0	
76496	300.000	-50.000	0	0	
76497	300.000	-50.000	0	0	
76498	300.000	-50.000	0	0	
76499	300.000	-50.000	0	0	
76500	300.000	-50.000	0	0	
76501	300.000	-50.000	0	0	
76502	300.000	-50.000	0	0	
76503	300.000	-50.000	0	0	
76504	300.000	-50.000	0	0	
76505	300.000	-50.000	0	0	
76506	300.000	-50.000	0	0	
76507	300.000	-50.000	0	0	
76508	300.000	-50.000	0	0	
76509	300.000	-50.000	0	0	
76510	300.000	-50.000	0	0	
76511	300.000	-50.000	0	0	
76512	300.000	-50.000	0	0	
76513	300.000	-50.000	0	0	
76514	300.000	-50.000	0	0	
76515	300.000	-50.000	0	0	
76516	300.000	-50.000	0	0	
76517	300.000	-50.000	0	0	
76518	300.000	-50.000	0	0	
76519	300.000	-50.000	0	0	
76520	300.000	-50.000	0	0	
76521	300.000	-50.000	0	0	
76522	300.000	-50.000	0	0	
76523	300.000	-50.000	0	0	
76524	300.000	-50.000	0	0	
76525	300.000	-50.000	0	0	
76526	300.000	-50.000	0	0	
76527	300.000	-50.000	0	0	
76528	300.000	-50.000	0	0	
76529	300.000	-50.000	0	0	
76530	300.000	-50.000	0	0	
76531	300.000	-50.000	0	0	
76532	300.000	-50.000	0	0	
76533	300.000	-50.000	0	0	
76534	300.000	-50.000	0	0	
76535	300.000	-50.000	0	0	
76536	300.000	-50.000	0	0	
76537	300.000	-50.000	0	0	
76538	300.000	-50.000	0	0	
76539	300.000	-50.000	0	0	
76540	300.000	-50.000	0	0	
76541	300.000	-50.000	0	0	
76542	300.000	-50.000	0	0	
76543	300.000	-50.000	0	0	
76544	300.000	-50.000	0	0	
76545	300.000	-50.000	0	0	
76546	300.000	-50.000	0	0	
76547	300.000	-50.000	0	0	
76548	300.000	-50.000	0	0	
76549	300.000	-50.000	0	0	
76550	300.000	-50.000	0	0	
76551	300.000	-50.000	0	0	
76552	300.000	-50.000	0	0	
76553	300.000	-50.000	0	0	
76554	300.000	-50.000	0	0	
76555	300.000	-50.000	0	0	
76556	300.000	-50.000	0	0	
76557	300.000	-50.000	0	0	
76558	300.000	-50.000	0	0	
76559	300.000	-50.000	0	0	
76560	300.000	-50.000	0	0	
76561	300.000	-50.000	0	0	
76562	300.000	-50.000	0	0	
76563	300.000	-50.000	0	0	
76564	300.000	-50.000	0	0	
76565	300.000	-50.000	0	0	
76566	300.000	-50.000	0	0	
76567	300.000	-50.000	0	0	
76568	300.000	-50.000	0	0	
76569	300.000	-50.000	0	0	
76570	300.000	-50.000	0	0	
76571	300.000	-50.000	0	0	
76572	300.000	-50.000	0	0	
76573	300.000	-50.000	0	0	
76574	300.000	-50.000	0	0	
76575	300.000	-50.000	0	0	
76576	300.000	-50.000	0	0	
76577	300.000	-50.000	0	0	
76578	300.000	-50.000	0	0	
76579	300.000	-50.000	0	0	
76580	300.000	-50.000	0	0	
76581	300.000	-50.000	0	0	
76582	300.000	-50.000	0	0	
76583	300.000	-50.000	0	0	
76584	300.000	-50.000	0	0	
76585	300.000	-50.000	0	0	
76586	300.000	-50.000	0	0	
76587	300.000	-50.000	0	0	
76588	300.000	-50.000	0	0	
76589	300.000	-50.000	0	0	
76590	300.000	-50.000	0	0	
76591	300.000	-50.000	0	0	
76592	300.000	-50.000	0	0	
76593	300.000	-50.000	0	0	
76594	300.000	-50.000	0	0	
76595	300.000	-50.000	0	0	
76596	300.000	-50.000	0	0	
76597	300.000	-50.000	0	0	
76598	300.000	-50.000	0	0	
76599	300.000	-50.000	0	0	
76600	300.000	-50.000	0	0	
76601	300.000	-50.000	0	0	
76602	300.000	-50.000	0	0	
76603	300.000	-50.000	0	0	
76604	300.000	-50.000	0	0	
76605	300.000	-50.000	0	0	
76606	300.000	-50.000	0	0	
76607	300.000	-50.000	0	0	
76608	300.000	-50.000	0	0	
76609	300.000	-50.000	0	0	
76610	300.000	-50.000	0	0	
76611	300.000	-50.000	0	0	
76612	300.000	-50.000	0	0	
76613	300.000	-50.000	0	0	
76614	300.000	-50.000	0	0	
76615	300.000	-50.000	0	0	
76616	300.000	-50.000	0	0	
76617	300.000	-50.000	0	0	
76618	300.000	-50.000	0	0	
76619	300.000	-50.000	0	0	
76620	300.000	-50.000	0	0	
76621	300.000	-50.000	0	0	
76622	300.000	-50.000	0	0	
76623	300.000	-50.000	0	0	
76624	300.000	-50.000	0	0	
76625	300.000	-50.000	0	0	
76626	300.000	-50.000	0	0	
76627	300.000	-50.000	0	0	
76628	300.000	-50.000	0	0	
76629	300.000	-50.000	0	0	
76630	300.000	-50.000	0	0	
76631	300.000	-50.000	0	0	
76632	300.000	-50.000	0	0	
76633	300.000	-50.000	0	0	
76634	300.000	-50.000	0	0	
76635	300.000	-50.000	0	0	
76636	300.000	-50.000	0	0	
76637	300.000	-50.000	0	0	
76638	300.000	-50.000	0	0	
76639	300.000	-50.000	0	0	
76640	300.000	-50.000	0	0	
76641	300.000	-50.000	0	0	
76642	300.000	-50.000	0	0	
76643	300.000	-50.000	0	0	
76644	300.000	-50.000	0	0	
76645	300.000	-50.000	0	0	
76646	300.000	-50.000	0	0	
76647	300.000	-50.000	0	0	
76648	300.000	-50.000	0	0	
76649	300.000	-50.000	0	0	
76650	300.000	-50.000	0	0	
76651	300.000	-50.000	0	0	
76652	300.000	-50.000	0	0	
76653	300.000	-50.000	0	0	
76654	300.000	-50.000	0	0	
76655	300.000	-50.000	0	0	
76656	300.000	-50.000	0	0	
76657	300.000	-50.000	0	0	
76658	300.000	-50.000	0	0	
76659	300.000	-50.000	0	0	
76660	300.000	-50.000	0	0	
76661	300.000	-50.000	0	0	
76662	300.000	-50.000	0	0	
76663	300.000	-50.000	0	0	
76664	300.000	-50.000	0	0	
76665	300.000	-50.000	0	0	
76666	300.000	-50.000	0	0	
76667	300.000	-50.000	0	0	
76668	300.000	-50.000	0	0	
76669	300.000	-50.000	0	0	
76670	300.000	-50.000	0	0	
76671	300.000	-50.000	0	0	
76672	300.000	-50.000	0	0	
76673	300.000	-50.000	0	0	
76674	300.000	-50.000	0	0	
