CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	out_0.0	in_0.0	
2273	48.000	0.000	0.000	0.000	0	0	
2274	49.000	0.000	0.000	0.000	0	0	
2275	50.000	0.000	0.000	0.000	0	0	
2276	51.000	0.000	0.000	0.000	0	0	
2277	52.000	0.000	0.000	0.000	0	0	
2278	53.000	0.000	0.000	0.000	0	0	
2279	54.000	0.000	0.000	0.000	0	0	
2280	55.000	0.000	0.000	0.000	0	0	
2281	56.000	0.000	0.000	0.000	0	0	
2282	57.000	0.000	0.000	0.000	0	0	
2283	58.000	0.000	0.000	0.000	0	0	
2284	59.000	0.000	0.000	0.000	0	0	
2285	60.000	0.000	0.000	0.000	0	0	
2286	61.000	0.000	0.000	0.000	0	0	
2287	62.000	0.000	0.000	0.000	0	0	
2288	63.000	0.000	0.000	0.000	0	0	
2289	64.000	0.000	0.000	0.000	0	0	
2290	65.000	0.000	0.000	0.000	0	0	
2291	66.000	0.000	0.000	0.000	0	0	
2292	67.000	0.000	0.000	0.000	0	0	
2293	68.000	0.000	0.000	0.000	0	0	
2294	69.000	0.000	0.000	0.000	0	0	
2295	70.000	0.000	0.000	0.000	0	0	
2296	71.000	0.000	0.000	0.000	0	0	
2297	72.000	0.000	0.000	0.000	0	0	
2298	73.000	0.000	0.000	0.000	0	0	
2299	74.000	0.000	0.000	0.000	0	0	
2300	75.000	0.000	0.000	0.000	0	0	
2301	76.000	0.000	0.000	0.000	0	0	
2302	77.000	0.000	0.000	0.000	0	0	
2303	77.997	0.000	0.000	0.000	0	0	
2304	78.991	0.000	0.000	0.000	0	0	
2305	79.978	0.000	0.000	0.000	0	0	
2306	80.957	0.000	0.000	0.000	0	0	
2307	81.925	0.000	0.000	0.000	0	0	
2308	82.881	0.000	0.000	0.000	0	0	
2309	83.823	0.000	0.000	0.000	0	0	
2310	84.747	0.000	0.000	0.000	0	0	
2311	85.653	0.000	0.000	0.000	0	0	
2312	86.539	0.000	0.000	0.000	0	0	
2313	87.401	0.000	0.000	0.000	0	0	
2314	88.239	0.000	0.000	0.000	0	0	
2315	89.050	0.000	0.000	0.000	0	0	
2316	89.833	0.000	0.000	0.000	0	0	
2317	90.590	0.000	0.000	0.000	0	0	
2318	91.320	0.000	0.000	0.000	0	0	
2319	92.023	0.000	0.000	0.000	0	0	
2320	92.698	0.000	0.000	0.000	0	0	
2321	93.347	0.000	0.000	0.000	0	0	
2322	93.968	0.000	0.000	0.000	0	0	
2323	94.563	0.000	0.000	0.000	0	0	
2324	95.131	0.000	0.000	0.000	0	0	
2325	95.671	0.000	0.000	0.000	0	0	
2326	96.185	0.000	0.000	0.000	0	0	
2327	96.671	0.000	0.000	0.000	0	0	
2328	97.131	0.000	0.000	0.000	0	0	
2329	97.563	0.000	0.000	0.000	0	0	
2330	97.968	0.000	0.000	0.000	0	0	
2331	98.347	0.000	0.000	0.000	0	0	
2332	98.698	0.000	0.000	0.000	0	0	
2333	99.023	0.000	0.000	0.000	0	0	
2334	99.320	0.000	0.000	0.000	0	0	
2335	99.590	0.000	0.000	0.000	0	0	
2336	99.833	0.000	0.000	0.000	0	0	
2337	100.050	0.000	0.000	0.000	0	0	
2338	100.239	0.000	0.000	0.000	0	0	
2339	100.401	0.000	0.000	0.000	0	0	
2340	100.539	0.000	0.000	0.000	0	0	
2341	100.653	0.000	0.000	0.000	0	0	
2342	100.747	0.000	0.000	0.000	0	0	
2343	100.823	0.000	0.000	0.000	0	0	
2344	100.881	0.000	0.000	0.000	0	0	
2345	100.925	0.000	0.000	0.000	0	0	
2346	100.957	0.000	0.000	0.000	0	0	
2347	100.978	0.000	0.000	0.000	0	0	
2348	100.991	0.000	0.000	0.000	0	0	
2349	100.997	0.000	0.000	0.000	0	0	
2350	101.000	0.000	0.000	0.000	0	0	
2351	101.000	0.000	0.000	0.000	0	0	
2352	101.000	0.000	0.000	0.000	0	0	
2353	101.000	0.000	0.000	0.000	0	0	
2354	101.000	0.001	0.000	0.000	0	0	
2355	101.000	0.002	0.000	0.000	0	0	
2356	101.000	0.006	0.000	0.000	0	0	
2357	101.000	0.011	0.000	0.000	0	0	
2358	101.000	0.019	0.000	0.000	0	0	
2359	101.000	0.030	0.000	0.000	0	0	
2360	101.000	0.046	0.000	0.000	0	0	
2361	101.000	0.065	0.000	0.000	0	0	
2362	101.000	0.089	0.000	0.000	0	0	
2363	101.000	0.118	0.000	0.000	0	0	
2364	101.000	0.154	0.000	0.000	0	0	
2365	101.000	0.195	0.000	0.000	0	0	
2366	101.000	0.244	0.000	0.000	0	0	
2367	101.000	0.300	0.000	0.000	0	0	
2368	101.000	0.364	0.000	0.000	0	0	
2369	101.000	0.437	0.000	0.000	0	0	
2370	101.000	0.518	0.000	0.000	0	0	
2371	101.000	0.610	0.000	0.000	0	0	
2372	101.000	0.711	0.000	0.000	0	0	
2373	101.000	0.823	0.000	0.000	0	0	
2374	101.000	0.946	0.000	0.000	0	0	
2375	101.000	1.082	0.000	0.000	0	0	
2376	101.000	1.229	0.000	0.000	0	0	
2377	101.000	1.389	0.000	0.000	0	0	
2378	101.000	1.562	0.000	0.000	0	0	
2379	101.000	1.749	0.000	0.000	0	0	
2380	101.000	1.949	0.000	0.000	0	0	
2381	101.000	2.162	0.000	0.000	0	0	
2382	101.000	2.389	0.000	0.000	0	0	
2383	101.000	2.629	0.000	0.000	0	0	
2384	101.000	2.882	0.000	0.000	0	0	
2385	101.000	3.149	0.000	0.000	0	0	
2386	101.000	3.429	0.000	0.000	0	0	
2387	101.000	3.722	0.000	0.000	0	0	
2388	101.000	4.029	0.000	0.000	0	0	
2389	101.000	4.349	0.000	0.000	0	0	
2390	101.000	4.682	0.000	0.000	0	0	
2391	101.000	5.029	0.000	0.000	0	0	
2392	101.000	5.389	0.000	0.000	0	0	
2393	101.000	5.762	0.000	0.000	0	0	
2394	101.000	6.149	0.000	0.000	0	0	
2395	101.000	6.549	0.000	0.000	0	0	
2396	101.000	6.962	0.000	0.000	0	0	
2397	101.000	7.389	0.000	0.000	0	0	
2398	101.000	7.829	0.000	0.000	0	0	
2399	101.000	8.282	0.000	0.000	0	0	
2400	101.000	8.749	0.000	0.000	0	0	
2401	101.000	9.229	0.000	0.000	0	0	
2402	101.000	9.722	0.000	0.000	0	0	
2403	101.000	10.229	0.000	0.000	0	0	
2404	101.000	10.749	0.000	0.000	0	0	
2405	101.000	11.282	0.000	0.000	0	0	
2406	101.000	11.829	0.000	0.000	0	0	
2407	101.000	12.389	0.000	0.000	0	0	
2408	101.000	12.962	0.000	0.000	0	0	
2409	101.000	13.549	0.000	0.000	0	0	
2410	101.000	14.149	0.000	0.000	0	0	
2411	101.000	14.762	0.000	0.000	0	0	
2412	101.000	15.389	0.000	0.000	0	0	
2413	101.000	16.029	0.000	0.000	0	0	
2414	101.000	16.682	0.000	0.000	0	0	
2415	101.000	17.349	0.000	0.000	0	0	
2416	101.000	18.029	0.000	0.000	0	0	
2417	101.000	18.722	0.000	0.000	0	0	
2418	101.000	19.429	0.000	0.000	0	0	
2419	101.000	20.149	0.000	0.000	0	0	
2420	101.000	20.882	0.000	0.000	0	0	
2421	101.000	21.629	0.000	0.000	0	0	
2422	101.000	22.389	0.000	0.000	0	0	
2423	101.000	23.162	0.000	0.000	0	0	
2424	101.000	23.949	0.000	0.000	0	0	
2425	101.000	24.749	0.000	0.000	0	0	
2426	101.000	25.562	0.000	0.000	0	0	
2427	101.000	26.389	0.000	0.000	0	0	
2428	101.000	27.229	0.000	0.000	0	0	
2429	101.000	28.082	0.000	0.000	0	0	
2430	101.000	28.946	0.000	0.000	0	0	
2431	101.000	29.823	0.000	0.000	0	0	
2432	101.000	30.711	0.000	0.000	0	0	
2433	101.000	31.610	0.000	0.000	0	0	
2434	101.000	32.518	0.000	0.000	0	0	
2435	101.000	33.437	0.000	0.000	0	0	
2436	101.000	34.364	0.000	0.000	0	0	
2437	101.000	35.300	0.000	0.000	0	0	
2438	101.000	36.244	0.000	0.000	0	0	
2439	101.000	37.195	0.000	0.000	0	0	
2440	101.000	38.154	0.000	0.000	0	0	
2441	101.000	39.118	0.000	0.000	0	0	
2442	101.000	40.089	0.000	0.000	0	0	
2443	101.000	41.065	0.000	0.000	0	0	
2444	101.000	42.046	0.000	0.000	0	0	
2445	101.000	43.030	0.000	0.000	0	0	
2446	101.000	44.019	0.000	0.000	0	0	
2447	101.000	45.011	0.000	0.000	0	0	
2448	101.000	46.006	0.000	0.000	0	0	
2449	101.000	47.002	0.000	0.000	0	0	
2450	101.000	48.001	0.000	0.000	0	0	
2451	101.000	49.000	0.000	0.000	0	0	
2452	101.000	50.000	0.000	0.000	0	0	
2453	101.000	51.000	0.000	0.000	0	0	
2454	101.000	52.000	0.000	0.000	0	0	
2455	101.000	53.000	0.000	0.000	0	0	
2456	101.000	54.000	0.000	0.000	0	0	
2457	101.000	55.000	0.000	0.000	0	0	
2458	101.000	56.000	0.000	0.000	0	0	
2459	101.000	57.000	0.000	0.000	0	0	
2460	101.000	58.000	0.000	0.000	0	0	
2461	101.000	59.000	0.000	0.000	0	0	
2462	101.000	60.000	0.000	0.000	0	0	
2463	101.000	61.000	0.000	0.000	0	0	
2464	101.000	62.000	0.000	0.000	0	0	
2465	101.000	63.000	0.000	0.000	0	0	
2466	101.000	64.000	0.000	0.000	0	0	
2467	101.000	65.000	0.000	0.000	0	0	
2468	101.000	66.000	0.000	0.000	0	0	
2469	101.000	67.000	0.000	0.000	0	0	
2470	101.000	68.000	0.000	0.000	0	0	
2471	101.000	69.000	0.000	0.000	0	0	
2472	101.000	70.000	0.000	0.000	0	0	
2473	101.000	71.000	0.000	0.000	0	0	
2474	101.000	72.000	0.000	0.000	0	0	
2475	101.000	73.000	0.000	0.000	0	0	
2476	101.000	74.000	0.000	0.000	0	0	
2477	101.000	75.000	0.000	0.000	0	0	
2478	101.000	76.000	0.000	0.000	0	0	
2479	101.000	77.000	0.000	0.000	0	0	
2480	101.000	78.000	0.000	0.000	0	0	
2481	101.000	79.000	0.000	0.000	0	0	
2482	101.000	80.000	0.000	0.000	0	0	
2483	101.000	81.000	0.000	0.000	0	0	
2484	101.000	82.000	0.000	0.000	0	0	
2485	101.000	83.000	0.000	0.000	0	0	
2486	101.000	84.000	0.000	0.000	0	0	
2487	101.000	85.000	0.000	0.000	0	0	
2488	101.000	86.000	0.000	0.000	0	0	
2489	101.000	87.000	0.000	0.000	0	0	
2490	101.000	88.000	0.000	0.000	0	0	
2491	101.000	89.000	0.000	0.000	0	0	
2492	101.000	90.000	0.000	0.000	0	0	
2493	101.000	91.000	0.000	0.000	0	0	
2494	101.000	92.000	0.000	0.000	0	0	
2495	101.000	93.000	0.000	0.000	0	0	
2496	101.000	94.000	0.000	0.000	0	0	
2497	101.000	95.000	0.000	0.000	0	0	
2498	101.000	96.000	0.000	0.000	0	0	
2499	101.000	97.000	0.000	0.000	0	0	
2500	101.000	98.000	0.000	0.000	0	0	
2501	101.000	99.000	0.000	0.000	0	0	
2502	101.000	100.000	0.000	0.000	0	0	
2503	101.000	101.000	0.000	0.000	0	0	
2504	101.000	102.000	0.000	0.000	0	0	
2505	101.000	103.000	0.000	0.000	0	0	
2506	101.000	104.000	0.000	0.000	0	0	
2507	101.000	105.000	0.000	0.000	0	0	
2508	101.000	106.000	0.000	0.000	0	0	
2509	101.000	107.000	0.000	0.000	0	0	
2510	101.000	108.000	0.000	0.000	0	0	
2511	101.000	109.000	0.000	0.000	0	0	
2512	101.000	110.000	0.000	0.000	0	0	
2513	101.000	111.000	0.000	0.000	0	0	
2514	101.000	112.000	0.000	0.000	0	0	
2515	101.000	113.000	0.000	0.000	0	0	
2516	101.000	114.000	0.000	0.000	0	0	
2517	101.000	115.000	0.000	0.000	0	0	
2518	101.000	116.000	0.000	0.000	0	0	
2519	101.000	117.000	0.000	0.000	0	0	
2520	101.000	118.000	0.000	0.000	0	0	
2521	101.000	119.000	0.000	0.000	0	0	
2522	101.000	120.000	0.000	0.000	0	0	
2523	101.000	121.000	0.000	0.000	0	0	
2524	101.000	122.000	0.000	0.000	0	0	
2525	101.000	123.000	0.000	0.000	0	0	
2526	101.000	124.000	0.000	0.000	0	0	
2527	101.000	125.000	0.000	0.000	0	0	
2528	101.000	126.000	0.000	0.000	0	0	
2529	101.000	127.000	0.000	0.000	0	0	
2530	101.000	128.000	0.000	0.000	0	0	
2531	101.000	129.000	0.000	0.000	0	0	
2532	101.000	130.000	0.000	0.000	0	0	
2533	101.000	131.000	0.000	0.000	0	0	
2534	101.000	132.000	0.000	0.000	0	0	
2535	101.000	133.000	0.000	0.000	0	0	
2536	101.000	134.000	0.000	0.000	0	0	
2537	101.000	135.000	0.000	0.000	0	0	
2538	101.000	136.000	0.000	0.000	0	0	
2539	101.000	137.000	0.000	0.000	0	0	
2540	101.000	138.000	0.000	0.000	0	0	
2541	101.000	139.000	0.000	0.000	0	0	
2542	101.000	140.000	0.000	0.000	0	0	
2543	101.000	141.000	0.000	0.000	0	0	
2544	101.000	142.000	0.000	0.000	0	0	
2545	101.000	143.000	0.000	0.000	0	0	
2546	101.000	144.000	0.000	0.000	0	0	
2547	101.000	145.000	0.000	0.000	0	0	
2548	101.000	146.000	0.000	0.000	0	0	
2549	101.000	147.000	0.000	0.000	0	0	
2550	101.000	148.000	0.000	0.000	0	0	
2551	101.000	149.000	0.000	0.000	0	0	
2552	101.000	150.000	0.000	0.000	0	0	
2553	101.000	151.000	0.000	0.000	0	0	
2554	101.000	152.000	0.000	0.000	0	0	
2555	101.000	153.000	0.000	0.000	0	0	
2556	101.000	153.999	0.000	0.000	0	0	
2557	101.000	154.998	0.000	0.000	0	0	
2558	101.000	155.994	0.000	0.000	0	0	
2559	101.000	156.989	0.000	0.000	0	0	
2560	101.000	157.981	0.000	0.000	0	0	
2561	101.000	158.970	0.000	0.000	0	0	
2562	101.000	159.954	0.000	0.000	0	0	
2563	101.000	160.935	0.000	0.000	0	0	
2564	101.000	161.911	0.000	0.000	0	0	
2565	101.000	162.882	0.000	0.000	0	0	
2566	101.000	163.846	0.000	0.000	0	0	
2567	101.000	164.805	0.000	0.000	0	0	
2568	101.000	165.756	0.000	0.000	0	0	
2569	101.000	166.700	0.000	0.000	0	0	
2570	101.000	167.636	0.000	0.000	0	0	
2571	101.000	168.563	0.000	0.000	0	0	
2572	101.000	169.482	0.000	0.000	0	0	
2573	101.000	170.390	0.000	0.000	0	0	
2574	101.000	171.289	0.000	0.000	0	0	
2575	101.000	172.177	0.000	0.000	0	0	
2576	101.000	173.054	0.000	0.000	0	0	
2577	101.000	173.918	0.000	0.000	0	0	
2578	101.000	174.771	0.000	0.000	0	0	
2579	101.000	175.611	0.000	0.000	0	0	
2580	101.000	176.438	0.000	0.000	0	0	
2581	101.000	177.251	0.000	0.000	0	0	
2582	101.000	178.051	0.000	0.000	0	0	
2583	101.000	178.838	0.000	0.000	0	0	
2584	101.000	179.611	0.000	0.000	0	0	
2585	101.000	180.371	0.000	0.000	0	0	
2586	101.000	181.118	0.000	0.000	0	0	
2587	101.000	181.851	0.000	0.000	0	0	
2588	101.000	182.571	0.000	0.000	0	0	
2589	101.000	183.278	0.000	0.000	0	0	
2590	101.000	183.971	0.000	0.000	0	0	
2591	101.000	184.651	0.000	0.000	0	0	
2592	101.000	185.318	0.000	0.000	0	0	
2593	101.000	185.971	0.000	0.000	0	0	
2594	101.000	186.611	0.000	0.000	0	0	
2595	101.000	187.238	0.000	0.000	0	0	
2596	101.000	187.851	0.000	0.000	0	0	
2597	101.000	188.451	0.000	0.000	0	0	
2598	101.000	189.038	0.000	0.000	0	0	
2599	101.000	189.611	0.000	0.000	0	0	
2600	101.000	190.171	0.000	0.000	0	0	
2601	101.000	190.718	0.000	0.000	0	0	
2602	101.000	191.251	0.000	0.000	0	0	
2603	101.000	191.771	0.000	0.000	0	0	
2604	101.000	192.278	0.000	0.000	0	0	
2605	101.000	192.771	0.000	0.000	0	0	
2606	101.000	193.251	0.000	0.000	0	0	
2607	101.000	193.718	0.000	0.000	0	0	
2608	101.000	194.171	0.000	0.000	0	0	
2609	101.000	194.611	0.000	0.000	0	0	
2610	101.000	195.038	0.000	0.000	0	0	
2611	101.000	195.451	0.000	0.000	0	0	
2612	101.000	195.851	0.000	0.000	0	0	
2613	101.000	196.238	0.000	0.000	0	0	
2614	101.000	196.611	0.000	0.000	0	0	
2615	101.000	196.971	0.000	0.000	0	0	
2616	101.000	197.318	0.000	0.000	0	0	
2617	101.000	197.651	0.000	0.000	0	0	
2618	101.000	197.971	0.000	0.000	0	0	
2619	101.000	198.278	0.000	0.000	0	0	
2620	101.000	198.571	0.000	0.000	0	0	
2621	101.000	198.851	0.000	0.000	0	0	
2622	101.000	199.118	0.000	0.000	0	0	
2623	101.000	199.371	0.000	0.000	0	0	
2624	101.000	199.611	0.000	0.000	0	0	
2625	101.000	199.838	0.000	0.000	0	0	
2626	101.000	200.051	0.000	0.000	0	0	
2627	101.000	200.251	0.000	0.000	0	0	
2628	101.000	200.438	0.000	0.000	0	0	
2629	101.000	200.611	0.000	0.000	0	0	
2630	101.000	200.771	0.000	0.000	0	0	
2631	101.000	200.918	0.000	0.000	0	0	
2632	101.000	201.054	0.000	0.000	0	0	
2633	101.000	201.177	0.000	0.000	0	0	
2634	101.000	201.289	0.000	0.000	0	0	
2635	101.000	201.390	0.000	0.000	0	0	
2636	101.000	201.482	0.000	0.000	0	0	
2637	101.000	201.563	0.000	0.000	0	0	
2638	101.000	201.636	0.000	0.000	0	0	
2639	101.000	201.700	0.000	0.000	0	0	
2640	101.000	201.756	0.000	0.000	0	0	
2641	101.000	201.805	0.000	0.000	0	0	
2642	101.000	201.846	0.000	0.000	0	0	
2643	101.000	201.882	0.000	0.000	0	0	
2644	101.000	201.911	0.000	0.000	0	0	
2645	101.000	201.935	0.000	0.000	0	0	
2646	101.000	201.954	0.000	0.000	0	0	
2647	101.000	201.970	0.000	0.000	0	0	
2648	101.000	201.981	0.000	0.000	0	0	
2649	101.000	201.989	0.000	0.000	0	0	
2650	101.000	201.994	0.000	0.000	0	0	
2651	101.000	201.998	0.000	0.000	0	0	
2652	101.000	201.999	0.000	0.000	0	0	
2653	101.000	202.000	0.000	0.000	0	0	
2654	101.000	202.000	0.000	0.000	0	0	
2655	101.000	202.000	0.000	0.000	0	0	
2656	101.000	202.000	0.000	0.000	0	0	
2657	101.000	202.000	0.000	0.000	0	0	
2658	101.000	202.000	0.001	0.000	0	0	
2659	101.000	202.000	0.002	0.000	0	0	
2660	101.000	202.000	0.004	0.000	0	0	
2661	101.000	202.000	0.007	0.000	0	0	
2662	101.000	202.000	0.011	0.000	0	0	
2663	101.000	202.000	0.017	0.000	0	0	
2664	101.000	202.000	0.024	0.000	0	0	
2665	101.000	202.000	0.033	0.000	0	0	
2666	101.000	202.000	0.044	0.000	0	0	
2667	101.000	202.000	0.058	0.000	0	0	
2668	101.000	202.000	0.073	0.000	0	0	
2669	101.000	202.000	0.091	0.000	0	0	
2670	101.000	202.000	0.112	0.000	0	0	
2671	101.000	202.000	0.137	0.000	0	0	
2672	101.000	202.000	0.164	0.000	0	0	
2673	101.000	202.000	0.194	0.000	0	0	
2674	101.000	202.000	0.229	0.000	0	0	
2675	101.000	202.000	0.267	0.000	0	0	
2676	101.000	202.000	0.309	0.000	0	0	
2677	101.000	202.000	0.355	0.000	0	0	
2678	101.000	202.000	0.406	0.000	0	0	
2679	101.000	202.000	0.461	0.000	0	0	
2680	101.000	202.000	0.521	0.000	0	0	
2681	101.000	202.000	0.586	0.000	0	0	
2682	101.000	202.000	0.656	0.000	0	0	
2683	101.000	202.000	0.732	0.000	0	0	
2684	101.000	202.000	0.813	0.000	0	0	
2685	101.000	202.000	0.900	0.000	0	0	
2686	101.000	202.000	0.993	0.000	0	0	
2687	101.000	202.000	1.092	0.000	0	0	
2688	101.000	202.000	1.198	0.000	0	0	
2689	101.000	202.000	1.310	0.000	0	0	
2690	101.000	202.000	1.429	0.000	0	0	
2691	101.000	202.000	1.555	0.000	0	0	
2692	101.000	202.000	1.688	0.000	0	0	
2693	101.000	202.000	1.829	0.000	0	0	
2694	101.000	202.000	1.977	0.000	0	0	
2695	101.000	202.000	2.133	0.000	0	0	
2696	101.000	202.000	2.297	0.000	0	0	
2697	101.000	202.000	2.470	0.000	0	0	
2698	101.000	202.000	2.650	0.000	0	0	
2699	101.000	202.000	2.839	0.000	0	0	
2700	101.000	202.000	3.037	0.000	0	0	
2701	101.000	202.000	3.245	0.000	0	0	
2702	101.000	202.000	3.461	0.000	0	0	
2703	101.000	202.000	3.686	0.000	0	0	
2704	101.000	202.000	3.922	0.000	0	0	
2705	101.000	202.000	4.167	0.000	0	0	
2706	101.000	202.000	4.422	0.000	0	0	
2707	101.000	202.000	4.687	0.000	0	0	
2708	101.000	202.000	4.962	0.000	0	0	
