CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	out_0.0	in_0.0
90833	62.885	0.000	0.000	0.000	0.000	0.000	0	0
90834	63.854	0.000	0.000	0.000	0.000	0.000	0	0
90835	64.817	0.000	0.000	0.000	0.000	0.000	0	0
90836	65.775	0.000	0.000	0.000	0.000	0.000	0	0
90837	66.727	0.000	0.000	0.000	0.000	0.000	0	0
90838	67.672	0.000	0.000	0.000	0.000	0.000	0	0
90839	68.611	0.000	0.000	0.000	0.000	0.000	0	0
90840	69.543	0.000	0.000	0.000	0.000	0.000	0	0
90841	70.467	0.000	0.000	0.000	0.000	0.000	0	0
90842	71.383	0.000	0.000	0.000	0.000	0.000	0	0
90843	72.290	0.000	0.000	0.000	0.000	0.000	0	0
90844	73.189	0.000	0.000	0.000	0.000	0.000	0	0
90845	74.078	0.000	0.000	0.000	0.000	0.000	0	0
90846	74.958	0.000	0.000	0.000	0.000	0.000	0	0
90847	75.828	0.000	0.000	0.000	0.000	0.000	0	0
90848	76.688	0.000	0.000	0.000	0.000	0.000	0	0
90849	77.537	0.000	0.000	0.000	0.000	0.000	0	0
90850	78.374	0.000	0.000	0.000	0.000	0.000	0	0
90851	79.200	0.000	0.000	0.000	0.000	0.000	0	0
90852	80.014	0.000	0.000	0.000	0.000	0.000	0	0
90853	80.815	0.000	0.000	0.000	0.000	0.000	0	0
90854	81.604	0.000	0.000	0.000	0.000	0.000	0	0
90855	82.380	0.000	0.000	0.000	0.000	0.000	0	0
90856	83.142	0.000	0.000	0.000	0.000	0.000	0	0
90857	83.890	0.000	0.000	0.000	0.000	0.000	0	0
90858	84.623	0.000	0.000	0.000	0.000	0.000	0	0
90859	85.342	0.000	0.000	0.000	0.000	0.000	0	0
90860	86.045	0.000	0.000	0.000	0.000	0.000	0	0
90861	86.733	0.000	0.000	0.000	0.000	0.000	0	0
90862	87.405	0.000	0.000	0.000	0.000	0.000	0	0
90863	88.061	0.000	0.000	0.000	0.000	0.000	0	0
90864	88.700	0.000	0.000	0.000	0.000	0.000	0	0
90865	89.321	0.000	0.000	0.000	0.000	0.000	0	0
90866	89.925	0.000	0.000	0.000	0.000	0.000	0	0
90867	90.511	0.000	0.000	0.000	0.000	0.000	0	0
90868	91.078	0.000	0.000	0.000	0.000	0.000	0	0
90869	91.627	0.000	0.000	0.000	0.000	0.000	0	0
90870	92.157	0.000	0.000	0.000	0.000	0.000	0	0
90871	92.667	0.000	0.000	0.000	0.000	0.000	0	0
90872	93.157	0.000	0.000	0.000	0.000	0.000	0	0
90873	93.627	0.000	0.000	0.000	0.000	0.000	0	0
90874	94.078	0.000	0.000	0.000	0.000	0.000	0	0
90875	94.511	0.000	0.000	0.000	0.000	0.000	0	0
90876	94.925	0.000	0.000	0.000	0.000	0.000	0	0
90877	95.321	0.000	0.000	0.000	0.000	0.000	0	0
90878	95.700	0.000	0.000	0.000	0.000	0.000	0	0
90879	96.061	0.000	0.000	0.000	0.000	0.000	0	0
90880	96.405	0.000	0.000	0.000	0.000	0.000	0	0
90881	96.733	0.000	0.000	0.000	0.000	0.000	0	0
90882	97.045	0.000	0.000	0.000	0.000	0.000	0	0
90883	97.342	0.000	0.000	0.000	0.000	0.000	0	0
90884	97.623	0.000	0.000	0.000	0.000	0.000	0	0
90885	97.890	0.000	0.000	0.000	0.000	0.000	0	0
90886	98.142	0.000	0.000	0.000	0.000	0.000	0	0
90887	98.380	0.000	0.000	0.000	0.000	0.000	0	0
90888	98.604	0.000	0.000	0.000	0.000	0.000	0	0
90889	98.815	0.000	0.000	0.000	0.000	0.000	0	0
90890	99.014	0.000	0.000	0.000	0.000	0.000	0	0
90891	99.200	0.000	0.000	0.000	0.000	0.000	0	0
90892	99.374	0.000	0.000	0.000	0.000	0.000	0	0
90893	99.537	0.000	0.000	0.000	0.000	0.000	0	0
90894	99.688	0.000	0.000	0.000	0.000	0.000	0	0
90895	99.828	0.000	0.000	0.000	0.000	0.000	0	0
90896	99.958	0.000	0.000	0.000	0.000	0.000	0	0
90897	100.078	0.000	0.000	0.000	0.000	0.000	0	0
90898	100.189	0.000	0.000	0.000	0.000	0.000	0	0
90899	100.290	0.000	0.000	0.000	0.000	0.000	0	0
90900	100.383	0.000	0.000	0.000	0.000	0.000	0	0
90901	100.467	0.000	0.000	0.000	0.000	0.000	0	0
90902	100.543	0.000	0.000	0.000	0.000	0.000	0	0
90903	100.611	0.000	0.000	0.000	0.000	0.000	0	0
90904	100.672	0.000	0.000	0.000	0.000	0.000	0	0
90905	100.727	0.000	0.000	0.000	0.000	0.000	0	0
90906	100.775	0.000	0.000	0.000	0.000	0.000	0	0
90907	100.817	0.000	0.000	0.000	0.000	0.000	0	0
90908	100.854	0.000	0.000	0.000	0.000	0.000	0	0
90909	100.885	0.000	0.000	0.000	0.000	0.000	0	0
90910	100.911	0.000	0.000	0.000	0.000	0.000	0	0
90911	100.933	0.000	0.000	0.000	0.000	0.000	0	0
90912	100.951	0.000	0.000	0.000	0.000	0.000	0	0
90913	100.966	0.000	0.000	0.000	0.000	0.000	0	0
90914	100.977	0.000	0.000	0.000	0.000	0.000	0	0
90915	100.986	0.000	0.000	0.000	0.000	0.000	0	0
90916	100.992	0.000	0.000	0.000	0.000	0.000	0	0
90917	100.996	0.000	0.000	0.000	0.000	0.000	0	0
90918	100.998	0.000	0.000	0.000	0.000	0.000	0	0
90919	100.999	0.000	0.000	0.000	0.000	0.000	0	0
90920	101.000	0.000	0.000	0.000	0.000	0.000	0	0
90921	101.000	0.000	0.000	0.000	0.000	0.000	0	0
90922	101.000	0.000	0.000	0.000	0.000	0.000	0	0
90923	101.000	0.000	0.000	0.000	0.000	0.000	0	0
90924	101.000	0.000	0.000	0.000	0.000	0.000	0	0
90925	101.000	0.001	0.000	0.000	0.000	0.000	0	0
90926	101.000	0.003	0.000	0.000	0.000	0.000	0	0
90927	101.000	0.005	0.000	0.000	0.000	0.000	0	0
90928	101.000	0.009	0.000	0.000	0.000	0.000	0	0
90929	101.000	0.015	0.000	0.000	0.000	0.000	0	0
90930	101.000	0.022	0.000	0.000	0.000	0.000	0	0
90931	101.000	0.031	0.000	0.000	0.000	0.000	0	0
90932	101.000	0.042	0.000	0.000	0.000	0.000	0	0
90933	101.000	0.056	0.000	0.000	0.000	0.000	0	0
90934	101.000	0.073	0.000	0.000	0.000	0.000	0	0
90935	101.000	0.092	0.000	0.000	0.000	0.000	0	0
90936	101.000	0.115	0.000	0.000	0.000	0.000	0	0
90937	101.000	0.141	0.000	0.000	0.000	0.000	0	0
90938	101.000	0.170	0.000	0.000	0.000	0.000	0	0
90939	101.000	0.203	0.000	0.000	0.000	0.000	0	0
90940	101.000	0.241	0.000	0.000	0.000	0.000	0	0
90941	101.000	0.282	0.000	0.000	0.000	0.000	0	0
90942	101.000	0.328	0.000	0.000	0.000	0.000	0	0
90943	101.000	0.378	0.000	0.000	0.000	0.000	0	0
90944	101.000	0.433	0.000	0.000	0.000	0.000	0	0
90945	101.000	0.493	0.000	0.000	0.000	0.000	0	0
90946	101.000	0.558	0.000	0.000	0.000	0.000	0	0
90947	101.000	0.629	0.000	0.000	0.000	0.000	0	0
90948	101.000	0.704	0.000	0.000	0.000	0.000	0	0
90949	101.000	0.786	0.000	0.000	0.000	0.000	0	0
90950	101.000	0.874	0.000	0.000	0.000	0.000	0	0
90951	101.000	0.967	0.000	0.000	0.000	0.000	0	0
90952	101.000	1.067	0.000	0.000	0.000	0.000	0	0
90953	101.000	1.172	0.000	0.000	0.000	0.000	0	0
90954	101.000	1.285	0.000	0.000	0.000	0.000	0	0
90955	101.000	1.404	0.000	0.000	0.000	0.000	0	0
90956	101.000	1.530	0.000	0.000	0.000	0.000	0	0
90957	101.000	1.662	0.000	0.000	0.000	0.000	0	0
90958	101.000	1.802	0.000	0.000	0.000	0.000	0	0
90959	101.000	1.949	0.000	0.000	0.000	0.000	0	0
90960	101.000	2.104	0.000	0.000	0.000	0.000	0	0
90961	101.000	2.266	0.000	0.000	0.000	0.000	0	0
90962	101.000	2.435	0.000	0.000	0.000	0.000	0	0
90963	101.000	2.612	0.000	0.000	0.000	0.000	0	0
90964	101.000	2.797	0.000	0.000	0.000	0.000	0	0
90965	101.000	2.991	0.000	0.000	0.000	0.000	0	0
90966	101.000	3.192	0.000	0.000	0.000	0.000	0	0
90967	101.000	3.401	0.000	0.000	0.000	0.000	0	0
90968	101.000	3.619	0.000	0.000	0.000	0.000	0	0
90969	101.000	3.845	0.000	0.000	0.000	0.000	0	0
90970	101.000	4.079	0.000	0.000	0.000	0.000	0	0
90971	101.000	4.323	0.000	0.000	0.000	0.000	0	0
90972	101.000	4.575	0.000	0.000	0.000	0.000	0	0
90973	101.000	4.835	0.000	0.000	0.000	0.000	0	0
90974	101.000	5.105	0.000	0.000	0.000	0.000	0	0
90975	101.000	5.384	0.000	0.000	0.000	0.000	0	0
90976	101.000	5.671	0.000	0.000	0.000	0.000	0	0
90977	101.000	5.968	0.000	0.000	0.000	0.000	0	0
90978	101.000	6.274	0.000	0.000	0.000	0.000	0	0
90979	101.000	6.589	0.000	0.000	0.000	0.000	0	0
90980	101.000	6.914	0.000	0.000	0.000	0.000	0	0
90981	101.000	7.248	0.000	0.000	0.000	0.000	0	0
90982	101.000	7.591	0.000	0.000	0.000	0.000	0	0
90983	101.000	7.944	0.000	0.000	0.000	0.000	0	0
90984	101.000	8.307	0.000	0.000	0.000	0.000	0	0
90985	101.000	8.679	0.000	0.000	0.000	0.000	0	0
90986	101.000	9.061	0.000	0.000	0.000	0.000	0	0
90987	101.000	9.452	0.000	0.000	0.000	0.000	0	0
90988	101.000	9.853	0.000	0.000	0.000	0.000	0	0
90989	101.000	10.264	0.000	0.000	0.000	0.000	0	0
90990	101.000	10.685	0.000	0.000	0.000	0.000	0	0
90991	101.000	11.116	0.000	0.000	0.000	0.000	0	0
90992	101.000	11.556	0.000	0.000	0.000	0.000	0	0
90993	101.000	12.007	0.000	0.000	0.000	0.000	0	0
90994	101.000	12.467	0.000	0.000	0.000	0.000	0	0
90995	101.000	12.937	0.000	0.000	0.000	0.000	0	0
90996	101.000	13.417	0.000	0.000	0.000	0.000	0	0
90997	101.000	13.907	0.000	0.000	0.000	0.000	0	0
90998	101.000	14.407	0.000	0.000	0.000	0.000	0	0
90999	101.000	14.917	0.000	0.000	0.000	0.000	0	0
91000	101.000	15.437	0.000	0.000	0.000	0.000	0	0
91001	101.000	15.967	0.000	0.000	0.000	0.000	0	0
91002	101.000	16.507	0.000	0.000	0.000	0.000	0	0
91003	101.000	17.056	0.000	0.000	0.000	0.000	0	0
91004	101.000	17.616	0.000	0.000	0.000	0.000	0	0
91005	101.000	18.185	0.000	0.000	0.000	0.000	0	0
91006	101.000	18.764	0.000	0.000	0.000	0.000	0	0
91007	101.000	19.353	0.000	0.000	0.000	0.000	0	0
91008	101.000	19.952	0.000	0.000	0.000	0.000	0	0
91009	101.000	20.561	0.000	0.000	0.000	0.000	0	0
91010	101.000	21.179	0.000	0.000	0.000	0.000	0	0
91011	101.000	21.807	0.000	0.000	0.000	0.000	0	0
91012	101.000	22.444	0.000	0.000	0.000	0.000	0	0
91013	101.000	23.091	0.000	0.000	0.000	0.000	0	0
91014	101.000	23.748	0.000	0.000	0.000	0.000	0	0
91015	101.000	24.414	0.000	0.000	0.000	0.000	0	0
91016	101.000	25.089	0.000	0.000	0.000	0.000	0	0
91017	101.000	25.774	0.000	0.000	0.000	0.000	0	0
91018	101.000	26.468	0.000	0.000	0.000	0.000	0	0
91019	101.000	27.171	0.000	0.000	0.000	0.000	0	0
91020	101.000	27.884	0.000	0.000	0.000	0.000	0	0
91021	101.000	28.605	0.000	0.000	0.000	0.000	0	0
91022	101.000	29.335	0.000	0.000	0.000	0.000	0	0
91023	101.000	30.075	0.000	0.000	0.000	0.000	0	0
91024	101.000	30.823	0.000	0.000	0.000	0.000	0	0
91025	101.000	31.579	0.000	0.000	0.000	0.000	0	0
91026	101.000	32.345	0.000	0.000	0.000	0.000	0	0
91027	101.000	33.119	0.000	0.000	0.000	0.000	0	0
91028	101.000	33.901	0.000	0.000	0.000	0.000	0	0
91029	101.000	34.692	0.000	0.000	0.000	0.000	0	0
91030	101.000	35.491	0.000	0.000	0.000	0.000	0	0
91031	101.000	36.297	0.000	0.000	0.000	0.000	0	0
91032	101.000	37.112	0.000	0.000	0.000	0.000	0	0
91033	101.000	37.935	0.000	0.000	0.000	0.000	0	0
91034	101.000	38.766	0.000	0.000	0.000	0.000	0	0
91035	101.000	39.604	0.000	0.000	0.000	0.000	0	0
91036	101.000	40.449	0.000	0.000	0.000	0.000	0	0
91037	101.000	41.302	0.000	0.000	0.000	0.000	0	0
91038	101.000	42.162	0.000	0.000	0.000	0.000	0	0
91039	101.000	43.030	0.000	0.000	0.000	0.000	0	0
91040	101.000	43.904	0.000	0.000	0.000	0.000	0	0
91041	101.000	44.785	0.000	0.000	0.000	0.000	0	0
91042	101.000	45.672	0.000	0.000	0.000	0.000	0	0
91043	101.000	46.567	0.000	0.000	0.000	0.000	0	0
91044	101.000	47.467	0.000	0.000	0.000	0.000	0	0
91045	101.000	48.374	0.000	0.000	0.000	0.000	0	0
91046	101.000	49.286	0.000	0.000	0.000	0.000	0	0
91047	101.000	50.204	0.000	0.000	0.000	0.000	0	0
91048	101.000	51.129	0.000	0.000	0.000	0.000	0	0
91049	101.000	52.058	0.000	0.000	0.000	0.000	0	0
91050	101.000	52.993	0.000	0.000	0.000	0.000	0	0
91051	101.000	53.933	0.000	0.000	0.000	0.000	0	0
91052	101.000	54.878	0.000	0.000	0.000	0.000	0	0
91053	101.000	55.828	0.000	0.000	0.000	0.000	0	0
91054	101.000	56.782	0.000	0.000	0.000	0.000	0	0
91055	101.000	57.741	0.000	0.000	0.000	0.000	0	0
91056	101.000	58.703	0.000	0.000	0.000	0.000	0	0
91057	101.000	59.670	0.000	0.000	0.000	0.000	0	0
91058	101.000	60.641	0.000	0.000	0.000	0.000	0	0
91059	101.000	61.615	0.000	0.000	0.000	0.000	0	0
91060	101.000	62.592	0.000	0.000	0.000	0.000	0	0
91061	101.000	63.573	0.000	0.000	0.000	0.000	0	0
91062	101.000	64.556	0.000	0.000	0.000	0.000	0	0
91063	101.000	65.542	0.000	0.000	0.000	0.000	0	0
91064	101.000	66.531	0.000	0.000	0.000	0.000	0	0
91065	101.000	67.522	0.000	0.000	0.000	0.000	0	0
91066	101.000	68.515	0.000	0.000	0.000	0.000	0	0
91067	101.000	69.509	0.000	0.000	0.000	0.000	0	0
91068	101.000	70.505	0.000	0.000	0.000	0.000	0	0
91069	101.000	71.503	0.000	0.000	0.000	0.000	0	0
91070	101.000	72.501	0.000	0.000	0.000	0.000	0	0
91071	101.000	73.500	0.000	0.000	0.000	0.000	0	0
91072	101.000	74.500	0.000	0.000	0.000	0.000	0	0
91073	101.000	75.500	0.000	0.000	0.000	0.000	0	0
91074	101.000	76.500	0.000	0.000	0.000	0.000	0	0
91075	101.000	77.500	0.000	0.000	0.000	0.000	0	0
91076	101.000	78.500	0.000	0.000	0.000	0.000	0	0
91077	101.000	79.500	0.000	0.000	0.000	0.000	0	0
91078	101.000	80.500	0.000	0.000	0.000	0.000	0	0
91079	101.000	81.500	0.000	0.000	0.000	0.000	0	0
91080	101.000	82.500	0.000	0.000	0.000	0.000	0	0
91081	101.000	83.500	0.000	0.000	0.000	0.000	0	0
91082	101.000	84.500	0.000	0.000	0.000	0.000	0	0
91083	101.000	85.500	0.000	0.000	0.000	0.000	0	0
91084	101.000	86.500	0.000	0.000	0.000	0.000	0	0
91085	101.000	87.500	0.000	0.000	0.000	0.000	0	0
91086	101.000	88.500	0.000	0.000	0.000	0.000	0	0
91087	101.000	89.500	0.000	0.000	0.000	0.000	0	0
91088	101.000	90.500	0.000	0.000	0.000	0.000	0	0
91089	101.000	91.500	0.000	0.000	0.000	0.000	0	0
91090	101.000	92.500	0.000	0.000	0.000	0.000	0	0
91091	101.000	93.500	0.000	0.000	0.000	0.000	0	0
91092	101.000	94.500	0.000	0.000	0.000	0.000	0	0
91093	101.000	95.500	0.000	0.000	0.000	0.000	0	0
91094	101.000	96.500	0.000	0.000	0.000	0.000	0	0
91095	101.000	97.500	0.000	0.000	0.000	0.000	0	0
91096	101.000	98.500	0.000	0.000	0.000	0.000	0	0
91097	101.000	99.500	0.000	0.000	0.000	0.000	0	0
91098	101.000	100.500	0.000	0.000	0.000	0.000	0	0
91099	101.000	101.500	0.000	0.000	0.000	0.000	0	0
91100	101.000	102.500	0.000	0.000	0.000	0.000	0	0
91101	101.000	103.500	0.000	0.000	0.000	0.000	0	0
91102	101.000	104.500	0.000	0.000	0.000	0.000	0	0
91103	101.000	105.500	0.000	0.000	0.000	0.000	0	0
91104	101.000	106.500	0.000	0.000	0.000	0.000	0	0
91105	101.000	107.500	0.000	0.000	0.000	0.000	0	0
91106	101.000	108.500	0.000	0.000	0.000	0.000	0	0
91107	101.000	109.500	0.000	0.000	0.000	0.000	0	0
91108	101.000	110.500	0.000	0.000	0.000	0.000	0	0
91109	101.000	111.500	0.000	0.000	0.000	0.000	0	0
91110	101.000	112.500	0.000	0.000	0.000	0.000	0	0
91111	101.000	113.500	0.000	0.000	0.000	0.000	0	0
