CYCLE	out_1.1	in_0.0
1392	1	0
1393	1	0
1394	1	0
1395	1	0
1396	1	0
1397	1	0
1398	1	0
1399	1	0
1400	1	0
1401	1	0
1402	1	0
1403	1	0
1404	1	0
1405	1	0
1406	1	0
1407	1	0
1408	1	0
1409	1	0
1410	1	0
1411	1	0
1412	1	0
1413	1	0
1414	1	0
1415	1	0
1416	1	0
1417	1	0
1418	1	0
1419	1	0
1420	1	0
1421	1	0
1422	1	0
1423	1	0
1424	1	0
1425	1	0
1426	1	0
1427	1	0
1428	1	0
1429	1	0
1430	1	0
1431	1	0
1432	1	0
1433	1	0
1434	1	0
1435	1	0
1436	1	0
1437	1	0
1438	1	0
1439	1	0
1440	1	0
1441	1	0
1442	1	0
1443	1	0
1444	1	0
1445	1	0
1446	1	0
1447	1	0
1448	1	0
1449	1	0
1450	1	0
1451	1	0
1452	1	0
1453	1	0
1454	1	0
1455	1	0
1456	1	0
1457	1	0
1458	1	0
1459	1	0
1460	1	0
1461	1	0
1462	1	0
1463	1	0
1464	1	0
1465	1	0
1466	1	0
1467	1	0
1468	1	0
1469	1	0
1470	1	0
1471	1	0
1472	1	0
1473	1	0
1474	1	0
1475	1	0
1476	1	0
1477	1	0
1478	1	0
1479	1	0
1480	1	0
1481	1	0
1482	1	0
1483	1	0
1484	1	0
1485	1	0
1486	1	0
1487	1	0
1488	1	0
1489	1	0
1490	1	0
1491	1	0
1492	1	0
1493	1	0
1494	1	0
1495	1	0
1496	1	0
1497	1	0
1498	1	0
1499	1	0
1500	1	0
1501	1	0
1502	1	0
1503	1	0
1504	1	0
1505	1	0
1506	1	0
1507	1	0
1508	1	0
1509	1	0
1510	1	0
1511	1	0
1512	1	0
1513	1	0
1514	1	0
1515	1	0
1516	1	0
1517	1	0
1518	1	0
1519	1	0
1520	1	0
1521	1	0
1522	1	0
1523	1	0
1524	1	0
1525	1	0
1526	1	0
1527	1	0
1528	1	0
1529	1	0
1530	1	0
1531	1	0
1532	1	0
1533	1	0
1534	1	0
1535	1	0
1536	1	0
1537	1	0
1538	1	0
1539	1	0
1540	1	0
1541	1	0
1542	1	0
1543	1	0
1544	1	0
1545	1	0
1546	1	0
1547	1	0
1548	1	0
1549	1	0
1550	1	0
1551	1	0
1552	1	0
1553	1	0
1554	1	0
1555	1	0
1556	1	0
1557	1	0
1558	1	0
1559	1	0
1560	1	0
1561	1	0
1562	1	0
1563	1	0
1564	1	0
1565	1	0
1566	1	0
1567	1	0
1568	1	0
1569	1	0
1570	1	0
1571	1	0
1572	1	0
1573	1	0
1574	1	0
1575	1	0
1576	1	0
1577	1	0
1578	1	0
1579	1	0
1580	1	0
1581	1	0
1582	1	0
1583	1	0
1584	1	0
1585	1	0
1586	1	0
1587	1	0
1588	1	0
1589	1	0
1590	1	0
1591	1	0
1592	1	0
1593	1	0
1594	1	0
1595	1	0
1596	1	0
1597	1	0
1598	1	0
1599	1	0
1600	1	0
1601	1	0
1602	1	0
1603	1	0
1604	1	0
1605	1	0
1606	1	0
1607	1	0
1608	1	0
1609	1	0
1610	1	0
1611	1	0
1612	1	0
1613	1	0
1614	1	0
1615	1	0
1616	1	0
1617	1	0
1618	1	0
1619	1	0
1620	1	0
1621	1	0
1622	1	0
1623	1	0
1624	1	0
1625	1	0
1626	1	0
1627	1	0
1628	1	0
1629	1	0
1630	1	0
1631	1	0
1632	1	0
1633	1	0
1634	1	0
1635	1	0
1636	1	0
1637	1	0
1638	1	0
1639	1	0
1640	1	0
1641	1	0
1642	1	0
1643	1	0
1644	1	0
1645	1	0
1646	1	0
1647	1	0
1648	1	0
1649	1	0
1650	1	0
1651	0	0
1652	0	0
1653	0	0
1654	0	0
1655	0	0
1656	0	0
1657	0	0
1658	0	0
1659	0	0
1660	0	0
1661	0	0
1662	0	0
1663	0	0
1664	0	0
1665	0	0
1666	0	0
1667	0	0
1668	0	0
1669	0	0
1670	0	0
1671	0	0
1672	0	0
1673	0	0
1674	0	0
1675	0	0
1676	0	0
1677	0	0
1678	0	0
1679	0	0
1680	0	0
1681	0	0
1682	0	0
1683	0	0
1684	0	0
1685	0	0
1686	0	0
1687	0	0
1688	0	0
1689	0	0
1690	0	0
1691	0	0
1692	0	0
1693	0	0
1694	0	0
1695	0	0
1696	0	0
1697	0	0
1698	0	0
1699	0	0
1700	0	0
1701	0	0
1702	0	0
1703	0	0
1704	0	0
1705	0	0
1706	0	0
1707	0	0
1708	0	0
1709	0	0
1710	0	0
1711	0	0
1712	0	0
1713	0	0
1714	0	0
1715	0	0
1716	0	0
1717	0	0
1718	0	0
1719	0	0
1720	0	0
1721	0	0
1722	0	0
1723	0	0
1724	0	0
1725	0	0
1726	0	0
