CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	out_0.0	in_0.0
186285	3.600	0.000	0.000	0.000	0.000	0.000	0	0
186286	4.200	0.000	0.000	0.000	0.000	0.000	0	0
186287	4.800	0.000	0.000	0.000	0.000	0.000	0	0
186288	5.400	0.000	0.000	0.000	0.000	0.000	0	0
186289	6.000	0.000	0.000	0.000	0.000	0.000	0	0
186290	6.600	0.000	0.000	0.000	0.000	0.000	0	0
186291	7.200	0.000	0.000	0.000	0.000	0.000	0	0
186292	7.800	0.000	0.000	0.000	0.000	0.000	0	0
186293	8.400	0.000	0.000	0.000	0.000	0.000	0	0
186294	9.000	0.000	0.000	0.000	0.000	0.000	0	0
186295	9.600	0.000	0.000	0.000	0.000	0.000	0	0
186296	10.200	0.000	0.000	0.000	0.000	0.000	0	0
186297	10.800	0.000	0.000	0.000	0.000	0.000	0	0
186298	11.400	0.000	0.000	0.000	0.000	0.000	0	0
186299	12.000	0.000	0.000	0.000	0.000	0.000	0	0
186300	12.600	0.000	0.000	0.000	0.000	0.000	0	0
186301	13.200	0.000	0.000	0.000	0.000	0.000	0	0
186302	13.800	0.000	0.000	0.000	0.000	0.000	0	0
186303	14.400	0.000	0.000	0.000	0.000	0.000	0	0
186304	15.000	0.000	0.000	0.000	0.000	0.000	0	0
186305	15.600	0.000	0.000	0.000	0.000	0.000	0	0
186306	16.200	0.000	0.000	0.000	0.000	0.000	0	0
186307	16.800	0.000	0.000	0.000	0.000	0.000	0	0
186308	17.400	0.000	0.000	0.000	0.000	0.000	0	0
186309	18.000	0.000	0.000	0.000	0.000	0.000	0	0
186310	18.600	0.000	0.000	0.000	0.000	0.000	0	0
186311	19.200	0.000	0.000	0.000	0.000	0.000	0	0
186312	19.800	0.000	0.000	0.000	0.000	0.000	0	0
186313	20.400	0.000	0.000	0.000	0.000	0.000	0	0
186314	21.000	0.000	0.000	0.000	0.000	0.000	0	0
186315	21.600	0.000	0.000	0.000	0.000	0.000	0	0
186316	22.200	0.000	0.000	0.000	0.000	0.000	0	0
186317	22.800	0.000	0.000	0.000	0.000	0.000	0	0
186318	23.400	0.000	0.000	0.000	0.000	0.000	0	0
186319	24.000	0.000	0.000	0.000	0.000	0.000	0	0
186320	24.600	0.000	0.000	0.000	0.000	0.000	0	0
186321	25.200	0.000	0.000	0.000	0.000	0.000	0	0
186322	25.800	0.000	0.000	0.000	0.000	0.000	0	0
186323	26.400	0.000	0.000	0.000	0.000	0.000	0	0
186324	27.000	0.000	0.000	0.000	0.000	0.000	0	0
186325	27.600	0.000	0.000	0.000	0.000	0.000	0	0
186326	28.200	0.000	0.000	0.000	0.000	0.000	0	0
186327	28.800	0.000	0.000	0.000	0.000	0.000	0	0
186328	29.400	0.000	0.000	0.000	0.000	0.000	0	0
186329	30.000	0.000	0.000	0.000	0.000	0.000	0	0
186330	30.600	0.000	0.000	0.000	0.000	0.000	0	0
186331	31.200	0.000	0.000	0.000	0.000	0.000	0	0
186332	31.800	0.000	0.000	0.000	0.000	0.000	0	0
186333	32.400	0.000	0.000	0.000	0.000	0.000	0	0
186334	33.000	0.000	0.000	0.000	0.000	0.000	0	0
186335	33.600	0.000	0.000	0.000	0.000	0.000	0	0
186336	34.200	0.000	0.000	0.000	0.000	0.000	0	0
186337	34.800	0.000	0.000	0.000	0.000	0.000	0	0
186338	35.400	0.000	0.000	0.000	0.000	0.000	0	0
186339	36.000	0.000	0.000	0.000	0.000	0.000	0	0
186340	36.600	0.000	0.000	0.000	0.000	0.000	0	0
186341	37.200	0.000	0.000	0.000	0.000	0.000	0	0
186342	37.800	0.000	0.000	0.000	0.000	0.000	0	0
186343	38.400	0.000	0.000	0.000	0.000	0.000	0	0
186344	39.000	0.000	0.000	0.000	0.000	0.000	0	0
186345	39.600	0.000	0.000	0.000	0.000	0.000	0	0
186346	40.200	0.000	0.000	0.000	0.000	0.000	0	0
186347	40.800	0.000	0.000	0.000	0.000	0.000	0	0
186348	41.400	0.000	0.000	0.000	0.000	0.000	0	0
186349	42.000	0.000	0.000	0.000	0.000	0.000	0	0
186350	42.600	0.000	0.000	0.000	0.000	0.000	0	0
186351	43.200	0.000	0.000	0.000	0.000	0.000	0	0
186352	43.800	0.000	0.000	0.000	0.000	0.000	0	0
186353	44.400	0.000	0.000	0.000	0.000	0.000	0	0
186354	45.000	0.000	0.000	0.000	0.000	0.000	0	0
186355	45.600	0.000	0.000	0.000	0.000	0.000	0	0
186356	46.200	0.000	0.000	0.000	0.000	0.000	0	0
186357	46.800	0.000	0.000	0.000	0.000	0.000	0	0
186358	47.400	0.000	0.000	0.000	0.000	0.000	0	0
186359	48.000	0.000	0.000	0.000	0.000	0.000	0	0
186360	48.600	0.000	0.000	0.000	0.000	0.000	0	0
186361	49.200	0.000	0.000	0.000	0.000	0.000	0	0
186362	49.800	0.000	0.000	0.000	0.000	0.000	0	0
186363	50.400	0.000	0.000	0.000	0.000	0.000	0	0
186364	51.000	0.000	0.000	0.000	0.000	0.000	0	0
186365	51.600	0.000	0.000	0.000	0.000	0.000	0	0
186366	52.200	0.000	0.000	0.000	0.000	0.000	0	0
186367	52.800	0.000	0.000	0.000	0.000	0.000	0	0
186368	53.400	0.000	0.000	0.000	0.000	0.000	0	0
186369	54.000	0.000	0.000	0.000	0.000	0.000	0	0
186370	54.600	0.000	0.000	0.000	0.000	0.000	0	0
186371	55.200	0.000	0.000	0.000	0.000	0.000	0	0
186372	55.800	0.000	0.000	0.000	0.000	0.000	0	0
186373	56.400	0.000	0.000	0.000	0.000	0.000	0	0
186374	57.000	0.000	0.000	0.000	0.000	0.000	0	0
186375	57.600	0.000	0.000	0.000	0.000	0.000	0	0
186376	58.200	0.000	0.000	0.000	0.000	0.000	0	0
186377	58.800	0.000	0.000	0.000	0.000	0.000	0	0
186378	59.400	0.000	0.000	0.000	0.000	0.000	0	0
186379	60.000	0.000	0.000	0.000	0.000	0.000	0	0
186380	61.400	0.000	0.000	0.000	0.000	0.000	0	0
186381	62.800	0.000	0.000	0.000	0.000	0.000	0	0
186382	64.200	0.000	0.000	0.000	0.000	0.000	0	0
186383	65.600	0.000	0.000	0.000	0.000	0.000	0	0
186384	67.000	0.000	0.000	0.000	0.000	0.000	0	0
186385	68.400	0.000	0.000	0.000	0.000	0.000	0	0
186386	69.800	0.000	0.000	0.000	0.000	0.000	0	0
186387	71.200	0.000	0.000	0.000	0.000	0.000	0	0
186388	72.600	0.000	0.000	0.000	0.000	0.000	0	0
186389	74.000	0.000	0.000	0.000	0.000	0.000	0	0
186390	75.400	0.000	0.000	0.000	0.000	0.000	0	0
186391	76.800	0.000	0.000	0.000	0.000	0.000	0	0
186392	78.200	0.000	0.000	0.000	0.000	0.000	0	0
186393	79.600	0.000	0.000	0.000	0.000	0.000	0	0
186394	81.000	0.000	0.000	0.000	0.000	0.000	0	0
186395	82.400	0.000	0.000	0.000	0.000	0.000	0	0
186396	83.800	0.000	0.000	0.000	0.000	0.000	0	0
186397	85.200	0.000	0.000	0.000	0.000	0.000	0	0
186398	86.600	0.000	0.000	0.000	0.000	0.000	0	0
186399	88.000	0.000	0.000	0.000	0.000	0.000	0	0
186400	89.400	0.000	0.000	0.000	0.000	0.000	0	0
186401	90.800	0.000	0.000	0.000	0.000	0.000	0	0
186402	92.200	0.000	0.000	0.000	0.000	0.000	0	0
186403	93.600	0.000	0.000	0.000	0.000	0.000	0	0
186404	95.000	0.000	0.000	0.000	0.000	0.000	0	0
186405	96.400	0.000	0.000	0.000	0.000	0.000	0	0
186406	97.800	0.000	0.000	0.000	0.000	0.000	0	0
186407	99.200	0.000	0.000	0.000	0.000	0.000	0	0
186408	100.600	0.000	0.000	0.000	0.000	0.000	0	0
186409	102.000	0.000	0.000	0.000	0.000	0.000	0	0
186410	103.400	0.000	0.000	0.000	0.000	0.000	0	0
186411	104.800	0.000	0.000	0.000	0.000	0.000	0	0
186412	106.200	0.000	0.000	0.000	0.000	0.000	0	0
186413	107.600	0.000	0.000	0.000	0.000	0.000	0	0
186414	109.000	0.000	0.000	0.000	0.000	0.000	0	0
186415	110.400	0.000	0.000	0.000	0.000	0.000	0	0
186416	111.800	0.000	0.000	0.000	0.000	0.000	0	0
186417	113.200	0.000	0.000	0.000	0.000	0.000	0	0
186418	114.600	0.000	0.000	0.000	0.000	0.000	0	0
186419	116.000	0.000	0.000	0.000	0.000	0.000	0	0
186420	117.400	0.000	0.000	0.000	0.000	0.000	0	0
186421	118.800	0.000	0.000	0.000	0.000	0.000	0	0
186422	120.200	0.000	0.000	0.000	0.000	0.000	0	0
186423	121.600	0.000	0.000	0.000	0.000	0.000	0	0
186424	123.000	0.000	0.000	0.000	0.000	0.000	0	0
186425	124.400	0.000	0.000	0.000	0.000	0.000	0	0
186426	125.800	0.000	0.000	0.000	0.000	0.000	0	0
186427	127.200	0.000	0.000	0.000	0.000	0.000	0	0
186428	128.600	0.000	0.000	0.000	0.000	0.000	0	0
186429	130.000	0.000	0.000	0.000	0.000	0.000	0	0
186430	131.400	0.000	0.000	0.000	0.000	0.000	0	0
186431	132.800	0.000	0.000	0.000	0.000	0.000	0	0
186432	134.200	0.000	0.000	0.000	0.000	0.000	0	0
186433	135.600	0.000	0.000	0.000	0.000	0.000	0	0
186434	137.000	0.000	0.000	0.000	0.000	0.000	0	0
186435	138.400	0.000	0.000	0.000	0.000	0.000	0	0
186436	139.800	0.000	0.000	0.000	0.000	0.000	0	0
186437	141.200	0.000	0.000	0.000	0.000	0.000	0	0
186438	142.600	0.000	0.000	0.000	0.000	0.000	0	0
186439	144.000	0.000	0.000	0.000	0.000	0.000	0	0
186440	145.400	0.000	0.000	0.000	0.000	0.000	0	0
186441	146.800	0.000	0.000	0.000	0.000	0.000	0	0
186442	148.200	0.000	0.000	0.000	0.000	0.000	0	0
186443	149.600	0.000	0.000	0.000	0.000	0.000	0	0
186444	151.000	0.000	0.000	0.000	0.000	0.000	0	0
186445	152.400	0.000	0.000	0.000	0.000	0.000	0	0
186446	153.800	0.000	0.000	0.000	0.000	0.000	0	0
186447	155.200	0.000	0.000	0.000	0.000	0.000	0	0
186448	156.600	0.000	0.000	0.000	0.000	0.000	0	0
186449	158.000	0.000	0.000	0.000	0.000	0.000	0	0
186450	159.400	0.000	0.000	0.000	0.000	0.000	0	0
186451	160.800	0.000	0.000	0.000	0.000	0.000	0	0
186452	162.200	0.000	0.000	0.000	0.000	0.000	0	0
186453	163.600	0.000	0.000	0.000	0.000	0.000	0	0
186454	165.000	0.000	0.000	0.000	0.000	0.000	0	0
186455	166.400	0.000	0.000	0.000	0.000	0.000	0	0
186456	167.800	0.000	0.000	0.000	0.000	0.000	0	0
186457	169.200	0.000	0.000	0.000	0.000	0.000	0	0
186458	170.600	0.000	0.000	0.000	0.000	0.000	0	0
186459	172.000	0.000	0.000	0.000	0.000	0.000	0	0
186460	173.400	0.000	0.000	0.000	0.000	0.000	0	0
186461	174.800	0.000	0.000	0.000	0.000	0.000	0	0
186462	176.200	0.000	0.000	0.000	0.000	0.000	0	0
186463	177.600	0.000	0.000	0.000	0.000	0.000	0	0
186464	179.000	0.000	0.000	0.000	0.000	0.000	0	0
186465	180.400	0.000	0.000	0.000	0.000	0.000	0	0
186466	181.800	0.000	0.000	0.000	0.000	0.000	0	0
186467	183.200	0.000	0.000	0.000	0.000	0.000	0	0
186468	184.600	0.000	0.000	0.000	0.000	0.000	0	0
186469	186.000	0.000	0.000	0.000	0.000	0.000	0	0
186470	187.400	0.000	0.000	0.000	0.000	0.000	0	0
186471	188.800	0.000	0.000	0.000	0.000	0.000	0	0
186472	190.200	0.000	0.000	0.000	0.000	0.000	0	0
186473	191.600	0.000	0.000	0.000	0.000	0.000	0	0
186474	193.000	0.000	0.000	0.000	0.000	0.000	0	0
186475	194.400	0.000	0.000	0.000	0.000	0.000	0	0
186476	195.800	0.000	0.000	0.000	0.000	0.000	0	0
186477	197.200	0.000	0.000	0.000	0.000	0.000	0	0
186478	198.600	0.000	0.000	0.000	0.000	0.000	0	0
186479	200.000	0.000	0.000	0.000	0.000	0.000	0	0
186480	198.500	0.000	0.000	0.000	0.000	0.000	0	0
186481	197.000	0.000	0.000	0.000	0.000	0.000	0	0
186482	195.500	0.000	0.000	0.000	0.000	0.000	0	0
186483	194.000	0.000	0.000	0.000	0.000	0.000	0	0
186484	192.500	0.000	0.000	0.000	0.000	0.000	0	0
186485	191.000	0.000	0.000	0.000	0.000	0.000	0	0
186486	189.500	0.000	0.000	0.000	0.000	0.000	0	0
186487	188.000	0.000	0.000	0.000	0.000	0.000	0	0
186488	186.500	0.000	0.000	0.000	0.000	0.000	0	0
186489	185.000	0.000	0.000	0.000	0.000	0.000	0	0
186490	183.500	0.000	0.000	0.000	0.000	0.000	0	0
186491	182.000	0.000	0.000	0.000	0.000	0.000	0	0
186492	180.500	0.000	0.000	0.000	0.000	0.000	0	0
186493	179.000	0.000	0.000	0.000	0.000	0.000	0	0
186494	177.500	0.000	0.000	0.000	0.000	0.000	0	0
186495	176.000	0.000	0.000	0.000	0.000	0.000	0	0
186496	174.500	0.000	0.000	0.000	0.000	0.000	0	0
186497	173.000	0.000	0.000	0.000	0.000	0.000	0	0
186498	171.500	0.000	0.000	0.000	0.000	0.000	0	0
186499	170.000	0.000	0.000	0.000	0.000	0.000	0	0
186500	168.500	0.000	0.000	0.000	0.000	0.000	0	0
186501	167.000	0.000	0.000	0.000	0.000	0.000	0	0
186502	165.500	0.000	0.000	0.000	0.000	0.000	0	0
186503	164.000	0.000	0.000	0.000	0.000	0.000	0	0
186504	162.500	0.000	0.000	0.000	0.000	0.000	0	0
186505	161.000	0.000	0.000	0.000	0.000	0.000	0	0
186506	159.500	0.000	0.000	0.000	0.000	0.000	0	0
186507	158.000	0.000	0.000	0.000	0.000	0.000	0	0
186508	156.500	0.000	0.000	0.000	0.000	0.000	0	0
186509	155.000	0.000	0.000	0.000	0.000	0.000	0	0
186510	153.500	0.000	0.000	0.000	0.000	0.000	0	0
186511	152.000	0.000	0.000	0.000	0.000	0.000	0	0
186512	150.500	0.000	0.000	0.000	0.000	0.000	0	0
186513	149.000	0.000	0.000	0.000	0.000	0.000	0	0
186514	147.500	0.000	0.000	0.000	0.000	0.000	0	0
186515	146.000	0.000	0.000	0.000	0.000	0.000	0	0
186516	144.500	0.000	0.000	0.000	0.000	0.000	0	0
186517	143.000	0.000	0.000	0.000	0.000	0.000	0	0
186518	141.500	0.000	0.000	0.000	0.000	0.000	0	0
186519	140.000	0.000	0.000	0.000	0.000	0.000	0	0
186520	138.500	0.000	0.000	0.000	0.000	0.000	0	0
186521	137.000	0.000	0.000	0.000	0.000	0.000	0	0
186522	135.500	0.000	0.000	0.000	0.000	0.000	0	0
186523	134.000	0.000	0.000	0.000	0.000	0.000	0	0
186524	132.500	0.000	0.000	0.000	0.000	0.000	0	0
186525	131.000	0.000	0.000	0.000	0.000	0.000	0	0
186526	129.500	0.000	0.000	0.000	0.000	0.000	0	0
186527	128.000	0.000	0.000	0.000	0.000	0.000	0	0
186528	126.500	0.000	0.000	0.000	0.000	0.000	0	0
186529	125.000	0.000	0.000	0.000	0.000	0.000	0	0
186530	123.500	0.000	0.000	0.000	0.000	0.000	0	0
186531	122.000	0.000	0.000	0.000	0.000	0.000	0	0
186532	120.500	0.000	0.000	0.000	0.000	0.000	0	0
186533	119.000	0.000	0.000	0.000	0.000	0.000	0	0
186534	117.500	0.000	0.000	0.000	0.000	0.000	0	0
186535	116.000	0.000	0.000	0.000	0.000	0.000	0	0
186536	114.500	0.000	0.000	0.000	0.000	0.000	0	0
186537	113.000	0.000	0.000	0.000	0.000	0.000	0	0
186538	111.500	0.000	0.000	0.000	0.000	0.000	0	0
186539	110.000	0.000	0.000	0.000	0.000	0.000	0	0
186540	108.500	0.000	0.000	0.000	0.000	0.000	0	0
186541	107.000	0.000	0.000	0.000	0.000	0.000	0	0
186542	105.500	0.000	0.000	0.000	0.000	0.000	0	0
186543	104.000	0.000	0.000	0.000	0.000	0.000	0	0
186544	102.500	0.000	0.000	0.000	0.000	0.000	0	0
186545	101.000	0.000	0.000	0.000	0.000	0.000	0	0
186546	99.500	0.000	0.000	0.000	0.000	0.000	0	0
186547	98.000	0.000	0.000	0.000	0.000	0.000	0	0
186548	96.500	0.000	0.000	0.000	0.000	0.000	0	0
186549	95.000	0.000	0.000	0.000	0.000	0.000	0	0
186550	93.500	0.000	0.000	0.000	0.000	0.000	0	0
186551	92.000	0.000	0.000	0.000	0.000	0.000	0	0
186552	90.500	0.000	0.000	0.000	0.000	0.000	0	0
186553	89.000	0.000	0.000	0.000	0.000	0.000	0	0
186554	87.500	0.000	0.000	0.000	0.000	0.000	0	0
186555	86.000	0.000	0.000	0.000	0.000	0.000	0	0
186556	84.500	0.000	0.000	0.000	0.000	0.000	0	0
186557	83.000	0.000	0.000	0.000	0.000	0.000	0	0
186558	81.500	0.000	0.000	0.000	0.000	0.000	0	0
186559	80.000	0.000	0.000	0.000	0.000	0.000	0	0
186560	78.500	0.000	0.000	0.000	0.000	0.000	0	0
186561	77.000	0.000	0.000	0.000	0.000	0.000	0	0
186562	75.500	0.000	0.000	0.000	0.000	0.000	0	0
186563	74.000	0.000	0.000	0.000	0.000	0.000	0	0
186564	72.500	0.000	0.000	0.000	0.000	0.000	0	0
186565	71.000	0.000	0.000	0.000	0.000	0.000	0	0
186566	69.500	0.000	0.000	0.000	0.000	0.000	0	0
186567	68.000	0.000	0.000	0.000	0.000	0.000	0	0
186568	66.500	0.000	0.000	0.000	0.000	0.000	0	0
186569	65.000	0.000	0.000	0.000	0.000	0.000	0	0
186570	63.500	0.000	0.000	0.000	0.000	0.000	0	0
186571	62.000	0.000	0.000	0.000	0.000	0.000	0	0
186572	60.500	0.000	0.000	0.000	0.000	0.000	0	0
186573	59.000	0.000	0.000	0.000	0.000	0.000	0	0
186574	57.500	0.000	0.000	0.000	0.000	0.000	0	0
186575	56.000	0.000	0.000	0.000	0.000	0.000	0	0
186576	54.500	0.000	0.000	0.000	0.000	0.000	0	0
186577	53.000	0.000	0.000	0.000	0.000	0.000	0	0
186578	51.500	0.000	0.000	0.000	0.000	0.000	0	0
186579	50.000	0.000	0.000	0.000	0.000	0.000	0	0
186580	48.500	0.000	0.000	0.000	0.000	0.000	0	0
186581	47.000	0.000	0.000	0.000	0.000	0.000	0	0
186582	45.500	0.000	0.000	0.000	0.000	0.000	0	0
186583	44.000	0.000	0.000	0.000	0.000	0.000	0	0
186584	42.500	0.000	0.000	0.000	0.000	0.000	0	0
186585	41.000	0.000	0.000	0.000	0.000	0.000	0	0
186586	39.500	0.000	0.000	0.000	0.000	0.000	0	0
186587	38.000	0.000	0.000	0.000	0.000	0.000	0	0
186588	36.500	0.000	0.000	0.000	0.000	0.000	0	0
186589	35.000	0.000	0.000	0.000	0.000	0.000	0	0
186590	33.500	0.000	0.000	0.000	0.000	0.000	0	0
186591	32.000	0.000	0.000	0.000	0.000	0.000	0	0
186592	30.500	0.000	0.000	0.000	0.000	0.000	0	0
186593	29.000	0.000	0.000	0.000	0.000	0.000	0	0
186594	27.500	0.000	0.000	0.000	0.000	0.000	0	0
186595	26.000	0.000	0.000	0.000	0.000	0.000	0	0
186596	24.500	0.000	0.000	0.000	0.000	0.000	0	0
186597	23.000	0.000	0.000	0.000	0.000	0.000	0	0
186598	21.500	0.000	0.000	0.000	0.000	0.000	0	0
186599	20.000	0.000	0.000	0.000	0.000	0.000	0	0
186600	18.500	0.000	0.000	0.000	0.000	0.000	0	0
186601	17.000	0.000	0.000	0.000	0.000	0.000	0	0
186602	15.500	0.000	0.000	0.000	0.000	0.000	0	0
186603	14.000	0.000	0.000	0.000	0.000	0.000	0	0
186604	12.500	0.000	0.000	0.000	0.000	0.000	0	0
186605	11.000	0.000	0.000	0.000	0.000	0.000	0	0
186606	9.500	0.000	0.000	0.000	0.000	0.000	0	0
186607	8.000	0.000	0.000	0.000	0.000	0.000	0	0
186608	6.500	0.000	0.000	0.000	0.000	0.000	0	0
186609	5.000	0.000	0.000	0.000	0.000	0.000	0	0
186610	3.500	0.000	0.000	0.000	0.000	0.000	0	0
186611	2.000	0.000	0.000	0.000	0.000	0.000	0	0
186612	0.500	0.000	0.000	0.000	0.000	0.000	0	0
186613	-1.000	0.000	0.000	0.000	0.000	0.000	0	0
186614	-2.500	0.000	0.000	0.000	0.000	0.000	0	0
186615	-4.000	0.000	0.000	0.000	0.000	0.000	0	0
186616	-5.500	0.000	0.000	0.000	0.000	0.000	0	0
186617	-7.000	0.000	0.000	0.000	0.000	0.000	0	0
186618	-8.500	0.000	0.000	0.000	0.000	0.000	0	0
186619	-10.000	0.000	0.000	0.000	0.000	0.000	0	0
186620	-11.500	0.000	0.000	0.000	0.000	0.000	0	0
186621	-13.000	0.000	0.000	0.000	0.000	0.000	0	0
186622	-14.500	0.000	0.000	0.000	0.000	0.000	0	0
186623	-16.000	0.000	0.000	0.000	0.000	0.000	0	0
186624	-17.500	0.000	0.000	0.000	0.000	0.000	0	0
186625	-19.000	0.000	0.000	0.000	0.000	0.000	0	0
186626	-20.500	0.000	0.000	0.000	0.000	0.000	0	0
186627	-22.000	0.000	0.000	0.000	0.000	0.000	0	0
186628	-23.500	0.000	0.000	0.000	0.000	0.000	0	0
186629	-25.000	0.000	0.000	0.000	0.000	0.000	0	0
186630	-26.500	0.000	0.000	0.000	0.000	0.000	0	0
186631	-28.000	0.000	0.000	0.000	0.000	0.000	0	0
186632	-29.500	0.000	0.000	0.000	0.000	0.000	0	0
186633	-31.000	0.000	0.000	0.000	0.000	0.000	0	0
186634	-32.500	0.000	0.000	0.000	0.000	0.000	0	0
186635	-34.000	0.000	0.000	0.000	0.000	0.000	0	0
186636	-35.500	0.000	0.000	0.000	0.000	0.000	0	0
186637	-37.000	0.000	0.000	0.000	0.000	0.000	0	0
186638	-38.500	0.000	0.000	0.000	0.000	0.000	0	0
186639	-40.000	0.000	0.000	0.000	0.000	0.000	0	0
186640	-41.500	0.000	0.000	0.000	0.000	0.000	0	0
186641	-43.000	0.000	0.000	0.000	0.000	0.000	0	0
186642	-44.500	0.000	0.000	0.000	0.000	0.000	0	0
186643	-46.000	0.000	0.000	0.000	0.000	0.000	0	0
186644	-47.500	0.000	0.000	0.000	0.000	0.000	0	0
186645	-49.000	0.000	0.000	0.000	0.000	0.000	0	0
186646	-50.500	0.000	0.000	0.000	0.000	0.000	0	0
186647	-52.000	0.000	0.000	0.000	0.000	0.000	0	0
186648	-53.500	0.000	0.000	0.000	0.000	0.000	0	0
186649	-55.000	0.000	0.000	0.000	0.000	0.000	0	0
186650	-56.500	0.000	0.000	0.000	0.000	0.000	0	0
186651	-58.000	0.000	0.000	0.000	0.000	0.000	0	0
186652	-59.500	0.000	0.000	0.000	0.000	0.000	0	0
186653	-61.000	0.000	0.000	0.000	0.000	0.000	0	0
186654	-62.500	0.000	0.000	0.000	0.000	0.000	0	0
