CYCLE	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	CMDPOS7	out_0.0	in_0.0
2606	44.092	0.000	0.000	0.000	0.000	0	0
2607	44.993	0.000	0.000	0.000	0.000	0	0
2608	45.900	0.000	0.000	0.000	0.000	0	0
2609	46.813	0.000	0.000	0.000	0.000	0	0
2610	47.732	0.000	0.000	0.000	0.000	0	0
2611	48.656	0.000	0.000	0.000	0.000	0	0
2612	49.586	0.000	0.000	0.000	0.000	0	0
2613	50.521	0.000	0.000	0.000	0.000	0	0
2614	51.461	0.000	0.000	0.000	0.000	0	0
2615	52.406	0.000	0.000	0.000	0.000	0	0
2616	53.355	0.000	0.000	0.000	0.000	0	0
2617	54.309	0.000	0.000	0.000	0.000	0	0
2618	55.267	0.000	0.000	0.000	0.000	0	0
2619	56.229	0.000	0.000	0.000	0.000	0	0
2620	57.194	0.000	0.000	0.000	0.000	0	0
2621	58.164	0.000	0.000	0.000	0.000	0	0
2622	59.137	0.000	0.000	0.000	0.000	0	0
2623	60.113	0.000	0.000	0.000	0.000	0	0
2624	61.091	0.000	0.000	0.000	0.000	0	0
2625	62.073	0.000	0.000	0.000	0.000	0	0
2626	63.058	0.000	0.000	0.000	0.000	0	0
2627	64.044	0.000	0.000	0.000	0.000	0	0
2628	65.033	0.000	0.000	0.000	0.000	0	0
2629	66.024	0.000	0.000	0.000	0.000	0	0
2630	67.017	0.000	0.000	0.000	0.000	0	0
2631	68.011	0.000	0.000	0.000	0.000	0	0
2632	69.007	0.000	0.000	0.000	0.000	0	0
2633	70.004	0.000	0.000	0.000	0.000	0	0
2634	71.002	0.000	0.000	0.000	0.000	0	0
2635	72.001	0.000	0.000	0.000	0.000	0	0
2636	73.000	0.000	0.000	0.000	0.000	0	0
2637	74.000	0.000	0.000	0.000	0.000	0	0
2638	75.000	0.000	0.000	0.000	0.000	0	0
2639	76.000	0.000	0.000	0.000	0.000	0	0
2640	77.000	0.000	0.000	0.000	0.000	0	0
2641	78.000	0.000	0.000	0.000	0.000	0	0
2642	79.000	0.000	0.000	0.000	0.000	0	0
2643	80.000	0.000	0.000	0.000	0.000	0	0
2644	81.000	0.000	0.000	0.000	0.000	0	0
2645	82.000	0.000	0.000	0.000	0.000	0	0
2646	83.000	0.000	0.000	0.000	0.000	0	0
2647	84.000	0.000	0.000	0.000	0.000	0	0
2648	85.000	0.000	0.000	0.000	0.000	0	0
2649	86.000	0.000	0.000	0.000	0.000	0	0
2650	87.000	0.000	0.000	0.000	0.000	0	0
2651	88.000	0.000	0.000	0.000	0.000	0	0
2652	89.000	0.000	0.000	0.000	0.000	0	0
2653	90.000	0.000	0.000	0.000	0.000	0	0
2654	91.000	0.000	0.000	0.000	0.000	0	0
2655	92.000	0.000	0.000	0.000	0.000	0	0
2656	93.000	0.000	0.000	0.000	0.000	0	0
2657	94.000	0.000	0.000	0.000	0.000	0	0
2658	95.000	0.000	0.000	0.000	0.000	0	0
2659	96.000	0.000	0.000	0.000	0.000	0	0
2660	97.000	0.000	0.000	0.000	0.000	0	0
2661	98.000	0.000	0.000	0.000	0.000	0	0
2662	99.000	0.000	0.000	0.000	0.000	0	0
2663	100.000	0.000	0.000	0.000	0.000	0	0
2664	101.000	0.000	0.000	0.000	0.000	0	0
2665	102.000	0.000	0.000	0.000	0.000	0	0
2666	103.000	0.000	0.000	0.000	0.000	0	0
2667	104.000	0.000	0.000	0.000	0.000	0	0
2668	105.000	0.000	0.000	0.000	0.000	0	0
2669	106.000	0.000	0.000	0.000	0.000	0	0
2670	107.000	0.000	0.000	0.000	0.000	0	0
2671	108.000	0.000	0.000	0.000	0.000	0	0
2672	109.000	0.000	0.000	0.000	0.000	0	0
2673	110.000	0.000	0.000	0.000	0.000	0	0
2674	111.000	0.000	0.000	0.000	0.000	0	0
2675	112.000	0.000	0.000	0.000	0.000	0	0
2676	113.000	0.000	0.000	0.000	0.000	0	0
2677	114.000	0.000	0.000	0.000	0.000	0	0
2678	115.000	0.000	0.000	0.000	0.000	0	0
2679	116.000	0.000	0.000	0.000	0.000	0	0
2680	117.000	0.000	0.000	0.000	0.000	0	0
2681	118.000	0.000	0.000	0.000	0.000	0	0
2682	119.000	0.000	0.000	0.000	0.000	0	0
2683	120.000	0.000	0.000	0.000	0.000	0	0
2684	121.000	0.000	0.000	0.000	0.000	0	0
2685	122.000	0.000	0.000	0.000	0.000	0	0
2686	123.000	0.000	0.000	0.000	0.000	0	0
2687	124.000	0.000	0.000	0.000	0.000	0	0
2688	125.000	0.000	0.000	0.000	0.000	0	0
2689	126.000	0.000	0.000	0.000	0.000	0	0
2690	127.000	0.000	0.000	0.000	0.000	0	0
2691	128.000	0.000	0.000	0.000	0.000	0	0
2692	129.000	0.000	0.000	0.000	0.000	0	0
2693	130.000	0.000	0.000	0.000	0.000	0	0
2694	131.000	0.000	0.000	0.000	0.000	0	0
2695	132.000	0.000	0.000	0.000	0.000	0	0
2696	133.000	0.000	0.000	0.000	0.000	0	0
2697	134.000	0.000	0.000	0.000	0.000	0	0
2698	135.000	0.000	0.000	0.000	0.000	0	0
2699	136.000	0.000	0.000	0.000	0.000	0	0
2700	137.000	0.000	0.000	0.000	0.000	0	0
2701	138.000	0.000	0.000	0.000	0.000	0	0
2702	139.000	0.000	0.000	0.000	0.000	0	0
2703	140.000	0.000	0.000	0.000	0.000	0	0
2704	141.000	0.000	0.000	0.000	0.000	0	0
2705	142.000	0.000	0.000	0.000	0.000	0	0
2706	143.000	0.000	0.000	0.000	0.000	0	0
2707	144.000	0.000	0.000	0.000	0.000	0	0
2708	145.000	0.000	0.000	0.000	0.000	0	0
2709	146.000	0.000	0.000	0.000	0.000	0	0
2710	147.000	0.000	0.000	0.000	0.000	0	0
2711	148.000	0.000	0.000	0.000	0.000	0	0
2712	149.000	0.000	0.000	0.000	0.000	0	0
2713	150.000	0.000	0.000	0.000	0.000	0	0
2714	151.000	0.000	0.000	0.000	0.000	0	0
2715	152.000	0.000	0.000	0.000	0.000	0	0
2716	153.000	0.000	0.000	0.000	0.000	0	0
2717	154.000	0.000	0.000	0.000	0.000	0	0
2718	155.000	0.000	0.000	0.000	0.000	0	0
2719	156.000	0.000	0.000	0.000	0.000	0	0
2720	157.000	0.000	0.000	0.000	0.000	0	0
2721	158.000	0.000	0.000	0.000	0.000	0	0
2722	159.000	0.000	0.000	0.000	0.000	0	0
2723	160.000	0.000	0.000	0.000	0.000	0	0
2724	161.000	0.000	0.000	0.000	0.000	0	0
2725	162.000	0.000	0.000	0.000	0.000	0	0
2726	163.000	0.000	0.000	0.000	0.000	0	0
2727	164.000	0.000	0.000	0.000	0.000	0	0
2728	165.000	0.000	0.000	0.000	0.000	0	0
2729	166.000	0.000	0.000	0.000	0.000	0	0
2730	167.000	0.000	0.000	0.000	0.000	0	0
2731	168.000	0.000	0.000	0.000	0.000	0	0
2732	169.000	0.000	0.000	0.000	0.000	0	0
2733	170.000	0.000	0.000	0.000	0.000	0	0
2734	171.000	0.000	0.000	0.000	0.000	0	0
2735	172.000	0.000	0.000	0.000	0.000	0	0
2736	173.000	0.000	0.000	0.000	0.000	0	0
2737	174.000	0.000	0.000	0.000	0.000	0	0
2738	175.000	0.000	0.000	0.000	0.000	0	0
2739	176.000	0.000	0.000	0.000	0.000	0	0
2740	177.000	0.000	0.000	0.000	0.000	0	0
2741	178.000	0.000	0.000	0.000	0.000	0	0
2742	179.000	0.000	0.000	0.000	0.000	0	0
2743	180.000	0.000	0.000	0.000	0.000	0	0
2744	181.000	0.000	0.000	0.000	0.000	0	0
2745	182.000	0.000	0.000	0.000	0.000	0	0
2746	183.000	0.000	0.000	0.000	0.000	0	0
2747	184.000	0.000	0.000	0.000	0.000	0	0
2748	185.000	0.000	0.000	0.000	0.000	0	0
2749	186.000	0.000	0.000	0.000	0.000	0	0
2750	187.000	0.000	0.000	0.000	0.000	0	0
2751	188.000	0.000	0.000	0.000	0.000	0	0
2752	189.000	0.000	0.000	0.000	0.000	0	0
2753	190.000	0.000	0.000	0.000	0.000	0	0
2754	191.000	0.000	0.000	0.000	0.000	0	0
2755	192.000	0.000	0.000	0.000	0.000	0	0
2756	193.000	0.000	0.000	0.000	0.000	0	0
2757	194.000	0.000	0.000	0.000	0.000	0	0
2758	195.000	0.000	0.000	0.000	0.000	0	0
2759	196.000	0.000	0.000	0.000	0.000	0	0
2760	197.000	0.000	0.000	0.000	0.000	0	0
2761	198.000	0.000	0.000	0.000	0.000	0	0
2762	199.000	0.000	0.000	0.000	0.000	0	0
2763	200.000	0.000	0.000	0.000	0.000	0	0
2764	201.000	0.000	0.000	0.000	0.000	0	0
2765	202.000	0.000	0.000	0.000	0.000	0	0
2766	203.000	0.000	0.000	0.000	0.000	0	0
2767	204.000	0.000	0.000	0.000	0.000	0	0
2768	205.000	0.000	0.000	0.000	0.000	0	0
2769	206.000	0.000	0.000	0.000	0.000	0	0
2770	207.000	0.000	0.000	0.000	0.000	0	0
2771	208.000	0.000	0.000	0.000	0.000	0	0
2772	209.000	0.000	0.000	0.000	0.000	0	0
2773	210.000	0.000	0.000	0.000	0.000	0	0
2774	211.000	0.000	0.000	0.000	0.000	0	0
2775	212.000	0.000	0.000	0.000	0.000	0	0
2776	213.000	0.000	0.000	0.000	0.000	0	0
2777	214.000	0.000	0.000	0.000	0.000	0	0
2778	215.000	0.000	0.000	0.000	0.000	0	0
2779	216.000	0.000	0.000	0.000	0.000	0	0
2780	217.000	0.000	0.000	0.000	0.000	0	0
2781	218.000	0.000	0.000	0.000	0.000	0	0
2782	219.000	0.000	0.000	0.000	0.000	0	0
2783	220.000	0.000	0.000	0.000	0.000	0	0
2784	221.000	0.000	0.000	0.000	0.000	0	0
2785	222.000	0.000	0.000	0.000	0.000	0	0
2786	223.000	0.000	0.000	0.000	0.000	0	0
2787	224.000	0.000	0.000	0.000	0.000	0	0
2788	225.000	0.000	0.000	0.000	0.000	0	0
2789	226.000	0.000	0.000	0.000	0.000	0	0
2790	227.000	0.000	0.000	0.000	0.000	0	0
2791	228.000	0.000	0.000	0.000	0.000	0	0
2792	229.000	0.000	0.000	0.000	0.000	0	0
2793	230.000	0.000	0.000	0.000	0.000	0	0
2794	230.999	0.000	0.000	0.000	0.000	0	0
2795	231.998	0.000	0.000	0.000	0.000	0	0
2796	232.996	0.000	0.000	0.000	0.000	0	0
2797	233.993	0.000	0.000	0.000	0.000	0	0
2798	234.989	0.000	0.000	0.000	0.000	0	0
2799	235.983	0.000	0.000	0.000	0.000	0	0
2800	236.976	0.000	0.000	0.000	0.000	0	0
2801	237.967	0.000	0.000	0.000	0.000	0	0
2802	238.956	0.000	0.000	0.000	0.000	0	0
2803	239.942	0.000	0.000	0.000	0.000	0	0
2804	240.927	0.000	0.000	0.000	0.000	0	0
2805	241.909	0.000	0.000	0.000	0.000	0	0
2806	242.887	0.000	0.000	0.000	0.000	0	0
2807	243.863	0.000	0.000	0.000	0.000	0	0
2808	244.836	0.000	0.000	0.000	0.000	0	0
2809	245.806	0.000	0.000	0.000	0.000	0	0
2810	246.771	0.000	0.000	0.000	0.000	0	0
2811	247.733	0.000	0.000	0.000	0.000	0	0
2812	248.691	0.000	0.000	0.000	0.000	0	0
2813	249.645	0.000	0.000	0.000	0.000	0	0
2814	250.594	0.000	0.000	0.000	0.000	0	0
2815	251.539	0.000	0.000	0.000	0.000	0	0
2816	252.479	0.000	0.000	0.000	0.000	0	0
2817	253.414	0.000	0.000	0.000	0.000	0	0
2818	254.344	0.000	0.000	0.000	0.000	0	0
2819	255.268	0.000	0.000	0.000	0.000	0	0
2820	256.187	0.000	0.000	0.000	0.000	0	0
2821	257.100	0.000	0.000	0.000	0.000	0	0
2822	258.007	0.000	0.000	0.000	0.000	0	0
2823	258.908	0.000	0.000	0.000	0.000	0	0
2824	259.802	0.000	0.000	0.000	0.000	0	0
2825	260.690	0.000	0.000	0.000	0.000	0	0
2826	261.571	0.000	0.000	0.000	0.000	0	0
2827	262.445	0.000	0.000	0.000	0.000	0	0
2828	263.312	0.000	0.000	0.000	0.000	0	0
2829	264.171	0.000	0.000	0.000	0.000	0	0
2830	265.023	0.000	0.000	0.000	0.000	0	0
2831	265.867	0.000	0.000	0.000	0.000	0	0
2832	266.703	0.000	0.000	0.000	0.000	0	0
2833	267.530	0.000	0.000	0.000	0.000	0	0
2834	268.350	0.000	0.000	0.000	0.000	0	0
2835	269.161	0.000	0.000	0.000	0.000	0	0
2836	269.962	0.000	0.000	0.000	0.000	0	0
2837	270.755	0.000	0.000	0.000	0.000	0	0
2838	271.539	0.000	0.000	0.000	0.000	0	0
2839	272.314	0.000	0.000	0.000	0.000	0	0
2840	273.078	0.000	0.000	0.000	0.000	0	0
2841	273.833	0.000	0.000	0.000	0.000	0	0
2842	274.578	0.000	0.000	0.000	0.000	0	0
2843	275.313	0.000	0.000	0.000	0.000	0	0
2844	276.038	0.000	0.000	0.000	0.000	0	0
2845	276.753	0.000	0.000	0.000	0.000	0	0
2846	277.458	0.000	0.000	0.000	0.000	0	0
2847	278.153	0.000	0.000	0.000	0.000	0	0
2848	278.838	0.000	0.000	0.000	0.000	0	0
2849	279.513	0.000	0.000	0.000	0.000	0	0
2850	280.178	0.000	0.000	0.000	0.000	0	0
2851	280.833	0.000	0.000	0.000	0.000	0	0
2852	281.478	0.000	0.000	0.000	0.000	0	0
2853	282.113	0.000	0.000	0.000	0.000	0	0
2854	282.738	0.000	0.000	0.000	0.000	0	0
2855	283.353	0.000	0.000	0.000	0.000	0	0
2856	283.958	0.000	0.000	0.000	0.000	0	0
2857	284.553	0.000	0.000	0.000	0.000	0	0
2858	285.138	0.000	0.000	0.000	0.000	0	0
2859	285.713	0.000	0.000	0.000	0.000	0	0
2860	286.278	0.000	0.000	0.000	0.000	0	0
2861	286.833	0.000	0.000	0.000	0.000	0	0
2862	287.378	0.000	0.000	0.000	0.000	0	0
2863	287.913	0.000	0.000	0.000	0.000	0	0
2864	288.438	0.000	0.000	0.000	0.000	0	0
2865	288.953	0.000	0.000	0.000	0.000	0	0
2866	289.458	0.000	0.000	0.000	0.000	0	0
2867	289.953	0.000	0.000	0.000	0.000	0	0
2868	290.438	0.000	0.000	0.000	0.000	0	0
2869	290.913	0.000	0.000	0.000	0.000	0	0
2870	291.378	0.000	0.000	0.000	0.000	0	0
2871	291.833	0.000	0.000	0.000	0.000	0	0
2872	292.278	0.000	0.000	0.000	0.000	0	0
2873	292.713	0.000	0.000	0.000	0.000	0	0
2874	293.138	0.000	0.000	0.000	0.000	0	0
2875	293.553	0.000	0.000	0.000	0.000	0	0
2876	293.958	0.000	0.000	0.000	0.000	0	0
2877	294.353	0.000	0.000	0.000	0.000	0	0
2878	294.738	0.000	0.000	0.000	0.000	0	0
2879	295.113	0.000	0.000	0.000	0.000	0	0
2880	295.478	0.000	0.000	0.000	0.000	0	0
2881	295.833	0.000	0.000	0.000	0.000	0	0
2882	296.178	0.000	0.000	0.000	0.000	0	0
2883	296.513	0.000	0.000	0.000	0.000	0	0
2884	296.838	0.000	0.000	0.000	0.000	0	0
2885	297.153	0.000	0.000	0.000	0.000	0	0
2886	297.458	0.000	0.000	0.000	0.000	0	0
2887	297.753	0.000	0.000	0.000	0.000	0	0
2888	298.038	0.000	0.000	0.000	0.000	0	0
2889	298.313	0.000	0.000	0.000	0.000	0	0
2890	298.578	0.000	0.000	0.000	0.000	0	0
2891	298.833	0.000	0.000	0.000	0.000	0	0
2892	299.078	0.000	0.000	0.000	0.000	0	0
2893	299.314	0.000	0.000	0.000	0.000	0	0
2894	299.539	0.000	0.000	0.000	0.000	0	0
2895	299.755	0.000	0.000	0.000	0.000	0	0
2896	299.962	0.000	0.000	0.000	0.000	0	0
2897	300.161	0.000	0.000	0.000	0.000	0	0
2898	300.350	0.000	0.000	0.000	0.000	0	0
2899	300.530	0.000	0.000	0.000	0.000	0	0
2900	300.703	0.000	0.000	0.000	0.000	0	0
2901	300.867	0.000	0.000	0.000	0.000	0	0
2902	301.023	0.000	0.000	0.000	0.000	0	0
2903	301.171	0.000	0.000	0.000	0.000	0	0
2904	301.312	0.000	0.000	0.000	0.000	0	0
2905	301.445	0.000	0.000	0.000	0.000	0	0
2906	301.571	0.000	0.000	0.000	0.000	0	0
2907	301.690	0.000	0.000	0.000	0.000	0	0
2908	301.802	0.000	0.000	0.000	0.000	0	0
2909	301.908	0.000	0.000	0.000	0.000	0	0
2910	302.007	0.000	0.000	0.000	0.000	0	0
2911	302.100	0.000	0.000	0.000	0.000	0	0
2912	302.187	0.000	0.000	0.000	0.000	0	0
2913	302.268	0.000	0.000	0.000	0.000	0	0
2914	302.344	0.000	0.000	0.000	0.000	0	0
2915	302.414	0.000	0.000	0.000	0.000	0	0
2916	302.479	0.000	0.000	0.000	0.000	0	0
2917	302.539	0.000	0.000	0.000	0.000	0	0
2918	302.594	0.000	0.000	0.000	0.000	0	0
2919	302.645	0.000	0.000	0.000	0.000	0	0
2920	302.691	0.000	0.000	0.000	0.000	0	0
2921	302.733	0.000	0.000	0.000	0.000	0	0
2922	302.771	0.000	0.000	0.000	0.000	0	0
2923	302.806	0.000	0.000	0.000	0.000	0	0
2924	302.836	0.000	0.000	0.000	0.000	0	0
2925	302.863	0.000	0.000	0.000	0.000	0	0
2926	302.887	0.000	0.000	0.000	0.000	0	0
2927	302.909	0.000	0.000	0.000	0.000	0	0
2928	302.927	0.000	0.000	0.000	0.000	0	0
2929	302.942	0.000	0.000	0.000	0.000	0	0
2930	302.956	0.000	0.000	0.000	0.000	0	0
2931	302.967	0.000	0.000	0.000	0.000	0	0
