CYCLE	CMDPOS3	CMDPOS5	out_0.0	in_0.0	
908032	36.125	0.000	0	0	
908033	36.980	0.000	0	0	
908034	37.845	0.000	0	0	
908035	38.720	0.022	0	0	
908036	39.600	0.107	0	0	
908037	40.482	0.259	0	0	
908038	41.359	0.480	0	0	
908039	42.227	0.769	0	0	
908040	43.080	1.128	0	0	
908041	43.910	1.556	0	0	
908042	44.714	2.054	0	0	
908043	45.483	2.619	0	0	
908044	46.213	3.250	0	0	
908045	46.896	3.946	0	0	
908046	47.526	4.702	0	0	
908047	48.098	5.516	0	0	
908048	48.605	6.384	0	0	
908049	49.041	7.300	0	0	
908050	49.402	8.259	0	0	
908051	49.682	9.255	0	0	
908052	49.876	10.281	0	0	
908053	49.981	11.331	0	0	
908054	50.000	12.395	0	0	
908055	50.000	13.470	0	0	
908056	50.000	14.555	0	0	
908057	50.000	15.650	0	0	
908058	50.000	16.755	0	0	
908059	50.000	17.870	0	0	
908060	50.000	18.995	0	0	
908061	50.000	20.130	0	0	
908062	50.000	21.275	0	0	
908063	50.000	22.430	0	0	
908064	50.000	23.595	0	0	
908065	50.000	24.770	0	0	
908066	50.000	25.955	0	0	
908067	50.000	27.150	0	0	
908068	50.000	28.355	0	0	
908069	50.000	29.570	0	0	
908070	50.000	30.795	0	0	
908071	50.000	32.030	0	0	
908072	50.000	33.275	0	0	
908073	50.000	34.530	0	0	
908074	50.000	35.795	0	0	
908075	50.000	37.070	0	0	
908076	49.995	38.355	0	0	
908077	49.887	39.645	0	0	
908078	49.638	40.926	0	0	
908079	49.248	42.181	0	0	
908080	48.719	43.395	0	0	
908081	48.054	44.552	0	0	
908082	47.258	45.635	0	0	
908083	46.339	46.629	0	0	
908084	45.316	47.512	0	0	
908085	44.209	48.269	0	0	
908086	43.033	48.894	0	0	
908087	41.805	49.381	0	0	
908088	40.540	49.728	0	0	
908089	39.255	49.934	0	0	
908090	37.966	50.000	0	0	
908091	36.684	50.000	0	0	
908092	35.412	50.000	0	0	
908093	34.150	50.000	0	0	
908094	32.898	50.000	0	0	
908095	31.656	50.000	0	0	
908096	30.424	50.000	0	0	
908097	29.202	50.000	0	0	
908098	27.990	50.000	0	0	
908099	26.788	50.000	0	0	
908100	25.596	50.000	0	0	
908101	24.414	50.000	0	0	
908102	23.242	50.000	0	0	
908103	22.080	50.000	0	0	
908104	20.928	50.000	0	0	
908105	19.786	50.000	0	0	
908106	18.654	50.000	0	0	
908107	17.532	50.000	0	0	
908108	16.420	50.000	0	0	
908109	15.318	50.000	0	0	
908110	14.226	50.000	0	0	
908111	13.144	50.000	0	0	
908112	12.072	50.000	0	0	
908113	11.011	49.959	0	0	
908114	9.968	49.827	0	0	
908115	8.950	49.606	0	0	
908116	7.964	49.301	0	0	
908117	7.018	48.917	0	0	
908118	6.116	48.458	0	0	
908119	5.264	47.931	0	0	
908120	4.467	47.341	0	0	
908121	3.729	46.694	0	0	
908122	3.053	45.996	0	0	
908123	2.441	45.254	0	0	
908124	1.896	44.474	0	0	
908125	1.420	43.662	0	0	
908126	1.012	42.824	0	0	
908127	0.674	41.966	0	0	
908128	0.406	41.095	0	0	
908129	0.206	40.215	0	0	
908130	0.074	39.333	0	0	
908131	0.009	38.454	0	0	
908132	0.000	37.582	0	0	
908133	0.000	36.720	0	0	
908134	0.000	35.868	0	0	
908135	0.000	35.026	0	0	
908136	0.000	34.194	0	0	
908137	0.000	33.372	0	0	
908138	0.000	32.560	0	0	
908139	0.000	31.758	0	0	
908140	0.000	30.966	0	0	
908141	0.000	30.184	0	0	
908142	0.000	29.412	0	0	
908143	0.000	28.650	0	0	
908144	0.000	27.898	0	0	
908145	0.000	27.157	0	0	
908146	0.000	26.425	0	0	
908147	0.000	25.703	0	0	
908148	0.000	24.991	0	0	
908149	0.000	24.289	0	0	
908150	0.000	23.597	0	0	
908151	0.000	22.915	0	0	
908152	0.000	22.243	0	0	
908153	0.000	21.581	0	0	
908154	0.000	20.929	0	0	
908155	0.000	20.287	0	0	
908156	0.000	19.655	0	0	
908157	0.000	19.033	0	0	
908158	0.000	18.421	0	0	
908159	0.000	17.819	0	0	
908160	0.000	17.227	0	0	
908161	0.000	16.645	0	0	
908162	0.000	16.073	0	0	
908163	0.000	15.511	0	0	
908164	0.000	14.959	0	0	
908165	0.000	14.417	0	0	
908166	0.000	13.885	0	0	
908167	0.000	13.363	0	0	
908168	0.000	12.851	0	0	
908169	0.000	12.349	0	0	
908170	0.000	11.857	0	0	
908171	0.000	11.375	0	0	
908172	0.000	10.903	0	0	
908173	0.000	10.441	0	0	
908174	0.000	9.989	0	0	
908175	0.000	9.547	0	0	
908176	0.000	9.115	0	0	
908177	0.000	8.693	0	0	
908178	0.000	8.281	0	0	
908179	0.000	7.879	0	0	
908180	0.000	7.487	0	0	
908181	0.000	7.105	0	0	
908182	0.000	6.733	0	0	
908183	0.000	6.372	0	0	
908184	0.000	6.020	0	0	
908185	0.000	5.678	0	0	
908186	0.000	5.346	0	0	
908187	0.000	5.024	0	0	
908188	0.000	4.712	0	0	
908189	0.000	4.410	0	0	
908190	0.000	4.118	0	0	
908191	0.000	3.836	0	0	
908192	0.000	3.564	0	0	
908193	0.000	3.302	0	0	
908194	0.000	3.050	0	0	
908195	0.000	2.808	0	0	
908196	0.000	2.576	0	0	
908197	0.000	2.354	0	0	
908198	0.000	2.142	0	0	
908199	0.000	1.940	0	0	
908200	0.000	1.748	0	0	
908201	0.000	1.566	0	0	
908202	0.000	1.394	0	0	
908203	0.000	1.232	0	0	
908204	0.000	1.080	0	0	
908205	0.000	0.938	0	0	
908206	0.000	0.806	0	0	
908207	0.000	0.684	0	0	
908208	0.000	0.572	0	0	
908209	0.000	0.470	0	0	
908210	0.000	0.378	0	0	
908211	0.000	0.296	0	0	
908212	0.000	0.224	0	0	
908213	0.000	0.162	0	0	
908214	0.000	0.110	0	0	
908215	0.000	0.068	0	0	
908216	0.000	0.036	0	0	
908217	0.000	0.014	0	0	
908218	0.000	0.002	0	0	
908219	0.000	0.000	0	0	
908220	0.049	0.049	0	0	
908221	0.189	0.189	0	0	
908222	0.413	0.413	0	0	
908223	0.713	0.713	0	0	
908224	1.079	1.079	0	0	
908225	1.505	1.505	0	0	
908226	1.982	1.982	0	0	
908227	2.502	2.502	0	0	
908228	3.057	3.057	0	0	
908229	3.638	3.638	0	0	
908230	4.238	4.238	0	0	
908231	4.848	4.848	0	0	
908232	5.460	5.460	0	0	
908233	6.066	6.066	0	0	
908234	6.657	6.657	0	0	
908235	7.227	7.227	0	0	
908236	7.765	7.765	0	0	
908237	8.266	8.266	0	0	
908238	8.719	8.719	0	0	
908239	9.118	9.118	0	0	
908240	9.453	9.453	0	0	
908241	9.717	9.717	0	0	
908242	9.902	9.902	0	0	
908243	9.999	9.999	0	0	
908244	10.000	10.000	0	0	
908245	9.900	9.900	0	0	
908246	9.701	9.701	0	0	
908247	9.408	9.408	0	0	
908248	9.027	9.027	0	0	
908249	8.562	8.562	0	0	
908250	8.019	8.019	0	0	
908251	7.402	7.402	0	0	
908252	6.718	6.718	0	0	
908253	5.970	5.970	0	0	
908254	5.165	5.165	0	0	
908255	4.307	4.307	0	0	
908256	3.401	3.401	0	0	
908257	2.452	2.452	0	0	
908258	1.466	1.466	0	0	
908259	0.448	0.448	0	0	
908260	-0.598	-0.598	0	0	
908261	-1.666	-1.666	0	0	
908262	-2.750	-2.750	0	0	
908263	-3.847	-3.847	0	0	
908264	-4.951	-4.951	0	0	
908265	-6.056	-6.056	0	0	
908266	-7.158	-7.158	0	0	
908267	-8.252	-8.252	0	0	
908268	-9.332	-9.332	0	0	
908269	-10.393	-10.393	0	0	
908270	-11.431	-11.431	0	0	
908271	-12.439	-12.439	0	0	
908272	-13.414	-13.414	0	0	
908273	-14.349	-14.349	0	0	
908274	-15.241	-15.241	0	0	
908275	-16.083	-16.083	0	0	
908276	-16.870	-16.870	0	0	
908277	-17.598	-17.598	0	0	
908278	-18.261	-18.261	0	0	
908279	-18.855	-18.855	0	0	
908280	-19.374	-19.374	0	0	
908281	-19.812	-19.812	0	0	
908282	-20.166	-20.166	0	0	
908283	-20.434	-20.434	0	0	
908284	-20.617	-20.617	0	0	
908285	-20.719	-20.719	0	0	
908286	-20.742	-20.742	0	0	
908287	-20.688	-20.688	0	0	
908288	-20.560	-20.560	0	0	
908289	-20.360	-20.360	0	0	
908290	-20.091	-20.091	0	0	
908291	-19.755	-19.755	0	0	
908292	-19.354	-19.354	0	0	
908293	-18.891	-18.891	0	0	
908294	-18.369	-18.369	0	0	
908295	-17.789	-17.789	0	0	
908296	-17.155	-17.155	0	0	
908297	-16.468	-16.468	0	0	
908298	-15.732	-15.732	0	0	
908299	-14.948	-14.948	0	0	
908300	-14.119	-14.119	0	0	
908301	-13.247	-13.247	0	0	
908302	-12.335	-12.335	0	0	
908303	-11.385	-11.385	0	0	
908304	-10.400	-10.400	0	0	
908305	-9.383	-9.383	0	0	
908306	-8.334	-8.334	0	0	
908307	-7.258	-7.258	0	0	
908308	-6.156	-6.156	0	0	
908309	-5.031	-5.031	0	0	
908310	-3.886	-3.886	0	0	
908311	-2.722	-2.722	0	0	
908312	-1.542	-1.542	0	0	
908313	-0.349	-0.349	0	0	
908314	0.855	0.855	0	0	
908315	2.067	2.067	0	0	
908316	3.286	3.286	0	0	
908317	4.508	4.508	0	0	
908318	5.732	5.732	0	0	
908319	6.954	6.954	0	0	
908320	8.173	8.173	0	0	
908321	9.386	9.386	0	0	
908322	10.590	10.590	0	0	
908323	11.783	11.783	0	0	
908324	12.963	12.963	0	0	
908325	14.127	14.127	0	0	
908326	15.272	15.272	0	0	
908327	16.397	16.397	0	0	
908328	17.499	17.499	0	0	
908329	18.576	18.576	0	0	
908330	19.624	19.624	0	0	
908331	20.642	20.642	0	0	
908332	21.627	21.627	0	0	
908333	22.577	22.577	0	0	
908334	23.489	23.489	0	0	
908335	24.361	24.361	0	0	
908336	25.190	25.190	0	0	
908337	25.975	25.975	0	0	
908338	26.712	26.712	0	0	
908339	27.399	27.399	0	0	
908340	28.033	28.033	0	0	
908341	28.613	28.613	0	0	
908342	29.136	29.136	0	0	
908343	29.599	29.599	0	0	
908344	30.000	30.000	0	0	
908345	30.337	30.337	0	0	
908346	30.611	30.611	0	0	
908347	30.823	30.823	0	0	
908348	30.975	30.975	0	0	
908349	31.067	31.067	0	0	
908350	31.101	31.101	0	0	
908351	31.078	31.078	0	0	
908352	31.000	31.000	0	0	
908353	30.868	30.868	0	0	
908354	30.683	30.683	0	0	
908355	30.446	30.446	0	0	
908356	30.159	30.159	0	0	
908357	29.824	29.824	0	0	
908358	29.440	29.440	0	0	
908359	29.010	29.010	0	0	
908360	28.536	28.536	0	0	
908361	28.017	28.017	0	0	
908362	27.456	27.456	0	0	
908363	26.853	26.853	0	0	
908364	26.211	26.211	0	0	
908365	25.530	25.530	0	0	
908366	24.812	24.812	0	0	
908367	24.058	24.058	0	0	
908368	23.269	23.269	0	0	
908369	22.447	22.447	0	0	
908370	21.593	21.593	0	0	
908371	20.708	20.708	0	0	
908372	19.793	19.793	0	0	
908373	18.850	18.850	0	0	
908374	17.880	17.880	0	0	
908375	16.884	16.884	0	0	
908376	15.865	15.865	0	0	
908377	14.822	14.822	0	0	
908378	13.757	13.757	0	0	
908379	12.672	12.672	0	0	
908380	11.567	11.567	0	0	
908381	10.445	10.445	0	0	
908382	9.306	9.306	0	0	
908383	8.152	8.152	0	0	
908384	6.984	6.984	0	0	
908385	5.804	5.804	0	0	
908386	4.611	4.611	0	0	
908387	3.409	3.409	0	0	
908388	2.198	2.198	0	0	
908389	0.980	0.980	0	0	
908390	-0.245	-0.245	0	0	
908391	-1.475	-1.475	0	0	
908392	-2.708	-2.708	0	0	
908393	-3.944	-3.944	0	0	
908394	-5.181	-5.181	0	0	
908395	-6.417	-6.417	0	0	
908396	-7.652	-7.652	0	0	
908397	-8.884	-8.884	0	0	
908398	-10.112	-10.112	0	0	
908399	-11.335	-11.335	0	0	
908400	-12.551	-12.551	0	0	
908401	-13.758	-13.758	0	0	
908402	-14.957	-14.957	0	0	
908403	-16.145	-16.145	0	0	
908404	-17.320	-17.320	0	0	
908405	-18.483	-18.483	0	0	
908406	-19.631	-19.631	0	0	
908407	-20.764	-20.764	0	0	
908408	-21.879	-21.879	0	0	
908409	-22.976	-22.976	0	0	
908410	-24.053	-24.053	0	0	
908411	-25.109	-25.109	0	0	
908412	-26.143	-26.143	0	0	
908413	-27.154	-27.154	0	0	
908414	-28.139	-28.139	0	0	
908415	-29.099	-29.099	0	0	
908416	-30.031	-30.031	0	0	
908417	-30.934	-30.934	0	0	
908418	-31.807	-31.807	0	0	
908419	-32.649	-32.649	0	0	
908420	-33.458	-33.458	0	0	
908421	-34.234	-34.234	0	0	
908422	-34.974	-34.974	0	0	
908423	-35.677	-35.677	0	0	
908424	-36.343	-36.343	0	0	
908425	-36.970	-36.970	0	0	
908426	-37.556	-37.556	0	0	
908427	-38.100	-38.100	0	0	
908428	-38.602	-38.602	0	0	
908429	-39.059	-39.059	0	0	
908430	-39.471	-39.471	0	0	
908431	-39.836	-39.836	0	0	
908432	-40.152	-40.152	0	0	
908433	-40.421	-40.421	0	0	
908434	-40.641	-40.641	0	0	
908435	-40.815	-40.815	0	0	
908436	-40.943	-40.943	0	0	
908437	-41.025	-41.025	0	0	
908438	-41.063	-41.063	0	0	
908439	-41.056	-41.056	0	0	
908440	-41.007	-41.007	0	0	
908441	-40.916	-40.916	0	0	
908442	-40.783	-40.783	0	0	
908443	-40.610	-40.610	0	0	
908444	-40.396	-40.396	0	0	
908445	-40.143	-40.143	0	0	
908446	-39.852	-39.852	0	0	
908447	-39.524	-39.524	0	0	
908448	-39.158	-39.158	0	0	
908449	-38.757	-38.757	0	0	
908450	-38.320	-38.320	0	0	
908451	-37.848	-37.848	0	0	
908452	-37.343	-37.343	0	0	
908453	-36.805	-36.805	0	0	
908454	-36.235	-36.235	0	0	
908455	-35.633	-35.633	0	0	
908456	-35.000	-35.000	0	0	
908457	-34.338	-34.338	0	0	
908458	-33.647	-33.647	0	0	
908459	-32.927	-32.927	0	0	
908460	-32.179	-32.179	0	0	
908461	-31.405	-31.405	0	0	
908462	-30.605	-30.605	0	0	
908463	-29.779	-29.779	0	0	
908464	-28.929	-28.929	0	0	
908465	-28.056	-28.056	0	0	
908466	-27.159	-27.159	0	0	
908467	-26.240	-26.240	0	0	
908468	-25.300	-25.300	0	0	
908469	-24.339	-24.339	0	0	
908470	-23.358	-23.358	0	0	
908471	-22.359	-22.359	0	0	
908472	-21.341	-21.341	0	0	
908473	-20.305	-20.305	0	0	
908474	-19.253	-19.253	0	0	
908475	-18.184	-18.184	0	0	
908476	-17.101	-17.101	0	0	
908477	-16.003	-16.003	0	0	
908478	-14.891	-14.891	0	0	
908479	-13.766	-13.766	0	0	
908480	-12.630	-12.630	0	0	
908481	-11.482	-11.482	0	0	
908482	-10.323	-10.323	0	0	
908483	-9.154	-9.154	0	0	
908484	-7.977	-7.977	0	0	
908485	-6.791	-6.791	0	0	
908486	-5.598	-5.598	0	0	
908487	-4.398	-4.398	0	0	
908488	-3.192	-3.192	0	0	
908489	-1.981	-1.981	0	0	
908490	-0.765	-0.765	0	0	
908491	0.454	0.454	0	0	
908492	1.676	1.676	0	0	
908493	2.900	2.900	0	0	
908494	4.125	4.125	0	0	
908495	5.351	5.351	0	0	
908496	6.577	6.577	0	0	
908497	7.802	7.802	0	0	
908498	9.025	9.025	0	0	
908499	10.245	10.245	0	0	
908500	11.462	11.462	0	0	
908501	12.675	12.675	0	0	
908502	13.883	13.883	0	0	
908503	15.086	15.086	0	0	
908504	16.282	16.282	0	0	
908505	17.471	17.471	0	0	
908506	18.652	18.652	0	0	
908507	19.824	19.824	0	0	
908508	20.987	20.987	0	0	
908509	22.139	22.139	0	0	
908510	23.280	23.280	0	0	
908511	24.410	24.410	0	0	
908512	25.527	25.527	0	0	
908513	26.630	26.630	0	0	
908514	27.720	27.720	0	0	
908515	28.794	28.794	0	0	
908516	29.853	29.853	0	0	
908517	30.896	30.896	0	0	
908518	31.921	31.921	0	0	
908519	32.928	32.928	0	0	
908520	33.917	33.917	0	0	
908521	34.886	34.886	0	0	
908522	35.834	35.834	0	0	
908523	36.762	36.762	0	0	
908524	37.667	37.667	0	0	
908525	38.550	38.550	0	0	
908526	39.410	39.410	0	0	
908527	40.245	40.245	0	0	
908528	41.056	41.056	0	0	
908529	41.841	41.841	0	0	
908530	42.599	42.599	0	0	
908531	43.330	43.330	0	0	
908532	44.033	44.033	0	0	
908533	44.707	44.707	0	0	
908534	45.351	45.351	0	0	
908535	45.966	45.966	0	0	
908536	46.549	46.549	0	0	
908537	47.100	47.100	0	0	
908538	47.618	47.618	0	0	
908539	48.103	48.103	0	0	
908540	48.554	48.554	0	0	
908541	48.970	48.970	0	0	
908542	49.350	49.350	0	0	
908543	49.694	49.694	0	0	
908544	50.000	50.000	0	0	
908545	50.268	50.268	0	0	
908546	50.499	50.499	0	0	
908547	50.693	50.693	0	0	
908548	50.850	50.850	0	0	
908549	50.971	50.971	0	0	
908550	51.056	51.056	0	0	
908551	51.106	51.106	0	0	
908552	51.121	51.121	0	0	
908553	51.103	51.103	0	0	
908554	51.050	51.050	0	0	
908555	50.964	50.964	0	0	
908556	50.846	50.846	0	0	
908557	50.695	50.695	0	0	
908558	50.513	50.513	0	0	
908559	50.299	50.299	0	0	
908560	50.055	50.055	0	0	
908561	49.780	49.780	0	0	
908562	49.475	49.475	0	0	
908563	49.141	49.141	0	0	
908564	48.778	48.778	0	0	
908565	48.387	48.387	0	0	
908566	47.968	47.968	0	0	
908567	47.521	47.521	0	0	
908568	47.048	47.048	0	0	
908569	46.548	46.548	0	0	
908570	46.022	46.022	0	0	
908571	45.471	45.471	0	0	
908572	44.895	44.895	0	0	
908573	44.294	44.294	0	0	
908574	43.670	43.670	0	0	
908575	43.021	43.021	0	0	
908576	42.350	42.350	0	0	
908577	41.657	41.657	0	0	
908578	40.941	40.941	0	0	
908579	40.203	40.203	0	0	
908580	39.445	39.445	0	0	
908581	38.666	38.666	0	0	
908582	37.867	37.867	0	0	
908583	37.048	37.048	0	0	
908584	36.210	36.210	0	0	
908585	35.354	35.354	0	0	
908586	34.479	34.479	0	0	
908587	33.587	33.587	0	0	
908588	32.677	32.677	0	0	
908589	31.751	31.751	0	0	
908590	30.808	30.808	0	0	
908591	29.850	29.850	0	0	
908592	28.877	28.877	0	0	
908593	27.889	27.889	0	0	
908594	26.886	26.886	0	0	
908595	25.870	25.870	0	0	
908596	24.840	24.840	0	0	
908597	23.798	23.798	0	0	
908598	22.743	22.743	0	0	
908599	21.676	21.676	0	0	
908600	20.598	20.598	0	0	
908601	19.510	19.510	0	0	
908602	18.410	18.410	0	0	
908603	17.301	17.301	0	0	
908604	16.183	16.183	0	0	
908605	15.055	15.055	0	0	
908606	13.919	13.919	0	0	
908607	12.775	12.775	0	0	
908608	11.624	11.624	0	0	
908609	10.466	10.466	0	0	
908610	9.301	9.301	0	0	
908611	8.130	8.130	0	0	
908612	6.953	6.953	0	0	
908613	5.772	5.772	0	0	
908614	4.586	4.586	0	0	
908615	3.396	3.396	0	0	
908616	2.202	2.202	0	0	
908617	1.005	1.005	0	0	
908618	-0.194	-0.194	0	0	
908619	-1.396	-1.396	0	0	
908620	-2.599	-2.599	0	0	
908621	-3.803	-3.803	0	0	
908622	-5.008	-5.008	0	0	
908623	-6.213	-6.213	0	0	
908624	-7.418	-7.418	0	0	
908625	-8.623	-8.623	0	0	
908626	-9.825	-9.825	0	0	
908627	-11.027	-11.027	0	0	
908628	-12.225	-12.225	0	0	
908629	-13.422	-13.422	0	0	
908630	-14.615	-14.615	0	0	
908631	-15.804	-15.804	0	0	
908632	-16.989	-16.989	0	0	
908633	-18.169	-18.169	0	0	
908634	-19.345	-19.345	0	0	
908635	-20.514	-20.514	0	0	
908636	-21.678	-21.678	0	0	
908637	-22.835	-22.835	0	0	
908638	-23.984	-23.984	0	0	
908639	-25.127	-25.127	0	0	
908640	-26.261	-26.261	0	0	
908641	-27.386	-27.386	0	0	
908642	-28.503	-28.503	0	0	
908643	-29.610	-29.610	0	0	
908644	-30.707	-30.707	0	0	
908645	-31.793	-31.793	0	0	
908646	-32.869	-32.869	0	0	
908647	-33.933	-33.933	0	0	
908648	-34.985	-34.985	0	0	
908649	-36.025	-36.025	0	0	
908650	-37.051	-37.051	0	0	
908651	-38.065	-38.065	0	0	
908652	-39.064	-39.064	0	0	
908653	-40.049	-40.049	0	0	
908654	-41.019	-41.019	0	0	
908655	-41.974	-41.974	0	0	
908656	-42.913	-42.913	0	0	
908657	-43.836	-43.836	0	0	
908658	-44.742	-44.742	0	0	
908659	-45.630	-45.630	0	0	
908660	-46.501	-46.501	0	0	
908661	-47.353	-47.353	0	0	
908662	-48.187	-48.187	0	0	
908663	-49.002	-49.002	0	0	
908664	-49.796	-49.796	0	0	
