CYCLE	CMDPOS0	CMDPOS1	out_0.0	in_0.0	
33793	75.000	0.000	0	0	
33794	76.000	0.000	0	0	
33795	77.000	0.000	0	0	
33796	78.000	0.000	0	0	
33797	79.000	0.000	0	0	
33798	80.000	0.000	0	0	
33799	81.000	0.000	0	0	
33800	82.000	0.000	0	0	
33801	83.000	0.000	0	0	
33802	84.000	0.000	0	0	
33803	85.000	0.000	0	0	
33804	86.000	0.000	0	0	
33805	87.000	0.000	0	0	
33806	88.000	0.000	0	0	
33807	89.000	0.000	0	0	
33808	90.000	0.000	0	0	
33809	91.000	0.000	0	0	
33810	92.000	0.000	0	0	
33811	93.000	0.000	0	0	
33812	94.000	0.000	0	0	
33813	95.000	0.000	0	0	
33814	96.000	0.000	0	0	
33815	97.000	0.000	0	0	
33816	98.000	0.000	0	0	
33817	99.000	0.000	0	0	
33818	100.000	0.000	0	0	
33819	101.000	0.000	0	0	
33820	102.000	0.000	0	0	
33821	103.000	0.000	0	0	
33822	104.000	0.000	0	0	
33823	105.000	0.000	0	0	
33824	106.000	0.000	0	0	
33825	107.000	0.000	0	0	
33826	108.000	0.000	0	0	
33827	109.000	0.000	0	0	
33828	110.000	0.000	0	0	
33829	111.000	0.000	0	0	
33830	112.000	0.000	0	0	
33831	113.000	0.000	0	0	
33832	114.000	0.000	0	0	
33833	115.000	0.000	0	0	
33834	116.000	0.000	0	0	
33835	117.000	0.000	0	0	
33836	118.000	0.000	0	0	
33837	119.000	0.000	0	0	
33838	120.000	0.000	0	0	
33839	121.000	0.000	0	0	
33840	122.000	0.000	0	0	
33841	123.000	0.000	0	0	
33842	124.000	0.000	0	0	
33843	125.000	0.000	0	0	
33844	126.000	0.000	0	0	
33845	127.000	0.000	0	0	
33846	128.000	0.000	0	0	
33847	129.000	0.000	0	0	
33848	130.000	0.000	0	0	
33849	131.000	0.000	0	0	
33850	132.000	0.000	0	0	
33851	133.000	0.000	0	0	
33852	134.000	0.000	0	0	
33853	135.000	0.000	0	0	
33854	136.000	0.000	0	0	
33855	137.000	0.000	0	0	
33856	138.000	0.000	0	0	
33857	139.000	0.000	0	0	
33858	140.000	0.000	0	0	
33859	141.000	0.000	0	0	
33860	142.000	0.000	0	0	
33861	143.000	0.000	0	0	
33862	144.000	0.000	0	0	
33863	145.000	0.000	0	0	
33864	146.000	0.000	0	0	
33865	147.000	0.000	0	0	
33866	148.000	0.000	0	0	
33867	149.000	0.000	0	0	
33868	150.000	0.000	0	0	
33869	151.000	0.000	0	0	
33870	152.000	0.000	0	0	
33871	153.000	0.000	0	0	
33872	154.000	0.000	0	0	
33873	155.000	0.000	0	0	
33874	156.000	0.000	0	0	
33875	157.000	0.000	0	0	
33876	158.000	0.000	0	0	
33877	159.000	0.000	0	0	
33878	160.000	0.000	0	0	
33879	161.000	0.000	0	0	
33880	162.000	0.000	0	0	
33881	163.000	0.000	0	0	
33882	164.000	0.000	0	0	
33883	165.000	0.000	0	0	
33884	166.000	0.000	0	0	
33885	167.000	0.000	0	0	
33886	168.000	0.000	0	0	
33887	169.000	0.000	0	0	
33888	170.000	0.000	0	0	
33889	171.000	0.000	0	0	
33890	172.000	0.000	0	0	
33891	173.000	0.000	0	0	
33892	174.000	0.000	0	0	
33893	175.000	0.000	0	0	
33894	176.000	0.000	0	0	
33895	177.000	0.000	0	0	
33896	178.000	0.000	0	0	
33897	179.000	0.000	0	0	
33898	180.000	0.000	0	0	
33899	181.000	0.000	0	0	
33900	182.000	0.000	0	0	
33901	183.000	0.000	0	0	
33902	184.000	0.000	0	0	
33903	185.000	0.000	0	0	
33904	186.000	0.000	0	0	
33905	187.000	0.000	0	0	
33906	188.000	0.000	0	0	
33907	189.000	0.000	0	0	
33908	190.000	0.000	0	0	
33909	191.000	0.000	0	0	
33910	192.000	0.000	0	0	
33911	193.000	0.000	0	0	
33912	194.000	0.000	0	0	
33913	195.000	0.000	0	0	
33914	196.000	0.000	0	0	
33915	197.000	0.000	0	0	
33916	198.000	0.000	0	0	
33917	199.000	0.000	0	0	
33918	200.000	0.000	0	0	
33919	201.000	0.000	0	0	
33920	202.000	0.000	0	0	
33921	203.000	0.000	0	0	
33922	204.000	0.000	0	0	
33923	205.000	0.000	0	0	
33924	206.000	0.000	0	0	
33925	207.000	0.000	0	0	
33926	208.000	0.000	0	0	
33927	209.000	0.000	0	0	
33928	210.000	0.000	0	0	
33929	211.000	0.000	0	0	
33930	212.000	0.000	0	0	
33931	213.000	0.000	0	0	
33932	214.000	0.000	0	0	
33933	215.000	0.000	0	0	
33934	216.000	0.000	0	0	
33935	217.000	0.000	0	0	
33936	218.000	0.000	0	0	
33937	219.000	0.000	0	0	
33938	220.000	0.000	0	0	
33939	221.000	0.000	0	0	
33940	222.000	0.000	0	0	
33941	223.000	0.000	0	0	
33942	224.000	0.000	0	0	
33943	225.000	0.000	0	0	
33944	226.000	0.000	0	0	
33945	227.000	0.000	0	0	
33946	228.000	0.000	0	0	
33947	229.000	0.000	0	0	
33948	230.000	0.000	0	0	
33949	231.000	0.000	0	0	
33950	232.000	0.000	0	0	
33951	233.000	0.000	0	0	
33952	234.000	0.000	0	0	
33953	235.000	0.000	0	0	
33954	236.000	0.000	0	0	
33955	237.000	0.000	0	0	
33956	238.000	0.000	0	0	
33957	239.000	0.000	0	0	
33958	240.000	0.000	0	0	
33959	241.000	0.000	0	0	
33960	242.000	0.000	0	0	
33961	243.000	0.000	0	0	
33962	244.000	0.000	0	0	
33963	245.000	0.000	0	0	
33964	246.000	0.000	0	0	
33965	247.000	0.000	0	0	
33966	248.000	0.000	0	0	
33967	249.000	0.000	0	0	
33968	250.000	0.000	0	0	
33969	251.000	0.000	0	0	
33970	252.000	0.000	0	0	
33971	253.000	0.000	0	0	
33972	254.000	0.000	0	0	
33973	255.000	0.000	0	0	
33974	256.000	0.000	0	0	
33975	257.000	0.000	0	0	
33976	258.000	0.000	0	0	
33977	259.000	0.000	0	0	
33978	260.000	0.000	0	0	
33979	261.000	0.000	0	0	
33980	262.000	0.000	0	0	
33981	263.000	0.000	0	0	
33982	264.000	0.000	0	0	
33983	265.000	0.000	0	0	
33984	266.000	0.000	0	0	
33985	267.000	0.000	0	0	
33986	268.000	0.000	0	0	
33987	269.000	0.000	0	0	
33988	270.000	0.000	0	0	
33989	271.000	0.000	0	0	
33990	272.000	0.000	0	0	
33991	273.000	0.000	0	0	
33992	274.000	0.000	0	0	
33993	275.000	0.000	0	0	
33994	276.000	0.000	0	0	
33995	277.000	0.000	0	0	
33996	278.000	0.000	0	0	
33997	279.000	0.000	0	0	
33998	280.000	0.000	0	0	
33999	281.000	0.000	0	0	
34000	282.000	0.000	0	0	
34001	283.000	0.000	0	0	
34002	284.000	0.000	0	0	
34003	285.000	0.000	0	0	
34004	286.000	0.000	0	0	
34005	287.000	0.000	0	0	
34006	288.000	0.000	0	0	
34007	289.000	0.000	0	0	
34008	290.000	0.000	0	0	
34009	291.000	0.000	0	0	
34010	292.000	0.000	0	0	
34011	293.000	0.000	0	0	
34012	294.000	0.000	0	0	
34013	295.000	0.000	0	0	
34014	296.000	0.000	0	0	
34015	297.000	0.000	0	0	
34016	298.000	0.000	0	0	
34017	299.000	0.000	0	0	
34018	300.000	0.000	0	0	
34019	301.000	0.000	0	0	
34020	302.000	0.000	0	0	
34021	303.000	0.000	0	0	
34022	304.000	0.000	0	0	
34023	305.000	0.000	0	0	
34024	306.000	0.000	0	0	
34025	307.000	0.000	0	0	
34026	308.000	0.000	0	0	
34027	309.000	0.000	0	0	
34028	310.000	0.000	0	0	
34029	311.000	0.000	0	0	
34030	312.000	0.000	0	0	
34031	313.000	0.000	0	0	
34032	314.000	0.000	0	0	
34033	315.000	0.000	0	0	
34034	316.000	0.000	0	0	
34035	317.000	0.000	0	0	
34036	318.000	0.000	0	0	
34037	319.000	0.000	0	0	
34038	320.000	0.000	0	0	
34039	321.000	0.000	0	0	
34040	322.000	0.000	0	0	
34041	323.000	0.000	0	0	
34042	324.000	0.000	0	0	
34043	325.000	0.000	0	0	
34044	326.000	0.000	0	0	
34045	327.000	0.000	0	0	
34046	328.000	0.000	0	0	
34047	329.000	0.000	0	0	
34048	330.000	0.000	0	0	
34049	331.000	0.000	0	0	
34050	332.000	0.000	0	0	
34051	333.000	0.000	0	0	
34052	334.000	0.000	0	0	
34053	335.000	0.000	0	0	
34054	336.000	0.000	0	0	
34055	337.000	0.000	0	0	
34056	338.000	0.000	0	0	
34057	339.000	0.000	0	0	
34058	340.000	0.000	0	0	
34059	341.000	0.000	0	0	
34060	342.000	0.000	0	0	
34061	343.000	0.000	0	0	
34062	344.000	0.000	0	0	
34063	345.000	0.000	0	0	
34064	346.000	0.000	0	0	
34065	347.000	0.000	0	0	
34066	348.000	0.000	0	0	
34067	349.000	0.000	0	0	
34068	350.000	0.000	0	0	
34069	351.000	0.000	0	0	
34070	352.000	0.000	0	0	
34071	353.000	0.000	0	0	
34072	354.000	0.000	0	0	
34073	355.000	0.000	0	0	
34074	356.000	0.000	0	0	
34075	357.000	0.000	0	0	
34076	358.000	0.000	0	0	
34077	359.000	0.000	0	0	
34078	360.000	0.000	0	0	
34079	361.000	0.000	0	0	
34080	362.000	0.000	0	0	
34081	363.000	0.000	0	0	
34082	364.000	0.000	0	0	
34083	365.000	0.000	0	0	
34084	366.000	0.000	0	0	
34085	367.000	0.000	0	0	
34086	368.000	0.000	0	0	
34087	369.000	0.000	0	0	
34088	370.000	0.000	0	0	
34089	371.000	0.000	0	0	
34090	372.000	0.000	0	0	
34091	373.000	0.000	0	0	
34092	374.000	0.000	0	0	
34093	375.000	0.000	0	0	
34094	376.000	0.000	0	0	
34095	377.000	0.000	0	0	
34096	378.000	0.000	0	0	
34097	379.000	0.000	0	0	
34098	380.000	0.000	0	0	
34099	381.000	0.000	0	0	
34100	382.000	0.000	0	0	
34101	383.000	0.000	0	0	
34102	384.000	0.000	0	0	
34103	385.000	0.000	0	0	
34104	386.000	0.000	0	0	
34105	387.000	0.000	0	0	
34106	388.000	0.000	0	0	
34107	389.000	0.000	0	0	
34108	390.000	0.000	0	0	
34109	391.000	0.000	0	0	
34110	392.000	0.000	0	0	
34111	393.000	0.000	0	0	
34112	394.000	0.000	0	0	
34113	395.000	0.000	0	0	
34114	396.000	0.000	0	0	
34115	397.000	0.000	0	0	
34116	398.000	0.000	0	0	
34117	399.000	0.000	0	0	
34118	400.000	0.000	0	0	
34119	401.000	0.000	0	0	
34120	402.000	0.000	0	0	
34121	403.000	0.000	0	0	
34122	404.000	0.000	0	0	
34123	405.000	0.000	0	0	
34124	406.000	0.000	0	0	
34125	407.000	0.000	0	0	
34126	408.000	0.000	0	0	
34127	409.000	0.000	0	0	
34128	410.000	0.000	0	0	
34129	411.000	0.000	0	0	
34130	412.000	0.000	0	0	
34131	413.000	0.000	0	0	
34132	414.000	0.000	0	0	
34133	415.000	0.000	0	0	
34134	416.000	0.000	0	0	
34135	417.000	0.000	0	0	
34136	418.000	0.000	0	0	
34137	419.000	0.000	0	0	
34138	420.000	0.000	0	0	
34139	421.000	0.000	0	0	
34140	422.000	0.000	0	0	
34141	423.000	0.000	0	0	
34142	424.000	0.000	0	0	
34143	425.000	0.000	0	0	
34144	426.000	0.000	0	0	
34145	427.000	0.000	0	0	
34146	428.000	0.000	0	0	
34147	429.000	0.000	0	0	
34148	430.000	0.000	0	0	
34149	431.000	0.000	0	0	
34150	432.000	0.000	0	0	
34151	433.000	0.000	0	0	
34152	434.000	0.000	0	0	
34153	435.000	0.000	0	0	
34154	436.000	0.000	0	0	
34155	437.000	0.000	0	0	
34156	438.000	0.000	0	0	
34157	439.000	0.000	0	0	
34158	440.000	0.000	0	0	
34159	441.000	0.000	0	0	
34160	442.000	0.000	0	0	
34161	443.000	0.000	0	0	
34162	444.000	0.000	0	0	
34163	445.000	0.000	0	0	
34164	446.000	0.000	0	0	
34165	447.000	0.000	0	0	
34166	448.000	0.000	0	0	
34167	449.000	0.000	0	0	
34168	450.000	0.000	0	0	
34169	451.000	0.000	0	0	
34170	452.000	0.000	0	0	
34171	453.000	0.000	0	0	
34172	454.000	0.000	0	0	
34173	455.000	0.000	0	0	
34174	456.000	0.000	0	0	
34175	457.000	0.000	0	0	
34176	458.000	0.000	0	0	
34177	459.000	0.000	0	0	
34178	460.000	0.000	0	0	
34179	461.000	0.000	0	0	
34180	462.000	0.000	0	0	
34181	463.000	0.000	0	0	
34182	464.000	0.000	0	0	
34183	465.000	0.000	0	0	
34184	466.000	0.000	0	0	
34185	467.000	0.000	0	0	
34186	468.000	0.000	0	0	
34187	469.000	0.000	0	0	
34188	470.000	0.000	0	0	
34189	471.000	0.000	0	0	
34190	472.000	0.000	0	0	
34191	473.000	0.000	0	0	
34192	474.000	0.000	0	0	
34193	475.000	0.000	0	0	
34194	476.000	0.000	0	0	
34195	477.000	0.000	0	0	
34196	478.000	0.000	0	0	
34197	479.000	0.000	0	0	
34198	480.000	0.000	0	0	
34199	481.000	0.000	0	0	
34200	482.000	0.000	0	0	
34201	483.000	0.000	0	0	
34202	484.000	0.000	0	0	
34203	485.000	0.000	0	0	
34204	486.000	0.000	0	0	
34205	487.000	0.000	0	0	
34206	488.000	0.000	0	0	
34207	489.000	0.000	0	0	
34208	490.000	0.000	0	0	
34209	491.000	0.000	0	0	
34210	492.000	0.000	0	0	
34211	493.000	0.000	0	0	
34212	494.000	0.000	0	0	
34213	495.000	0.000	0	0	
34214	496.000	0.000	0	0	
34215	497.000	0.000	0	0	
34216	498.000	0.000	0	0	
34217	499.000	0.000	0	0	
34218	500.000	0.000	0	0	
34219	501.000	0.000	0	0	
34220	502.000	0.000	0	0	
34221	503.000	0.000	0	0	
34222	504.000	0.000	0	0	
34223	505.000	0.000	0	0	
34224	506.000	0.000	0	0	
34225	507.000	0.000	0	0	
34226	508.000	0.000	0	0	
34227	509.000	0.000	0	0	
34228	510.000	0.000	0	0	
34229	511.000	0.000	0	0	
34230	512.000	0.000	0	0	
34231	513.000	0.000	0	0	
34232	514.000	0.000	0	0	
34233	515.000	0.000	0	0	
34234	516.000	0.000	0	0	
34235	517.000	0.000	0	0	
34236	518.000	0.000	0	0	
34237	519.000	0.000	0	0	
34238	520.000	0.000	0	0	
34239	521.000	0.000	0	0	
34240	522.000	0.000	0	0	
34241	523.000	0.000	0	0	
34242	524.000	0.000	0	0	
34243	525.000	0.000	0	0	
34244	526.000	0.000	0	0	
34245	527.000	0.000	0	0	
34246	528.000	0.000	0	0	
34247	529.000	0.000	0	0	
34248	530.000	0.000	0	0	
34249	531.000	0.000	0	0	
34250	532.000	0.000	0	0	
34251	533.000	0.000	0	0	
34252	534.000	0.000	0	0	
34253	535.000	0.000	0	0	
34254	536.000	0.000	0	0	
34255	537.000	0.000	0	0	
34256	538.000	0.000	0	0	
34257	539.000	0.000	0	0	
34258	540.000	0.000	0	0	
34259	541.000	0.000	0	0	
34260	542.000	0.000	0	0	
34261	543.000	0.000	0	0	
34262	544.000	0.000	0	0	
34263	545.000	0.000	0	0	
34264	546.000	0.000	0	0	
34265	547.000	0.000	0	0	
34266	548.000	0.000	0	0	
34267	549.000	0.000	0	0	
34268	550.000	0.000	0	0	
34269	551.000	0.000	0	0	
34270	552.000	0.000	0	0	
34271	553.000	0.000	0	0	
34272	554.000	0.000	0	0	
34273	555.000	0.000	0	0	
34274	556.000	0.000	0	0	
34275	557.000	0.000	0	0	
34276	558.000	0.000	0	0	
34277	559.000	0.000	0	0	
34278	560.000	0.000	0	0	
34279	561.000	0.000	0	0	
34280	562.000	0.000	0	0	
34281	563.000	0.000	0	0	
34282	564.000	0.000	0	0	
34283	565.000	0.000	0	0	
34284	566.000	0.000	0	0	
34285	567.000	0.000	0	0	
34286	568.000	0.000	0	0	
34287	569.000	0.000	0	0	
34288	570.000	0.000	0	0	
34289	571.000	0.000	0	0	
34290	572.000	0.000	0	0	
34291	573.000	0.000	0	0	
34292	574.000	0.000	0	0	
34293	575.000	0.000	0	0	
34294	576.000	0.000	0	0	
34295	577.000	0.000	0	0	
34296	578.000	0.000	0	0	
34297	579.000	0.000	0	0	
34298	580.000	0.000	0	0	
34299	581.000	0.000	0	0	
34300	582.000	0.000	0	0	
34301	583.000	0.000	0	0	
34302	584.000	0.000	0	0	
34303	585.000	0.000	0	0	
34304	586.000	0.000	0	0	
34305	587.000	0.000	0	0	
34306	588.000	0.000	0	0	
34307	589.000	0.000	0	0	
34308	590.000	0.000	0	0	
34309	591.000	0.000	0	0	
34310	592.000	0.000	0	0	
34311	593.000	0.000	0	0	
34312	594.000	0.000	0	0	
34313	595.000	0.000	0	0	
34314	596.000	0.000	0	0	
34315	597.000	0.000	0	0	
34316	598.000	0.000	0	0	
34317	599.000	0.000	0	0	
34318	600.000	0.000	0	0	
34319	601.000	0.000	0	0	
34320	602.000	0.000	0	0	
34321	603.000	0.000	0	0	
34322	604.000	0.000	0	0	
34323	605.000	0.000	0	0	
34324	606.000	0.000	0	0	
34325	607.000	0.000	0	0	
34326	608.000	0.000	0	0	
34327	609.000	0.000	0	0	
34328	610.000	0.000	0	0	
34329	611.000	0.000	0	0	
34330	612.000	0.000	0	0	
34331	613.000	0.000	0	0	
34332	614.000	0.000	0	0	
34333	615.000	0.000	0	0	
34334	616.000	0.000	0	0	
34335	617.000	0.000	0	0	
34336	618.000	0.000	0	0	
34337	619.000	0.000	0	0	
34338	620.000	0.000	0	0	
34339	621.000	0.000	0	0	
34340	622.000	0.000	0	0	
34341	623.000	0.000	0	0	
34342	624.000	0.000	0	0	
34343	625.000	0.000	0	0	
34344	626.000	0.000	0	0	
34345	627.000	0.000	0	0	
34346	628.000	0.000	0	0	
34347	629.000	0.000	0	0	
34348	630.000	0.000	0	0	
34349	631.000	0.000	0	0	
34350	632.000	0.000	0	0	
34351	633.000	0.000	0	0	
34352	634.000	0.000	0	0	
34353	635.000	0.000	0	0	
34354	636.000	0.000	0	0	
34355	637.000	0.000	0	0	
34356	638.000	0.000	0	0	
34357	639.000	0.000	0	0	
34358	640.000	0.000	0	0	
34359	641.000	0.000	0	0	
34360	642.000	0.000	0	0	
34361	643.000	0.000	0	0	
34362	644.000	0.000	0	0	
34363	645.000	0.000	0	0	
34364	646.000	0.000	0	0	
34365	647.000	0.000	0	0	
34366	648.000	0.000	0	0	
34367	649.000	0.000	0	0	
34368	650.000	0.000	0	0	
34369	651.000	0.000	0	0	
34370	652.000	0.000	0	0	
34371	653.000	0.000	0	0	
34372	654.000	0.000	0	0	
34373	655.000	0.000	0	0	
34374	656.000	0.000	0	0	
34375	657.000	0.000	0	0	
34376	658.000	0.000	0	0	
34377	659.000	0.000	0	0	
34378	660.000	0.000	0	0	
34379	661.000	0.000	0	0	
34380	662.000	0.000	0	0	
34381	663.000	0.000	0	0	
34382	664.000	0.000	0	0	
34383	665.000	0.000	0	0	
34384	666.000	0.000	0	0	
34385	667.000	0.000	0	0	
34386	668.000	0.000	0	0	
34387	669.000	0.000	0	0	
34388	670.000	0.000	0	0	
34389	671.000	0.000	0	0	
34390	672.000	0.000	0	0	
34391	673.000	0.000	0	0	
34392	674.000	0.000	0	0	
34393	675.000	0.000	0	0	
34394	676.000	0.000	0	0	
34395	677.000	0.000	0	0	
34396	678.000	0.000	0	0	
34397	679.000	0.000	0	0	
34398	680.000	0.000	0	0	
34399	681.000	0.000	0	0	
34400	682.000	0.000	0	0	
34401	683.000	0.000	0	0	
34402	684.000	0.000	0	0	
34403	685.000	0.000	0	0	
34404	686.000	0.000	0	0	
34405	687.000	0.000	0	0	
34406	688.000	0.000	0	0	
34407	689.000	0.000	0	0	
34408	690.000	0.000	0	0	
34409	691.000	0.000	0	0	
34410	692.000	0.000	0	0	
34411	693.000	0.000	0	0	
34412	694.000	0.000	0	0	
34413	695.000	0.000	0	0	
34414	696.000	0.000	0	0	
34415	697.000	0.000	0	0	
34416	698.000	0.000	0	0	
34417	699.000	0.000	0	0	
34418	700.000	0.000	0	0	
34419	701.000	0.000	0	0	
34420	702.000	0.000	0	0	
34421	703.000	0.000	0	0	
34422	704.000	0.000	0	0	
34423	705.000	0.000	0	0	
34424	706.000	0.000	0	0	
34425	707.000	0.000	0	0	
34426	708.000	0.000	0	0	
34427	709.000	0.000	0	0	
34428	710.000	0.000	0	0	
34429	711.000	0.000	0	0	
34430	712.000	0.000	0	0	
34431	713.000	0.000	0	0	
34432	714.000	0.000	0	0	
34433	715.000	0.000	0	0	
34434	716.000	0.000	0	0	
34435	717.000	0.000	0	0	
34436	718.000	0.000	0	0	
34437	719.000	0.000	0	0	
34438	720.000	0.000	0	0	
34439	721.000	0.000	0	0	
34440	722.000	0.000	0	0	
34441	723.000	0.000	0	0	
34442	724.000	0.000	0	0	
34443	725.000	0.000	0	0	
34444	726.000	0.000	0	0	
34445	727.000	0.000	0	0	
34446	728.000	0.000	0	0	
34447	729.000	0.000	0	0	
34448	730.000	0.000	0	0	
34449	731.000	0.000	0	0	
34450	732.000	0.000	0	0	
34451	733.000	0.000	0	0	
34452	734.000	0.000	0	0	
34453	735.000	0.000	0	0	
34454	736.000	0.000	0	0	
34455	737.000	0.000	0	0	
34456	738.000	0.000	0	0	
34457	739.000	0.000	0	0	
