CYCLE	CMDPOS3	CMDPOS5	CMDPOS6	out_0.0	in_0.0
1939	0.000	0.000	0.000	0	0
1940	0.000	0.000	0.000	0	0
1941	0.000	0.000	0.000	0	0
1942	0.000	0.000	0.000	0	0
1943	0.000	0.000	0.000	0	0
1944	0.000	0.000	0.000	0	0
1945	0.000	0.000	0.000	0	0
1946	0.000	0.000	0.000	0	0
1947	0.000	0.000	0.000	0	0
1948	0.000	0.000	0.000	0	0
1949	0.000	0.000	0.000	0	0
1950	0.000	0.000	0.000	0	0
1951	0.000	0.000	0.000	0	0
1952	0.000	0.000	0.000	0	0
1953	0.000	0.000	0.000	0	0
1954	0.000	0.000	0.000	0	0
1955	0.000	0.000	0.000	0	0
1956	0.000	0.000	0.000	0	0
1957	0.000	0.000	0.000	0	0
1958	0.000	0.001	0.000	0	0
1959	0.000	0.004	0.000	0	0
1960	0.000	0.009	0.000	0	0
1961	0.000	0.016	0.000	0	0
1962	0.000	0.025	0.000	0	0
1963	0.000	0.036	0.000	0	0
1964	0.000	0.049	0.000	0	0
1965	0.000	0.064	0.000	0	0
1966	0.000	0.081	0.000	0	0
1967	0.000	0.100	0.000	0	0
1968	0.000	0.121	0.000	0	0
1969	0.000	0.144	0.000	0	0
1970	0.000	0.169	0.000	0	0
1971	0.000	0.196	0.000	0	0
1972	0.000	0.225	0.000	0	0
1973	0.000	0.256	0.000	0	0
1974	0.000	0.289	0.000	0	0
1975	0.000	0.324	0.000	0	0
1976	0.000	0.361	0.000	0	0
1977	0.000	0.400	0.000	0	0
1978	0.000	0.441	0.000	0	0
1979	0.000	0.484	0.000	0	0
1980	0.000	0.528	0.000	0	0
1981	0.000	0.575	0.000	0	0
1982	0.000	0.624	0.000	0	0
1983	0.000	0.675	0.000	0	0
1984	0.000	0.728	0.000	0	0
1985	0.000	0.783	0.000	0	0
1986	0.000	0.840	0.000	0	0
1987	0.000	0.899	0.000	0	0
1988	0.000	0.960	0.000	0	0
1989	0.000	1.023	0.000	0	0
1990	0.000	1.088	0.000	0	0
1991	0.000	1.155	0.000	0	0
1992	0.000	1.224	0.000	0	0
1993	0.000	1.295	0.000	0	0
1994	0.000	1.368	0.000	0	0
1995	0.000	1.443	0.000	0	0
1996	0.000	1.519	0.000	0	0
1997	0.000	1.598	0.000	0	0
1998	0.000	1.679	0.000	0	0
1999	0.000	1.762	0.000	0	0
2000	0.000	1.847	0.000	0	0
2001	0.000	1.934	0.000	0	0
2002	0.000	2.023	0.000	0	0
2003	0.000	2.114	0.000	0	0
2004	0.000	2.207	0.000	0	0
2005	0.000	2.302	0.000	0	0
2006	0.000	2.399	0.000	0	0
2007	0.000	2.497	0.000	0	0
2008	0.000	2.598	0.000	0	0
2009	0.000	2.701	0.000	0	0
2010	0.000	2.806	0.000	0	0
2011	0.000	2.913	0.000	0	0
2012	0.000	3.022	0.000	0	0
2013	0.000	3.133	0.000	0	0
2014	0.000	3.246	0.000	0	0
2015	0.000	3.361	0.000	0	0
2016	0.000	3.477	0.000	0	0
2017	0.000	3.596	0.000	0	0
2018	0.000	3.717	0.000	0	0
2019	0.000	3.840	0.000	0	0
2020	0.000	3.965	0.000	0	0
2021	0.000	4.092	0.000	0	0
2022	0.000	4.221	0.000	0	0
2023	0.000	4.352	0.000	0	0
2024	0.000	4.484	0.000	0	0
2025	0.000	4.619	0.000	0	0
2026	0.000	4.756	0.000	0	0
2027	0.000	4.895	0.000	0	0
2028	0.000	5.036	0.000	0	0
2029	0.000	5.179	0.000	0	0
2030	0.000	5.324	0.000	0	0
2031	0.000	5.470	0.000	0	0
2032	0.000	5.619	0.000	0	0
2033	0.000	5.770	0.000	0	0
2034	0.000	5.923	0.000	0	0
2035	0.000	6.078	0.000	0	0
2036	0.000	6.235	0.000	0	0
2037	0.000	6.394	0.000	0	0
2038	0.000	6.554	0.000	0	0
2039	0.000	6.717	0.000	0	0
2040	0.000	6.882	0.000	0	0
2041	0.000	7.049	0.000	0	0
2042	0.000	7.218	0.000	0	0
2043	0.000	7.389	0.000	0	0
2044	0.000	7.561	0.000	0	0
2045	0.000	7.736	0.000	0	0
2046	0.000	7.913	0.000	0	0
2047	0.000	8.092	0.000	0	0
2048	0.000	8.273	0.000	0	0
2049	0.000	8.455	0.000	0	0
2050	0.000	8.640	0.000	0	0
2051	0.000	8.827	0.000	0	0
2052	0.000	9.016	0.000	0	0
2053	0.000	9.207	0.000	0	0
2054	0.000	9.399	0.000	0	0
2055	0.000	9.594	0.000	0	0
2056	0.000	9.791	0.000	0	0
2057	0.000	9.990	0.000	0	0
2058	0.000	10.191	0.000	0	0
2059	0.000	10.393	0.000	0	0
2060	0.000	10.598	0.000	0	0
2061	0.000	10.805	0.000	0	0
2062	0.000	11.014	0.000	0	0
2063	0.000	11.225	0.000	0	0
2064	0.000	11.437	0.000	0	0
2065	0.000	11.652	0.000	0	0
2066	0.000	11.869	0.000	0	0
2067	0.000	12.088	0.000	0	0
2068	0.000	12.309	0.000	0	0
2069	0.000	12.531	0.000	0	0
2070	0.000	12.756	0.000	0	0
2071	0.000	12.983	0.000	0	0
2072	0.000	13.212	0.000	0	0
2073	0.000	13.442	0.000	0	0
2074	0.000	13.675	0.000	0	0
2075	0.000	13.910	0.000	0	0
2076	0.000	14.147	0.000	0	0
2077	0.000	14.385	0.000	0	0
2078	0.000	14.626	0.000	0	0
2079	0.000	14.869	0.000	0	0
2080	0.000	15.114	0.000	0	0
2081	0.000	15.360	0.000	0	0
2082	0.000	15.609	0.000	0	0
2083	0.000	15.860	0.000	0	0
2084	0.000	16.113	0.000	0	0
2085	0.000	16.367	0.000	0	0
2086	0.000	16.624	0.000	0	0
2087	0.000	16.883	0.000	0	0
2088	0.000	17.144	0.000	0	0
2089	0.000	17.406	0.000	0	0
2090	0.000	17.671	0.000	0	0
2091	0.000	17.938	0.000	0	0
2092	0.000	18.207	0.000	0	0
2093	0.000	18.477	0.000	0	0
2094	0.000	18.750	0.000	0	0
2095	0.000	19.025	0.000	0	0
2096	0.000	19.301	0.000	0	0
2097	0.000	19.580	0.000	0	0
2098	0.000	19.861	0.000	0	0
2099	0.000	20.144	0.000	0	0
2100	0.000	20.428	0.000	0	0
2101	0.000	20.715	0.000	0	0
2102	0.000	21.004	0.000	0	0
2103	0.000	21.294	0.000	0	0
2104	0.000	21.587	0.000	0	0
2105	0.000	21.882	0.000	0	0
2106	0.000	22.179	0.000	0	0
2107	0.000	22.477	0.000	0	0
2108	0.000	22.778	0.000	0	0
2109	0.000	23.081	0.000	0	0
2110	0.000	23.385	0.000	0	0
2111	0.000	23.692	0.000	0	0
2112	0.000	24.001	0.000	0	0
2113	0.000	24.311	0.000	0	0
2114	0.000	24.624	0.000	0	0
2115	0.000	24.939	0.000	0	0
2116	0.000	25.255	0.000	0	0
2117	0.000	25.574	0.000	0	0
2118	0.000	25.895	0.000	0	0
2119	0.000	26.217	0.000	0	0
2120	0.000	26.542	0.000	0	0
2121	0.000	26.869	0.000	0	0
2122	0.000	27.197	0.000	0	0
2123	0.000	27.528	0.000	0	0
2124	0.000	27.861	0.000	0	0
2125	0.000	28.195	0.000	0	0
2126	0.000	28.532	0.000	0	0
2127	0.000	28.871	0.000	0	0
2128	0.000	29.211	0.000	0	0
2129	0.000	29.554	0.000	0	0
2130	0.000	29.899	0.000	0	0
2131	0.000	30.245	0.000	0	0
2132	0.000	30.594	0.000	0	0
2133	0.000	30.945	0.000	0	0
2134	0.000	31.297	0.000	0	0
2135	0.000	31.652	0.000	0	0
2136	0.000	32.009	0.000	0	0
2137	0.000	32.367	0.000	0	0
2138	0.000	32.728	0.000	0	0
2139	0.000	33.090	0.000	0	0
2140	0.000	33.455	0.000	0	0
2141	0.000	33.822	0.000	0	0
2142	0.000	34.190	0.000	0	0
2143	0.000	34.561	0.000	0	0
2144	0.000	34.934	0.000	0	0
2145	0.000	35.308	0.000	0	0
2146	0.000	35.685	0.000	0	0
2147	0.000	36.063	0.000	0	0
2148	0.000	36.444	0.000	0	0
2149	0.000	36.827	0.000	0	0
2150	0.000	37.211	0.000	0	0
2151	0.000	37.598	0.000	0	0
2152	0.000	37.987	0.000	0	0
2153	0.000	38.377	0.000	0	0
2154	0.000	38.770	0.000	0	0
2155	0.000	39.164	0.000	0	0
2156	0.000	39.561	0.000	0	0
2157	0.000	39.960	0.000	0	0
2158	0.000	40.360	0.000	0	0
2159	0.000	40.763	0.000	0	0
2160	0.000	41.167	0.000	0	0
2161	0.000	41.574	0.000	0	0
2162	0.000	41.982	0.000	0	0
2163	0.000	42.393	0.000	0	0
2164	0.000	42.806	0.000	0	0
2165	0.000	43.220	0.000	0	0
2166	0.000	43.637	0.000	0	0
2167	0.000	44.055	0.000	0	0
2168	0.000	44.476	0.000	0	0
2169	0.000	44.899	0.000	0	0
2170	0.000	45.323	0.000	0	0
2171	0.000	45.750	0.000	0	0
2172	0.000	46.178	0.000	0	0
2173	0.000	46.609	0.000	0	0
2174	0.000	47.041	0.000	0	0
2175	0.000	47.476	0.000	0	0
2176	0.000	47.912	0.000	0	0
2177	0.000	48.351	0.000	0	0
2178	0.000	48.792	0.000	0	0
2179	0.000	49.234	0.000	0	0
2180	0.000	49.679	0.000	0	0
2181	0.000	50.125	0.000	0	0
2182	0.000	50.574	0.000	0	0
2183	0.000	51.024	0.000	0	0
2184	0.000	51.477	0.000	0	0
2185	0.000	51.931	0.000	0	0
2186	0.000	52.388	0.000	0	0
2187	0.000	52.846	0.000	0	0
2188	0.000	53.307	0.000	0	0
2189	0.000	53.770	0.000	0	0
2190	0.000	54.234	0.000	0	0
2191	0.000	54.701	0.000	0	0
2192	0.000	55.169	0.000	0	0
2193	0.000	55.640	0.000	0	0
2194	0.000	56.112	0.000	0	0
2195	0.000	56.587	0.000	0	0
2196	0.000	57.063	0.000	0	0
2197	0.000	57.542	0.000	0	0
2198	0.000	58.022	0.000	0	0
2199	0.000	58.505	0.000	0	0
2200	0.000	58.989	0.000	0	0
2201	0.000	59.476	0.000	0	0
2202	0.000	59.964	0.000	0	0
2203	0.000	60.455	0.000	0	0
2204	0.000	60.947	0.000	0	0
2205	0.000	61.442	0.000	0	0
2206	0.000	61.938	0.000	0	0
2207	0.000	62.437	0.000	0	0
2208	0.000	62.937	0.000	0	0
2209	0.000	63.440	0.000	0	0
2210	0.000	63.944	0.000	0	0
2211	0.000	64.451	0.000	0	0
2212	0.000	64.959	0.000	0	0
2213	0.000	65.470	0.000	0	0
2214	0.000	65.982	0.000	0	0
2215	0.000	66.497	0.000	0	0
2216	0.000	67.013	0.000	0	0
2217	0.000	67.532	0.000	0	0
2218	0.000	68.052	0.000	0	0
2219	0.000	68.575	0.000	0	0
2220	0.000	69.099	0.000	0	0
2221	0.000	69.625	0.000	0	0
2222	0.000	70.154	0.000	0	0
2223	0.000	70.684	0.000	0	0
2224	0.000	71.217	0.000	0	0
2225	0.000	71.751	0.000	0	0
2226	0.000	72.288	0.000	0	0
2227	0.000	72.826	0.000	0	0
2228	0.000	73.367	0.000	0	0
2229	0.000	73.909	0.000	0	0
2230	0.000	74.454	0.000	0	0
2231	0.000	75.000	0.000	0	0
2232	0.000	75.546	0.000	0	0
2233	0.000	76.091	0.000	0	0
2234	0.000	76.633	0.000	0	0
2235	0.000	77.174	0.000	0	0
2236	0.000	77.712	0.000	0	0
2237	0.000	78.249	0.000	0	0
2238	0.000	78.783	0.000	0	0
2239	0.000	79.316	0.000	0	0
2240	0.000	79.846	0.000	0	0
2241	0.000	80.375	0.000	0	0
2242	0.000	80.901	0.000	0	0
2243	0.000	81.425	0.000	0	0
2244	0.000	81.948	0.000	0	0
2245	0.000	82.468	0.000	0	0
2246	0.000	82.987	0.000	0	0
2247	0.000	83.503	0.000	0	0
2248	0.000	84.018	0.000	0	0
2249	0.000	84.530	0.000	0	0
2250	0.000	85.041	0.000	0	0
2251	0.000	85.549	0.000	0	0
2252	0.000	86.056	0.000	0	0
2253	0.000	86.560	0.000	0	0
2254	0.000	87.063	0.000	0	0
2255	0.000	87.563	0.000	0	0
2256	0.000	88.062	0.000	0	0
2257	0.000	88.558	0.000	0	0
2258	0.000	89.053	0.000	0	0
2259	0.000	89.545	0.000	0	0
2260	0.000	90.036	0.000	0	0
2261	0.000	90.524	0.000	0	0
2262	0.000	91.011	0.000	0	0
2263	0.000	91.495	0.000	0	0
2264	0.000	91.978	0.000	0	0
2265	0.000	92.458	0.000	0	0
2266	0.000	92.937	0.000	0	0
2267	0.000	93.413	0.000	0	0
2268	0.000	93.888	0.000	0	0
2269	0.000	94.360	0.000	0	0
2270	0.000	94.831	0.000	0	0
2271	0.000	95.299	0.000	0	0
2272	0.000	95.766	0.000	0	0
2273	0.000	96.230	0.000	0	0
2274	0.000	96.693	0.000	0	0
2275	0.000	97.154	0.000	0	0
2276	0.000	97.612	0.000	0	0
2277	0.000	98.069	0.000	0	0
2278	0.000	98.523	0.000	0	0
2279	0.000	98.976	0.000	0	0
2280	0.000	99.426	0.000	0	0
2281	0.000	99.875	0.000	0	0
2282	0.000	100.321	0.000	0	0
2283	0.000	100.766	0.000	0	0
2284	0.000	101.208	0.000	0	0
2285	0.000	101.649	0.000	0	0
2286	0.000	102.088	0.000	0	0
2287	0.000	102.524	0.000	0	0
2288	0.000	102.959	0.000	0	0
2289	0.000	103.391	0.000	0	0
2290	0.000	103.822	0.000	0	0
2291	0.000	104.250	0.000	0	0
2292	0.000	104.677	0.000	0	0
2293	0.000	105.101	0.000	0	0
2294	0.000	105.524	0.000	0	0
2295	0.000	105.945	0.000	0	0
2296	0.000	106.363	0.000	0	0
2297	0.000	106.780	0.000	0	0
2298	0.000	107.194	0.000	0	0
2299	0.000	107.607	0.000	0	0
2300	0.000	108.018	0.000	0	0
2301	0.000	108.426	0.000	0	0
2302	0.000	108.833	0.000	0	0
2303	0.000	109.237	0.000	0	0
2304	0.000	109.640	0.000	0	0
2305	0.000	110.040	0.000	0	0
2306	0.000	110.439	0.000	0	0
2307	0.000	110.836	0.000	0	0
2308	0.000	111.230	0.000	0	0
2309	0.000	111.623	0.000	0	0
2310	0.000	112.013	0.000	0	0
2311	0.000	112.402	0.000	0	0
2312	0.000	112.789	0.000	0	0
2313	0.000	113.173	0.000	0	0
2314	0.000	113.556	0.000	0	0
2315	0.000	113.937	0.000	0	0
2316	0.000	114.315	0.000	0	0
2317	0.000	114.692	0.000	0	0
2318	0.000	115.066	0.000	0	0
2319	0.000	115.439	0.000	0	0
2320	0.000	115.810	0.000	0	0
2321	0.000	116.178	0.000	0	0
2322	0.000	116.545	0.000	0	0
2323	0.000	116.910	0.000	0	0
2324	0.000	117.272	0.000	0	0
2325	0.000	117.633	0.000	0	0
2326	0.000	117.991	0.000	0	0
2327	0.000	118.348	0.000	0	0
2328	0.000	118.703	0.000	0	0
2329	0.000	119.055	0.000	0	0
2330	0.000	119.406	0.000	0	0
2331	0.000	119.755	0.000	0	0
2332	0.000	120.101	0.000	0	0
2333	0.000	120.446	0.000	0	0
2334	0.000	120.789	0.000	0	0
2335	0.000	121.129	0.000	0	0
2336	0.000	121.468	0.000	0	0
2337	0.000	121.805	0.000	0	0
2338	0.000	122.139	0.000	0	0
2339	0.000	122.472	0.000	0	0
2340	0.000	122.803	0.000	0	0
2341	0.000	123.131	0.000	0	0
2342	0.000	123.458	0.000	0	0
2343	0.000	123.783	0.000	0	0
2344	0.000	124.105	0.000	0	0
2345	0.000	124.426	0.000	0	0
2346	0.000	124.745	0.000	0	0
2347	0.000	125.061	0.000	0	0
2348	0.000	125.376	0.000	0	0
2349	0.000	125.689	0.000	0	0
2350	0.000	125.999	0.000	0	0
2351	0.000	126.308	0.000	0	0
2352	0.000	126.615	0.000	0	0
2353	0.000	126.919	0.000	0	0
2354	0.000	127.222	0.000	0	0
2355	0.000	127.523	0.000	0	0
2356	0.000	127.821	0.000	0	0
2357	0.000	128.118	0.000	0	0
2358	0.000	128.413	0.000	0	0
2359	0.000	128.706	0.000	0	0
2360	0.000	128.996	0.000	0	0
2361	0.000	129.285	0.000	0	0
2362	0.000	129.572	0.000	0	0
2363	0.000	129.856	0.000	0	0
2364	0.000	130.139	0.000	0	0
2365	0.000	130.420	0.000	0	0
2366	0.000	130.699	0.000	0	0
2367	0.000	130.975	0.000	0	0
2368	0.000	131.250	0.000	0	0
2369	0.000	131.523	0.000	0	0
2370	0.000	131.793	0.000	0	0
2371	0.000	132.062	0.000	0	0
2372	0.000	132.329	0.000	0	0
2373	0.000	132.594	0.000	0	0
2374	0.000	132.856	0.000	0	0
2375	0.000	133.117	0.000	0	0
2376	0.000	133.376	0.000	0	0
2377	0.000	133.633	0.000	0	0
2378	0.000	133.887	0.000	0	0
2379	0.000	134.140	0.000	0	0
2380	0.000	134.391	0.000	0	0
2381	0.000	134.640	0.000	0	0
2382	0.000	134.886	0.000	0	0
2383	0.000	135.131	0.000	0	0
2384	0.000	135.374	0.000	0	0
2385	0.000	135.615	0.000	0	0
2386	0.000	135.853	0.000	0	0
2387	0.000	136.090	0.000	0	0
2388	0.000	136.325	0.000	0	0
2389	0.000	136.558	0.000	0	0
2390	0.000	136.788	0.000	0	0
2391	0.000	137.017	0.000	0	0
2392	0.000	137.244	0.000	0	0
2393	0.000	137.469	0.000	0	0
2394	0.000	137.691	0.000	0	0
2395	0.000	137.912	0.000	0	0
2396	0.000	138.131	0.000	0	0
2397	0.000	138.348	0.000	0	0
2398	0.000	138.563	0.000	0	0
2399	0.000	138.775	0.000	0	0
2400	0.000	138.986	0.000	0	0
2401	0.000	139.195	0.000	0	0
2402	0.000	139.402	0.000	0	0
2403	0.000	139.607	0.000	0	0
2404	0.000	139.809	0.000	0	0
2405	0.000	140.010	0.000	0	0
2406	0.000	140.209	0.000	0	0
2407	0.000	140.406	0.000	0	0
2408	0.000	140.601	0.000	0	0
2409	0.000	140.793	0.000	0	0
2410	0.000	140.984	0.000	0	0
2411	0.000	141.173	0.000	0	0
2412	0.000	141.360	0.000	0	0
2413	0.000	141.545	0.000	0	0
2414	0.000	141.727	0.000	0	0
2415	0.000	141.908	0.000	0	0
2416	0.000	142.087	0.000	0	0
2417	0.000	142.264	0.000	0	0
2418	0.000	142.439	0.000	0	0
2419	0.000	142.611	0.000	0	0
2420	0.000	142.782	0.000	0	0
2421	0.000	142.951	0.000	0	0
2422	0.000	143.118	0.000	0	0
2423	0.000	143.283	0.000	0	0
2424	0.000	143.446	0.000	0	0
2425	0.000	143.606	0.000	0	0
2426	0.000	143.765	0.000	0	0
2427	0.000	143.922	0.000	0	0
2428	0.000	144.077	0.000	0	0
2429	0.000	144.230	0.000	0	0
2430	0.000	144.381	0.000	0	0
2431	0.000	144.530	0.000	0	0
2432	0.000	144.676	0.000	0	0
2433	0.000	144.821	0.000	0	0
2434	0.000	144.964	0.000	0	0
2435	0.000	145.105	0.000	0	0
2436	0.000	145.244	0.000	0	0
2437	0.000	145.381	0.000	0	0
2438	0.000	145.516	0.000	0	0
2439	0.000	145.648	0.000	0	0
2440	0.000	145.779	0.000	0	0
2441	0.000	145.908	0.000	0	0
2442	0.000	146.035	0.000	0	0
2443	0.000	146.160	0.000	0	0
2444	0.000	146.283	0.000	0	0
2445	0.000	146.404	0.000	0	0
2446	0.000	146.523	0.000	0	0
2447	0.000	146.639	0.000	0	0
2448	0.000	146.754	0.000	0	0
2449	0.000	146.867	0.000	0	0
2450	0.000	146.978	0.000	0	0
2451	0.000	147.087	0.000	0	0
2452	0.000	147.194	0.000	0	0
2453	0.000	147.299	0.000	0	0
2454	0.000	147.402	0.000	0	0
2455	0.000	147.503	0.000	0	0
2456	0.000	147.601	0.000	0	0
2457	0.000	147.698	0.000	0	0
2458	0.000	147.793	0.000	0	0
2459	0.000	147.886	0.000	0	0
2460	0.000	147.977	0.000	0	0
2461	0.000	148.066	0.000	0	0
2462	0.000	148.153	0.000	0	0
2463	0.000	148.238	0.000	0	0
2464	0.000	148.321	0.000	0	0
2465	0.000	148.402	0.000	0	0
2466	0.000	148.481	0.000	0	0
2467	0.000	148.557	0.000	0	0
2468	0.000	148.632	0.000	0	0
2469	0.000	148.705	0.000	0	0
2470	0.000	148.776	0.000	0	0
2471	0.000	148.845	0.000	0	0
2472	0.000	148.912	0.000	0	0
2473	0.000	148.977	0.000	0	0
2474	0.000	149.040	0.000	0	0
2475	0.000	149.101	0.000	0	0
2476	0.000	149.160	0.000	0	0
2477	0.000	149.217	0.000	0	0
2478	0.000	149.272	0.000	0	0
2479	0.000	149.325	0.000	0	0
2480	0.000	149.376	0.000	0	0
2481	0.000	149.425	0.000	0	0
2482	0.000	149.472	0.000	0	0
2483	0.000	149.516	0.000	0	0
2484	0.000	149.559	0.000	0	0
2485	0.000	149.600	0.000	0	0
2486	0.000	149.639	0.000	0	0
2487	0.000	149.676	0.000	0	0
2488	0.000	149.711	0.000	0	0
2489	0.000	149.744	0.000	0	0
2490	0.000	149.775	0.000	0	0
2491	0.000	149.804	0.000	0	0
2492	0.000	149.831	0.000	0	0
2493	0.000	149.856	0.000	0	0
2494	0.000	149.879	0.000	0	0
2495	0.000	149.900	0.000	0	0
2496	0.000	149.919	0.000	0	0
2497	0.000	149.936	0.000	0	0
2498	0.000	149.951	0.000	0	0
2499	0.000	149.964	0.000	0	0
2500	0.000	149.975	0.000	0	0
2501	0.000	149.984	0.000	0	0
2502	0.000	149.991	0.000	0	0
2503	0.000	149.996	0.000	0	0
2504	0.000	149.999	0.000	0	0
2505	0.000	150.000	0.000	0	0
2506	0.000	150.000	0.000	0	0
2507	0.000	150.000	0.000	0	0
2508	0.006	149.993	-0.007	0	0
2509	0.023	149.972	-0.028	0	0
2510	0.051	149.938	-0.062	0	0
2511	0.091	149.889	-0.111	0	0
2512	0.142	149.826	-0.173	0	0
2513	0.205	149.750	-0.249	0	0
2514	0.278	149.659	-0.339	0	0
2515	0.364	149.554	-0.443	0	0
2516	0.460	149.436	-0.560	0	0
2517	0.568	149.302	-0.691	0	0
2518	0.687	149.155	-0.835	0	0
2519	0.818	148.993	-0.992	0	0
2520	0.960	148.817	-1.163	0	0
2521	1.113	148.626	-1.347	0	0
2522	1.278	148.421	-1.544	0	0
2523	1.454	148.201	-1.754	0	0
2524	1.642	147.966	-1.977	0	0
2525	1.841	147.715	-2.212	0	0
2526	2.051	147.450	-2.460	0	0
2527	2.272	147.169	-2.721	0	0
2528	2.505	146.873	-2.993	0	0
2529	2.750	146.561	-3.277	0	0
2530	3.005	146.234	-3.574	0	0
2531	3.272	145.890	-3.882	0	0
2532	3.551	145.530	-4.201	0	0
2533	3.840	145.154	-4.531	0	0
2534	4.142	144.762	-4.873	0	0
2535	4.454	144.353	-5.225	0	0
2536	4.778	143.926	-5.587	0	0
2537	5.113	143.483	-5.960	0	0
2538	5.460	143.022	-6.342	0	0
2539	5.817	142.544	-6.735	0	0
2540	6.187	142.048	-7.136	0	0
2541	6.567	141.535	-7.547	0	0
2542	6.959	141.003	-7.966	0	0
2543	7.363	140.452	-8.393	0	0
2544	7.777	139.883	-8.829	0	0
2545	8.204	139.295	-9.272	0	0
2546	8.641	138.689	-9.722	0	0
2547	9.090	138.062	-10.180	0	0
2548	9.550	137.416	-10.643	0	0
2549	10.021	136.751	-11.113	0	0
2550	10.504	136.065	-11.589	0	0
2551	10.999	135.359	-12.069	0	0
2552	11.504	134.633	-12.555	0	0
2553	12.021	133.886	-13.044	0	0
2554	12.550	133.118	-13.537	0	0
2555	13.089	132.328	-14.034	0	0
2556	13.640	131.518	-14.533	0	0
2557	14.203	130.686	-15.035	0	0
2558	14.777	129.831	-15.538	0	0
2559	15.362	128.955	-16.043	0	0
2560	15.958	128.057	-16.548	0	0
2561	16.566	127.136	-17.053	0	0
2562	17.185	126.192	-17.557	0	0
2563	17.816	125.226	-18.060	0	0
2564	18.458	124.236	-18.561	0	0
2565	19.111	123.224	-19.060	0	0
2566	19.776	122.188	-19.556	0	0
2567	20.452	121.128	-20.047	0	0
2568	21.139	120.045	-20.534	0	0
2569	21.838	118.938	-21.016	0	0
2570	22.548	117.807	-21.491	0	0
2571	23.270	116.652	-21.960	0	0
2572	24.003	115.472	-22.421	0	0
2573	24.747	114.269	-22.874	0	0
2574	25.502	113.041	-23.318	0	0
2575	26.269	111.789	-23.752	0	0
2576	27.048	110.513	-24.175	0	0
2577	27.837	109.212	-24.587	0	0
2578	28.638	107.887	-24.986	0	0
2579	29.451	106.537	-25.372	0	0
2580	30.275	105.163	-25.743	0	0
2581	31.110	103.765	-26.100	0	0
2582	31.956	102.343	-26.441	0	0
2583	32.814	100.896	-26.764	0	0
2584	33.683	99.426	-27.070	0	0
2585	34.564	97.932	-27.357	0	0
2586	35.456	96.414	-27.625	0	0
2587	36.359	94.873	-27.871	0	0
2588	37.274	93.309	-28.096	0	0
2589	38.200	91.722	-28.299	0	0
2590	39.137	90.112	-28.477	0	0
2591	40.086	88.480	-28.631	0	0
2592	41.046	86.826	-28.759	0	0
2593	42.017	85.151	-28.861	0	0
2594	43.000	83.454	-28.935	0	0
2595	43.994	81.737	-28.980	0	0
2596	45.000	80.000	-28.995	0	0
2597	46.006	78.263	-28.980	0	0
2598	47.000	76.546	-28.935	0	0
2599	47.983	74.849	-28.861	0	0
2600	48.954	73.174	-28.759	0	0
2601	49.914	71.520	-28.631	0	0
2602	50.863	69.888	-28.477	0	0
2603	51.800	68.278	-28.299	0	0
2604	52.726	66.691	-28.096	0	0
2605	53.641	65.127	-27.871	0	0
2606	54.544	63.586	-27.625	0	0
2607	55.436	62.068	-27.357	0	0
2608	56.317	60.574	-27.070	0	0
2609	57.186	59.104	-26.764	0	0
2610	58.044	57.657	-26.441	0	0
